RedundantThrowsDeclarationCheck_Actual,RedundantThrowsDeclarationCheck_Simulated,S00117_Actual,S00117_Simulated,S1488_Actual,S1488_Simulated,DuplicatedBlocks_Actual,DuplicatedBlocks_Simulated
3.1354942159291497,3.3944648510557793,1.791759469228055,1.8846891797460226,1.0986122886681098,1.539752183574873,5.924255797414532,4.9970275798126575
3.1354942159291497,3.913240297282754,1.791759469228055,1.198542237175344,1.0986122886681098,1.6432806791966987,6.018593214496234,4.304324013037365
3.1354942159291497,3.5887666213630824,1.791759469228055,1.5593248284389518,1.0986122886681098,1.4628271598521128,6.025865973825314,5.705438915725439
3.1354942159291497,3.9962962841352505,1.791759469228055,2.423203551319385,1.0986122886681098,0.6834851699005278,6.028278520230698,4.3982309624129465
3.1354942159291497,3.5390842942849803,1.791759469228055,2.204445898483986,1.0986122886681098,1.1893054379096624,6.018593214496234,5.7354336861833355
3.258096538021482,3.9404760043840805,1.791759469228055,0.6838847131311734,1.0986122886681098,0.6489599092966972,5.937536205082426,3.491815464683982
3.258096538021482,3.8208624039517303,2.772588722239781,2.8489857536163727,1.3862943611198906,1.2900007897110353,6.016157159698354,5.543693980620144
3.332204510175204,2.9436550395214884,2.6390573296152584,2.1098234435043905,0.6931471805599453,0.9514800921621654,5.713732805509369,4.217520391435609
3.332204510175204,2.790098057075369,2.6390573296152584,0.31536287362252047,0.6931471805599453,1.9425275795146155,5.71042701737487,5.558224291285635
3.332204510175204,3.9952982832454826,2.6390573296152584,1.9921430991220108,0.6931471805599453,2.1293704696413704,5.683579767338681,4.6363019748254155
3.332204510175204,4.405239275745923,2.6390573296152584,2.1641992729353206,0.6931471805599453,2.1889249110141646,5.69035945432406,3.334614318572845
3.332204510175204,2.9748523928939585,2.6390573296152584,1.6297955216467706,0.6931471805599453,1.2164835240532843,5.697093486505405,4.687544441716293
