RedundantThrowsDeclarationCheck_Actual,RedundantThrowsDeclarationCheck_Simulated,S00117_Actual,S00117_Simulated,S1488_Actual,S1488_Simulated,DuplicatedBlocks_Actual,DuplicatedBlocks_Simulated
3.1354942159291497,3.3944648510557793,1.791759469228055,1.8846891797460226,1.0986122886681098,1.539752183574873,5.924255797414532,4.9970275798126575
3.1354942159291497,2.867568462953699,1.791759469228055,2.2523005247476218,1.0986122886681098,1.3045819131597272,6.018593214496234,3.991137531403559
3.1354942159291497,3.2470909717115912,1.791759469228055,1.2377952450307506,1.0986122886681098,0.9916505575024538,6.025865973825314,5.102052866283263
3.1354942159291497,2.190528051108707,1.791759469228055,1.9169752335684944,1.0986122886681098,2.643772881921677,6.028278520230698,4.568813675510465
3.1354942159291497,4.155289743322903,1.791759469228055,1.2910350071419106,1.0986122886681098,0.9739861385742234,6.018593214496234,5.7924561425170875
3.258096538021482,2.4304222959002297,1.791759469228055,1.6265849419784937,1.0986122886681098,1.7964013832135146,5.937536205082426,4.928345004096409
3.258096538021482,3.472710748427503,2.772588722239781,3.3446175689003086,1.3862943611198906,1.7560832725623516,6.016157159698354,4.62272450056869
3.332204510175204,4.553986093450187,2.6390573296152584,2.1953727693554144,0.6931471805599453,2.0887976858565542,5.713732805509369,4.472353736564304
3.332204510175204,3.0341052255992964,2.6390573296152584,1.702531363623509,0.6931471805599453,1.851956890555258,5.71042701737487,3.7065123223147154
3.332204510175204,3.10160336323328,2.6390573296152584,1.4152658890207774,0.6931471805599453,1.2441314647435529,5.683579767338681,5.169148232947596
3.332204510175204,3.4005237862066244,2.6390573296152584,0.9193174343045828,0.6931471805599453,1.3254645240091572,5.69035945432406,5.46371302512211
3.332204510175204,3.348187688778284,2.6390573296152584,1.5921721296861029,0.6931471805599453,0.522224237127558,5.697093486505405,4.98600908371168
