S1213_Actual,S1213_Simulated,S1488_Actual,S1488_Simulated,S1226_Actual,S1226_Simulated,S00112_Actual,S00112_Simulated,S1155_Actual,S1155_Simulated,S1151_Actual,S1151_Simulated,S1132_Actual,S1132_Simulated,S1481_Actual,S1481_Simulated
6.2324480165505225,5.194460844659627,2.302585092994046,2.427345894429739,3.713572066704308,3.595057177045192,4.634728988229636,4.358025076129445,2.5649493574615367,2.5986783502196977,4.143134726391533,4.109089806957299,3.912023005428146,4.123671636980064,1.791759469228055,2.6344328271877484
6.2324480165505225,5.379102868657551,2.302585092994046,1.7424587017556896,3.713572066704308,3.644521732344241,4.634728988229636,4.189449014484781,2.5649493574615367,2.5861968937432183,4.143134726391533,4.087643370780001,3.912023005428146,4.357712446064007,1.791759469228055,2.641188104309563
6.2324480165505225,4.818647678646585,2.302585092994046,2.5470336035795293,3.713572066704308,3.6458389799373956,4.634728988229636,4.28613886946886,2.5649493574615367,2.595141126200136,4.143134726391533,4.060228051283087,3.912023005428146,4.047120286149804,1.791759469228055,2.4714883310178184
6.2324480165505225,4.91207058881947,2.302585092994046,1.982528717066593,3.713572066704308,3.6030758862180243,4.634728988229636,4.197988489472683,2.5649493574615367,2.7125663629366827,4.143134726391533,4.088767966030539,3.912023005428146,4.075496470206504,1.791759469228055,3.2794526019467996
6.2324480165505225,5.717051729625275,2.302585092994046,2.352209743104142,3.713572066704308,3.5361892560939894,4.634728988229636,4.530951762448579,2.5649493574615367,2.5820956990764943,4.143134726391533,4.045998305895839,3.912023005428146,4.0996881572235635,1.791759469228055,3.7873204587240856
6.2324480165505225,5.628411091143483,2.302585092994046,3.062431629309971,3.713572066704308,3.6102156885998378,4.634728988229636,4.317342473069163,2.5649493574615367,2.513816223274864,4.143134726391533,4.154306439410238,3.912023005428146,4.220430324701802,1.791759469228055,3.122027715197293
6.2324480165505225,4.709524926609682,2.302585092994046,2.080805307876601,3.713572066704308,3.600932941641225,4.634728988229636,4.236133326035938,2.5649493574615367,2.609917497477844,4.143134726391533,4.012815101773196,3.912023005428146,4.246696745284253,1.791759469228055,2.1193041215356647
6.2324480165505225,5.142364479693602,2.302585092994046,2.321460030748181,3.713572066704308,3.630730908183037,4.634728988229636,4.36360456152933,2.5649493574615367,2.6417322033405997,4.143134726391533,4.125903784342544,3.912023005428146,4.381394744651524,1.791759469228055,2.8224252746251866
6.2324480165505225,5.134070321166311,2.302585092994046,2.668538467904285,3.713572066704308,3.5825817764270886,4.634728988229636,4.74024095556208,2.5649493574615367,2.5727748743764707,4.143134726391533,4.136994010615323,3.912023005428146,3.7311557357975453,1.791759469228055,2.5921519549480343
6.2324480165505225,4.890029750787625,2.302585092994046,2.8608798759437444,3.713572066704308,3.5866746975540154,4.634728988229636,4.16330030691098,2.5649493574615367,2.5796880932288206,4.143134726391533,4.209175692734975,3.912023005428146,4.115449279039996,1.791759469228055,3.5696756732817927
6.2324480165505225,6.2443917638894835,2.302585092994046,1.7913524970249486,3.713572066704308,3.61739857510005,4.634728988229636,4.419175804424666,2.5649493574615367,2.625560766661909,4.143134726391533,4.091864823709437,3.912023005428146,4.176598445776931,1.791759469228055,1.4606339983339538
6.2324480165505225,4.806287610520396,2.302585092994046,2.235411849890771,3.713572066704308,3.5495459232214035,4.634728988229636,4.387728444140331,2.5649493574615367,2.5488989863260003,4.143134726391533,4.112677825864844,3.912023005428146,4.0928416459181705,1.791759469228055,2.788948686626645
6.231792923176292,5.863431299907195,2.302585092994046,2.6624960894596037,3.713572066704308,3.54471638145958,4.634728988229636,3.9331236046615166,2.5649493574615367,2.5450554415233646,4.143134726391533,4.0699583592148,3.912023005428146,4.023041276753144,1.8458266904983307,2.228766628533974
6.231137400373402,5.319811956788052,2.302585092994046,2.2963265236797947,3.713572066704308,3.678855840238631,4.634728988229636,4.411494013801056,2.5649493574615367,2.5819003829615057,4.143134726391533,4.158519631554346,3.912023005428146,4.064621105097024,1.8971199848858813,3.1651412904301166
6.230481447578482,4.279971972070421,2.302585092994046,2.1124812626965053,3.713572066704308,3.6293726759818057,4.634728988229636,4.538347123269529,2.5649493574615367,2.6091401377328434,4.143134726391533,4.130392989304173,3.912023005428146,4.32191999457021,1.9459101490553132,2.247681144702028
6.230700146321836,4.939613786084661,2.302585092994046,2.5819926144921377,3.713572066704308,3.6043991319931448,4.634728988229636,4.319150133222043,2.5649493574615367,2.6232387976691425,4.143134726391533,4.113082463831604,3.912023005428146,4.172148148229204,1.9459101490553132,2.894119113927194
6.230918797246507,4.896575802149017,2.302585092994046,2.897454736939653,3.713572066704308,3.593537772658672,4.634728988229636,4.36460951047569,2.5649493574615367,2.6790339918883777,4.143134726391533,4.063900511746557,3.912023005428146,3.8954964770037392,1.9459101490553132,3.089192538410791
6.231137400373402,5.7939377072227565,2.302585092994046,2.372501096306501,3.713572066704308,3.506188117759609,4.634728988229636,4.29998874458704,2.5649493574615367,2.6264545575268787,4.143134726391533,4.114080894654403,3.912023005428146,3.9603772615931048,1.9459101490553132,1.8211215682024826
6.231355955723415,5.503206369062,2.302585092994046,1.9835443343697914,3.713572066704308,3.617633404822083,4.634728988229636,4.365991654358882,2.5649493574615367,2.6182784235215277,4.143134726391533,4.113597797079081,3.912023005428146,4.029813089868399,1.9459101490553132,2.8598676750661403
6.231574463317423,5.2756465925676395,2.302585092994046,2.3082783554303727,3.713572066704308,3.608506856749737,4.634728988229636,3.9272072270211336,2.5649493574615367,2.616350200848217,4.143134726391533,4.099487574354061,3.912023005428146,4.133359899573093,1.9459101490553132,1.2075044108028556
6.231792923176292,5.477503442186749,2.302585092994046,2.4233573954006173,3.713572066704308,3.5595999194297594,4.634728988229636,4.128509108412775,2.5649493574615367,2.5461772049889113,4.143134726391533,4.135507605794198,3.912023005428146,4.0081626719758585,1.9459101490553132,2.443650404906659
6.232011335320876,4.439329374957709,2.302585092994046,2.5754447173715773,3.713572066704308,3.600648183192773,4.634728988229636,4.738507869722147,2.5649493574615367,2.620033776971574,4.143134726391533,4.184955610397712,3.912023005428146,4.1111186725868825,1.9459101490553132,2.714317426277145
6.232229699772011,5.259403949961937,2.302585092994046,1.6287021618038389,3.713572066704308,3.549925363995714,4.634728988229636,4.270297245855918,2.5649493574615367,2.6244863002003673,4.143134726391533,4.150147159762558,3.912023005428146,3.945768362323964,1.9459101490553132,4.0170435939482525
