S1213_Actual,S1213_Simulated,RedundantThrowsDeclarationCheck_Actual,RedundantThrowsDeclarationCheck_Simulated,S1488_Actual,S1488_Simulated,S1905_Actual,S1905_Simulated,DuplicatedBlocks_Actual,DuplicatedBlocks_Simulated,S1226_Actual,S1226_Simulated,S00112_Actual,S00112_Simulated,S1151_Actual,S1151_Simulated
4.672828834461906,4.189295074572902,3.1354942159291497,3.411590488688553,1.0986122886681098,1.5414280278559198,0.0,0.08546578921313353,5.964863865310803,5.00170704510986,0.0,3.0021800730187986,6.875748482847051,6.007955147221165,2.302585092994046,2.133853788746623
4.709530201312334,4.441866016044983,3.1354942159291497,3.6481950954563738,1.0986122886681098,1.4280857380010534,0.0,0.2341667622753293,6.003887067106539,6.492583790001986,0.0,5.774602905278194,6.887552571664617,6.051637254963985,2.302585092994046,3.4346961343976736
4.727387818712341,3.406818272050681,3.1354942159291497,3.2174848063742196,1.0986122886681098,1.7649433144432018,0.0,0.0,6.021023349349527,5.094941049940306,0.0,0.0,6.893656354602635,6.415238069480609,2.302585092994046,2.1348544687815876
4.727387818712341,4.837279395186496,3.1354942159291497,3.577282880635875,1.0986122886681098,0.6402685892647776,0.0,0.05643972281703433,6.0330862217988015,4.864237470277291,0.0,2.5312517323038355,6.893656354602635,6.100560086488617,2.302585092994046,1.4465882872303624
4.74493212836325,3.586336011695741,3.1354942159291497,3.1771725587244823,1.0986122886681098,0.8518431730163952,0.0,0.3328139042916328,6.025865973825314,4.408874477539362,0.0,1.9878263490742365,6.904750769961838,4.3690357751950675,2.4849066497880004,1.3552438389757069
4.74493212836325,4.072607826781089,3.1354942159291497,3.708598472241194,1.0986122886681098,1.152936934502175,0.4054651081081644,0.1410392012870809,6.02707297457535,3.331058641891439,0.0,4.804521453155633,6.90625415285587,6.232319695059822,2.4849066497880004,2.063109992639297
4.74493212836325,4.818921248299039,3.1354942159291497,2.9784555744321177,1.0986122886681098,1.6509863430717602,0.6931471805599453,0.2958133054080362,6.028278520230698,6.747185265463057,0.0,3.039123814500619,6.907755278982137,7.174915169420436,2.4849066497880004,1.6956731959981068
4.742029368705289,3.9471783843993067,3.1354942159291497,3.227396085503625,1.0986122886681098,1.4460098634049567,0.6931471805599453,0.20128647185525433,6.025060496536498,4.068966555449891,0.0,1.8843519829236248,6.914068641038729,7.264619822561976,2.4849066497880004,2.1862479627319034
4.73911815849783,4.485058751599514,3.1354942159291497,4.279326354836897,1.0986122886681098,1.4665263029247628,0.6931471805599453,0.4505069643470422,6.021832083724378,4.418741520060148,0.0,1.347643707149637,6.920342394487609,4.918654892934006,2.4849066497880004,3.6766645752603786
4.736198448394496,4.5999393055085696,3.1354942159291497,2.8341459386980086,1.0986122886681098,2.6138299489093764,0.6931471805599453,0.30377016117924527,6.018593214496234,4.228497864004806,0.0,8.375639585381656,6.926577033222725,6.84941697242922,2.4849066497880004,2.4411605459297143
4.736198448394496,3.6206189332149155,3.1354942159291497,2.4449741591058882,1.0986122886681098,3.302099903050787,0.6931471805599453,0.0,5.91350300563827,6.651728259928975,0.0,6.101709017296608,6.892641641172089,3.6328478730005918,2.4849066497880004,1.7554350922459236
4.762173934797756,4.80213340998224,3.258096538021482,3.437734539204947,1.0986122886681098,2.968604737000147,0.6931471805599453,0.0,5.918893854273146,4.6144790485416465,0.0,2.9441482586460626,6.90875477931522,7.254316771681158,3.4657359027997265,2.381315380945562
4.948759890378168,4.612426465660946,3.258096538021482,3.152381511247605,1.3862943611198906,1.9356276295731873,1.0986122886681098,0.10522285042154311,6.016157159698354,5.570737193539257,0.0,0.6584092574955598,7.00397413672268,5.144322398570994,3.5263605246161616,1.8182294032851363
4.983606621708336,4.368801340092041,3.332204510175204,2.6830262944986516,0.6931471805599453,1.503012331935429,0.6931471805599453,0.0,5.720311776607412,6.059234067213871,0.0,3.4717623684146455,6.75110146893676,7.537505556424798,3.5553480614894135,3.1150171342319553
4.969813299576001,3.636209705096485,3.332204510175204,3.343687668033008,0.6931471805599453,2.249105997498774,0.6931471805599453,0.0,5.713732805509369,4.749408409174394,0.0,5.608768489743144,6.760414691083428,5.715106993519435,3.5553480614894135,1.8800684534397
4.976733742420574,4.2936426355029065,3.332204510175204,3.0609860436366714,0.6931471805599453,1.4177021275159876,0.6931471805599453,0.03692297247526134,5.717027701406222,4.206791021194398,0.0,0.24080010121085715,6.716594773520978,4.697077499397767,3.6375861597263857,1.7895192597177723
4.997212273764115,3.4989846751867524,3.332204510175204,3.7572191481611794,0.6931471805599453,2.4874993785186508,0.6931471805599453,0.013767678581858372,5.71042701737487,4.670951382554961,0.0,4.968926681323174,6.7357800142423265,4.962608806736583,3.6375861597263857,1.9918053331872603
5.003946305945459,3.6081189600180616,3.332204510175204,3.9018707247329294,0.6931471805599453,0.9466811526049144,0.6931471805599453,0.0,5.697093486505405,4.656865480679135,0.0,3.494366787377584,6.733401891837359,8.35749216681882,3.6375861597263857,1.321857972513453
5.003946305945459,4.750758388053471,3.332204510175204,3.277925179792872,0.6931471805599453,0.5508816143476649,0.6931471805599453,0.017684830914687588,5.69035945432406,5.729591312913413,0.0,3.946748512263327,6.7339969528486705,8.271598889965972,3.6375861597263857,0.7231584059146139
5.003946305945459,4.042002138083698,3.332204510175204,3.412666826369594,0.6931471805599453,1.343696704290009,0.6931471805599453,0.5332558737309676,5.683579767338681,5.37317089927156,0.0,3.89193761880913,6.734591659972948,5.7846417674814345,3.6375861597263857,3.2995910991209865
5.0106352940962555,4.093069872279872,3.332204510175204,2.0935319849896104,0.6931471805599453,1.3964840422223603,0.6931471805599453,0.16080915640879023,5.700443573390687,4.4877911889820385,0.0,3.3451548858607434,6.734591659972948,6.2420694694636785,3.6375861597263857,1.7101801972555215
5.030437921392435,4.075400571620137,3.332204510175204,3.684726559645801,0.6931471805599453,0.598633206968497,0.6931471805599453,0.13378719241301573,5.68697535633982,5.452351529639095,0.0,2.3053590550447756,6.739336627357174,5.572571943426366,3.6375861597263857,2.6938402080019017
