RedundantThrowsDeclarationCheck_Actual,RedundantThrowsDeclarationCheck_Simulated,S00122_Actual,S00122_Simulated,S1905_Actual,S1905_Simulated,DuplicatedBlocks_Actual,DuplicatedBlocks_Simulated,S1226_Actual,S1226_Simulated,S1155_Actual,S1155_Simulated,S1151_Actual,S1151_Simulated,S1132_Actual,S1132_Simulated,S1481_Actual,S1481_Simulated
0.0,0.13061218153693147,0.0,0.19903756679548096,0.0,0.0627247989161265,0.0,0.4722537343060408,0.0,0.11086315715662766,0.0,0.05140755755911177,0.09570708395718364,0.6143608525794846,0.0,0.5357143502130369,0.09570708395718364,0.794859720905366
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3082674766310277,0.0,0.634638449528852,0.0,0.0,0.09173093557754416,0.8447328317683076,0.0,0.5403881218738137,0.09173093557754416,1.6582192223487469
0.0,0.0,0.0,0.6952974122475734,0.0,0.0,0.0,2.025041656374077,0.0,0.0,0.0,0.08649277096963888,0.08773891430800683,0.8736080403060653,0.0,0.9597278640217781,0.08773891430800683,0.5060264157475063
0.0,0.13524991373402212,0.0,0.0,0.0,0.32223815490101204,0.0,0.0,0.0,0.0,0.0,0.0,0.08373089291046804,0.7178559350019383,0.0,1.0509126819251473,0.08373089291046804,1.251107139695407
0.0,0.0,0.0,0.4472723345624532,0.0,0.0,0.0,1.7980209097821116,0.0,0.0,0.0,0.23248624968957798,0.07970674261074254,0.718582301872681,0.0,0.0,0.07970674261074254,1.2522722226640786
0.0,0.0,0.0,0.3403837058413334,0.0,0.13007246055622868,0.0,0.0,0.0,0.3169179959400916,0.0,0.033327132767070444,0.0756663330737376,0.8681433466798318,0.0,0.7522746142061971,0.0756663330737376,0.5208746581681614
0.0,0.18572591959153462,0.0,0.0,0.0,0.0,0.0,1.9942841208145534,0.0,0.0,0.0,0.0,0.07160953237812315,0.5643129725526038,0.0,0.7632298205968785,0.07160953237812315,0.7828898410674276
0.0,0.29601228036700356,0.0,0.05171412778732201,0.0,0.48862110248102386,0.0,0.22587677246377932,0.0,0.0,0.0,0.10217824153255185,0.06753620699048736,0.5990961770274399,0.0,0.3705608535305648,0.06753620699048736,1.595632808282558
0.0,0.43808428072265604,0.0,0.5116299708503893,0.0,0.37813438717433545,0.0,0.40124331079858055,0.0,0.0,0.0,0.0,0.06344622173896218,0.011614256478590046,0.0,1.4379471286381393,0.06344622173896218,0.9462072842692293
0.0,0.0,0.0,0.0077891815717709145,0.0,0.0,0.0,0.3992957241869056,0.0,0.0,0.0,0.4520794683349572,0.059339439786308804,0.4121222896249993,0.0,0.8051256489781314,0.059339439786308804,0.15174362681371334
0.0,0.6717267269722598,0.0,1.304171650486784,0.0,0.0,0.0,0.914574841387698,0.0,0.4477743588004185,0.0,0.1779656566035519,0.055215722602446685,0.5736923126260137,0.0,1.6430433034852094,0.055215722602446685,1.1819808169565307
0.0,0.6295142606838073,0.0,0.5606904005267614,0.0,0.028683004582304883,0.0,0.0,0.0,0.0,0.0,0.0,0.05107492993641532,0.8855114218059572,0.0,1.9954799584349057,0.05107492993641532,1.1776225585198978
0.0,0.0,0.0,0.06572368193188027,0.0,0.0,0.0,0.20910960511868176,0.0,0.5333820828613278,0.0,0.18737425958551399,0.04691691978775157,0.6160808899266503,0.0,0.5040504874107968,0.04691691978775157,0.2461779017330592
0.0,0.36270393572823545,0.0,0.21553107960397214,0.0,0.1536180573795018,0.0,0.6519326378880002,0.0,0.0,0.0,0.08464193745701568,0.04274154837727106,0.5343545535771583,0.0,0.3017153414833938,0.04274154837727106,1.1637902267883602
0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4928545743879424,0.0,0.0,0.0,0.17968911226864792,0.038548670117235125,0.6443618943230405,0.0,0.0,0.038548670117235125,1.16988515215076
0.0,0.2748427043061087,0.0,0.5520361808661828,0.0,0.5635937570814438,0.0,0.24077218323147542,0.0,0.0,0.0,0.13033668590400538,0.03433813758089155,0.34877843563803423,0.0,0.29389344836692144,0.03433813758089155,1.222968432619958
0.0,0.023955203713071346,0.0,0.0031136796029407887,0.0,0.4076721997266137,0.0,0.0,0.0,0.11466582223801756,0.0,0.2737976822921602,0.03010980147137047,0.8808394306369565,0.0,1.8242915943281663,0.03010980147137047,0.0
0.0,0.590026350719928,0.0,0.06516017899051038,0.0,0.0,0.0,0.6976952674452684,0.0,0.0,0.0,0.06449283391996055,0.025863510589919297,0.6922926613010422,0.0,0.0,0.025863510589919297,1.1444084704456525
0.0,0.0,0.0,0.0,0.0,0.09658011768720064,0.0,1.658180287189047,0.0,0.16990795839456527,0.0,0.0,0.021599111803461798,0.37422926880007457,0.0,0.0,0.021599111803461798,0.0
0.0,0.3064320468914703,0.0,0.0,0.0,0.3309090017100722,0.0,0.24682161787246618,0.0,0.0,0.0,0.017707571855611393,0.017316450011460875,0.0980155150211236,0.0,0.3757860261607561,0.017316450011460875,1.3205022468259857
0.0,0.0,0.0,0.0,0.0,0.565959941539678,0.0,1.5345820800425125,0.0,0.5017879826727346,0.0,0.0,0.0130153681120703,1.1891766413448002,0.0,1.2675764806939562,0.0130153681120703,0.9801694761550677
0.0,0.2768543510168169,0.0,0.0,0.0,0.26424509905896326,0.0,2.341057420240511,0.0,0.21777339984924524,0.0,0.027787512806362206,0.008695706967553821,0.0,0.0,0.6961195431725289,0.008695706967553821,0.0
0.0,0.3176029696899001,0.0,0.29369178643475624,0.0,0.09857481914372745,0.0,1.157152689700607,0.0,0.0,0.0,0.05639590744257163,0.00435730536895569,0.4192137711620913,0.0,0.29652779810304175,0.00435730536895569,1.5139636291257597
0.0,0.0,0.0,0.9433933165252326,0.0,0.0,0.0,0.4763989989915735,0.0,0.41199213417579933,0.0,0.0,0.0,0.005355578353816726,0.0,0.9317174256253721,0.0,0.0
