S1213_Actual,S1213_Simulated,RedundantThrowsDeclarationCheck_Actual,RedundantThrowsDeclarationCheck_Simulated,S1905_Actual,S1905_Simulated,DuplicatedBlocks_Actual,DuplicatedBlocks_Simulated,S1226_Actual,S1226_Simulated,S00112_Actual,S00112_Simulated,S1151_Actual,S1151_Simulated
4.948759890378168,4.189295074572902,3.258096538021482,3.411590488688553,1.0986122886681098,0.08546578921313353,6.016157159698354,5.00170704510986,0.0,3.0021800730187986,7.00397413672268,6.007955147221165,3.5263605246161616,2.133853788746623
4.983606621708336,3.8026303013251272,3.332204510175204,2.706789581985207,0.6931471805599453,0.1808831526077406,5.720311776607412,5.0585321281624065,0.0,2.222111570969189,6.75110146893676,6.769073252554758,3.5553480614894135,1.7076868269179448
4.969813299576001,4.531549047752333,3.332204510175204,2.0847519060772415,0.6931471805599453,0.16072439107950914,5.713732805509369,5.8632630771665815,0.0,2.140459488259343,6.760414691083428,5.843828675943357,3.5553480614894135,3.4516308258854123
4.976733742420574,4.554593272508984,3.332204510175204,3.5785438325798986,0.6931471805599453,0.0,5.717027701406222,4.46669034650638,0.0,4.673930249577572,6.716594773520978,6.780713697078881,3.6375861597263857,1.6360282927677368
4.997212273764115,4.728785730921377,3.332204510175204,3.120455222693225,0.6931471805599453,0.11139929165361866,5.71042701737487,6.529682877542473,0.0,2.393379537743974,6.7357800142423265,5.511862269362724,3.6375861597263857,2.4119821473601313
5.003946305945459,3.7763078821940246,3.332204510175204,4.887606478945338,0.6931471805599453,0.30866811858749055,5.697093486505405,4.917430712716578,0.0,2.5610953314432376,6.733401891837359,5.819551884975682,3.6375861597263857,2.419547131274268
5.003946305945459,3.99327837102274,3.332204510175204,2.972250506126975,0.6931471805599453,0.4853425803723004,5.69035945432406,2.7151722548046204,0.0,3.3747303860714233,6.7339969528486705,6.181903407387157,3.6375861597263857,1.7927623867649132
5.003946305945459,4.347965300412227,3.332204510175204,3.499141285520583,0.6931471805599453,0.0,5.683579767338681,6.567190962926126,0.0,3.0889354452780036,6.734591659972948,5.795933277086291,3.6375861597263857,2.3885908526236324
5.0106352940962555,4.18857646419814,3.332204510175204,3.389978721498522,0.6931471805599453,0.0,5.700443573390687,4.884371822041824,0.0,4.314453757792547,6.734591659972948,6.5586495808073355,3.6375861597263857,2.878698930838829
5.030437921392435,3.2323058595671035,3.332204510175204,3.1279977638670258,0.6931471805599453,0.17515781176564713,5.68697535633982,6.186137992543707,0.0,2.5097436883530895,6.739336627357174,8.458419902209828,3.6375861597263857,2.188157170724471
5.030437921392435,4.225940051413938,3.332204510175204,2.6928479181924025,0.6931471805599453,0.0,5.697093486505405,4.9626556392221985,0.0,5.9621297392688115,6.75343791859778,3.2511672520083454,3.6375861597263857,1.2783301608557425
5.087596335232384,4.818019701199802,3.332204510175204,2.893801477767422,0.6931471805599453,0.17913866268310955,5.6937321388027,6.3670464205622626,0.0,2.612591041023413,6.759255270663693,5.565672787088814,3.713572066704308,3.017701858325242
