,Actual_last_5_vals,Mean_Simulation,Simulated_21,Simulated_13,Simulated_28,Simulated_4,Simulated_15,Simulated_45,Simulated_18,Simulated_3,Simulated_16,Simulated_26,Simulated_19,Simulated_32,Simulated_5,Simulated_41,Simulated_12,Simulated_25,Simulated_42,Simulated_47,Simulated_11,Simulated_38,Simulated_36,Simulated_43,Simulated_7,Simulated_17,Simulated_10,Simulated_27,Simulated_37,Simulated_9,Simulated_22,Simulated_8,Simulated_39,Simulated_31,Simulated_44,Simulated_20,Simulated_35,Simulated_30,Simulated_46,Simulated_29,Simulated_0,Simulated_14,Simulated_2,Simulated_6,Simulated_34,Simulated_1,Simulated_40,Simulated_49,Simulated_24,Simulated_48,Simulated_33,Simulated_23
0,8094.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,8097.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,8100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,8319.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,8539.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,,13393.88,13393.88,13393.88,13393.88,13393.88,13393.88,13393.88,13393.88,13393.88,13393.88,13393.88,13393.88,13393.88,13393.88,13393.88,13393.88,13393.88,13393.88,13393.88,13393.88,13393.88,13393.88,13393.88,13393.88,13393.88,13393.88,13393.88,13393.88,13393.88,13393.88,13393.88,13393.88,13393.88,13393.88,13393.88,13393.88,13393.88,13393.88,13393.88,13393.88,13393.88,13393.88,13393.88,13393.88,13393.88,13393.88,13393.88,13393.88,13393.88,13393.88,13393.88
6,,13887.13,15159.33,7215.53,14942.9,12073.46,12841.21,8552.39,5600.34,14796.71,9841.5,7082.71,8206.37,14063.58,24001.54,16247.87,8802.76,12243.52,14514.29,17926.21,13868.84,12521.97,22210.87,24059.93,10057.58,14940.88,9722.47,24787.07,11825.67,17412.49,2120.86,14658.62,3098.52,22418.95,6730.17,1680.41,8706.5,13595.39,13812.49,16737.42,7287.64,27586.29,25890.91,20233.9,23042.55,19526.44,5244.44,23372.36,20120.98,7196.14,13660.36,12115.27
7,,13057.73,12229.87,13269.94,22458.13,7736.42,15169.75,12928.18,13735.41,20451.78,13912.79,18780.57,12957.61,14413.44,8100.81,14483.36,19972.7,10606.66,10236.19,7382.87,12450.5,25865.51,12744.46,14165.98,12583.45,12737.02,20197.57,20121.86,5563.93,17781.27,19805.65,14585.86,3973.34,17280.22,15744.29,12224.17,8907.61,1594.45,5510.44,10930.21,15320.64,6261.17,18409.07,3512.47,5272.89,21719.73,19578.33,16531.55,3627.91,11103.79,11293.39,6661.52
8,,14779.17,16337.1,14219.56,16295.96,17646.48,10999.63,17663.43,16182.58,11580.72,16285.12,10368.29,16376.84,14696.38,16173.23,11014.69,16219.33,13073.66,19519.37,10952.94,8489.29,22067.7,12910.57,22422.7,12336.68,14777.38,14920.96,17645.3,12961.23,14944.65,20842.92,15374.56,18283.84,12365.84,14471.85,18339.16,14736.28,8095.55,4271.38,9723.77,25494.68,10024.09,12200.58,13669.51,-1587.6,24305.47,13489.1,20248.19,13857.73,25400.93,29568.53,-3299.74
9,,14080.56,10111.28,10520.73,19730.84,16524.16,14942.92,19639.26,15410.13,20278.36,19763.92,16995.84,7560.29,11884.85,19524.34,11448.66,10018.62,15393.83,17172.27,17120.0,7690.45,17111.91,16691.12,15741.67,31727.7,16216.66,15319.53,23091.27,9385.89,16768.7,9917.56,18925.83,-3155.32,17050.1,4925.37,8597.4,8670.85,16684.03,18983.75,7730.3,10820.76,4993.18,19098.17,8577.97,2728.08,2778.3,28001.53,30157.51,3445.62,3520.58,27412.72,10378.49
