,Actual_last_5_vals,Mean_Simulation,Simulated_46,Simulated_34,Simulated_13,Simulated_24,Simulated_25,Simulated_32,Simulated_36,Simulated_17,Simulated_10,Simulated_11,Simulated_27,Simulated_5,Simulated_6,Simulated_19,Simulated_35,Simulated_7,Simulated_20,Simulated_33,Simulated_29,Simulated_12,Simulated_16,Simulated_44,Simulated_45,Simulated_42,Simulated_21,Simulated_14,Simulated_0,Simulated_4,Simulated_3,Simulated_18,Simulated_23,Simulated_37,Simulated_15,Simulated_41,Simulated_2,Simulated_49,Simulated_9,Simulated_40,Simulated_28,Simulated_38,Simulated_31,Simulated_47,Simulated_30,Simulated_22,Simulated_8,Simulated_1,Simulated_48,Simulated_26,Simulated_43,Simulated_39
0,8094.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,8097.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,8100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,8319.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,8539.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,,13393.88,13393.88,13393.88,13393.88,13393.88,13393.88,13393.88,13393.88,13393.88,13393.88,13393.88,13393.88,13393.88,13393.88,13393.88,13393.88,13393.88,13393.88,13393.88,13393.88,13393.88,13393.88,13393.88,13393.88,13393.88,13393.88,13393.88,13393.88,13393.88,13393.88,13393.88,13393.88,13393.88,13393.88,13393.88,13393.88,13393.88,13393.88,13393.88,13393.88,13393.88,13393.88,13393.88,13393.88,13393.88,13393.88,13393.88,13393.88,13393.88,13393.88,13393.88
6,,13488.44,22177.3,11829.57,11427.11,12742.17,12817.73,13221.6,11275.29,3148.32,12897.69,13348.05,9971.95,8724.9,12838.73,16320.84,8191.29,8146.29,12408.28,22603.41,24740.62,10674.84,13859.47,4078.76,3533.64,25798.48,1630.18,5131.85,3045.0,23865.24,13287.74,18261.96,22974.5,23003.08,27655.85,7044.1,10901.05,8166.09,8723.07,24384.01,16584.94,5798.07,21115.47,5575.87,21080.27,15223.77,9881.34,5840.94,19545.61,17987.99,25060.28,5877.38
7,,13322.06,20325.71,14347.68,11170.86,18402.24,15692.86,9738.46,19115.0,10910.82,6669.64,188.83,15116.42,15982.31,11681.3,12661.46,9473.51,19795.76,16124.45,15329.56,16679.41,14443.66,14512.68,11879.09,16292.39,8312.83,14924.67,16938.01,19770.75,3237.84,14694.19,21440.88,15071.75,10967.6,6638.22,13227.94,4673.72,-1631.14,17726.22,13160.4,21040.03,10250.63,7351.52,16606.09,3568.92,25793.79,8222.07,18865.46,8292.26,15163.58,16013.71,19247.0
8,,12586.97,13837.33,19228.8,15235.42,12736.35,9186.75,23877.66,12199.0,9166.67,22908.22,11081.02,18727.49,9980.6,14162.45,15104.81,12131.99,12024.94,19701.21,250.48,14510.17,13466.18,7806.85,8170.47,12394.87,16841.39,19556.99,13017.25,15775.56,9665.69,11753.61,9344.25,21616.31,25096.57,9043.21,12967.06,5937.64,14738.84,6439.4,2332.54,5750.67,22787.63,17588.65,12093.41,14146.82,13588.43,5685.84,5283.92,8052.44,4634.92,14894.48,2825.06
9,,12348.08,10459.94,10014.47,16044.12,11158.99,27023.57,12027.74,8828.02,8272.01,4848.44,5706.49,13557.29,4878.17,18557.98,13192.18,14707.79,13150.97,12663.89,20610.47,7984.71,2149.89,22611.9,5904.25,11805.36,9684.53,10811.71,16536.74,11720.11,6575.78,12396.91,21384.77,5503.95,14219.19,813.66,21625.42,14226.58,11174.77,10633.79,4833.2,26082.8,697.04,8826.62,3297.78,15606.96,12962.91,18951.89,22482.98,20193.8,13272.31,25902.47,826.63
