RedundantThrowsDeclarationCheck_Actual,RedundantThrowsDeclarationCheck_Simulated,S00117_Actual,S00117_Simulated,S1226_Actual,S1226_Simulated,S1155_Actual,S1155_Simulated,S1132_Actual,S1132_Simulated
0.0,1.6070859231539256,0.0,1.0042869273197643,0.0,1.4892505708600041,0.0,1.2255437662349544,0.0,0.8147718711559766
0.0,2.213791673460648,0.0,0.0,0.0,1.5026117718647174,0.0,1.638369284419165,0.0,0.7559715477094436
0.0,3.165452068757209,0.0,0.0,0.0,0.0,0.0,2.41668836748062,0.0,1.527060339521538
0.0,0.0,0.0,2.7496564475057523,0.0,0.3763227062821639,0.0,1.0308808745662734,0.0,0.3382226943045283
0.0,1.996858502544963,0.0,0.2551267236289102,0.0,0.9065767831288817,0.0,0.0,0.0,0.3739318880141284
0.0,2.1341311091099633,0.0,0.5340613256686639,0.0,2.644962286240795,0.0,0.7378712850056474,0.0,0.0
0.0,2.0557657174171933,0.0,0.5749839402902305,0.0,0.3456791500518166,0.0,1.161436303551198,0.0,1.0277457611912268
0.0,1.3748577934334063,0.0,0.0,0.0,2.4374604452347715,0.0,0.4899002179273426,0.0,0.8581184406558875
0.0,0.91552599019525,0.0,0.0,0.0,1.63661904007474,0.0,1.4867379325312937,0.0,0.0
0.0,1.0191062217716658,0.0,0.0,0.0,1.7148037755157723,0.0,2.0818654937358057,0.0,0.0
0.0,4.330922363601991,0.0,1.3110127077085378,0.0,1.2412869813497538,0.0,1.2057546979601703,0.0,1.2634017295039455
0.0,0.22126738993737205,0.0,0.7510750047985674,0.0,3.9568407170093014,0.0,0.0,0.0,1.4542112245246153
