S1213_Actual,S1213_Simulated,RedundantThrowsDeclarationCheck_Actual,RedundantThrowsDeclarationCheck_Simulated,S00117_Actual,S00117_Simulated,S00122_Actual,S00122_Simulated,S1905_Actual,S1905_Simulated,UselessImportCheck_Actual,UselessImportCheck_Simulated,DuplicatedBlocks_Actual,DuplicatedBlocks_Simulated,S1155_Actual,S1155_Simulated
5.840641657373398,5.905965091877481,5.726847747587197,5.406354149356674,5.823045895483019,5.623524564790877,6.327936783729195,6.198847681621536,1.9459101490553132,2.218394196647229,2.772588722239781,3.5535918260069694,5.717027701406222,5.778379256897303,4.248495242049359,3.9342304055250064
5.786897381366708,5.773806409323407,5.717027701406222,5.393496452512621,5.814130531825066,5.187280135960809,6.311734809152915,5.736742012534373,1.9459101490553132,2.5854928817864984,2.833213344056216,4.7192044425634565,5.700443573390687,5.736125211360903,4.248495242049359,3.5574645696394422
5.783825182329737,6.024475515906941,5.720311776607412,4.841899280943671,5.811140992976701,5.996594578011684,6.302618975744905,6.838747954854896,1.9459101490553132,1.7928239741746133,2.9444389791664403,3.691368859330273,5.69035945432406,5.070257793682019,4.248495242049359,3.6425378385672538
5.7745515455444085,5.820028534913941,5.720311776607412,5.113635182824714,5.811140992976701,5.413637916182905,6.313548046277095,6.774693175953774,1.9459101490553132,3.5055909396804825,2.995732273553991,3.84050254686465,5.680172609017068,5.228864072921849,4.2626798770413155,3.7163407376811417
5.755742213586912,5.994357787636266,5.720311776607412,5.100969997907987,5.811140992976701,5.005142148369495,6.3080984415095305,6.384119342106499,1.791759469228055,2.358676834444431,2.995732273553991,2.7138458935651255,5.631211781821365,5.368743456086405,4.23410650459726,3.810315758037003
5.765191102784844,5.913911113142504,5.726847747587197,6.204166073267987,5.811140992976701,6.325600993655918,6.298949246855942,5.931313258785364,1.791759469228055,1.6948357406973336,3.091042453358316,3.1093997459456886,5.634789603169249,5.081756679759871,4.23410650459726,3.7133301580288065
5.765191102784844,5.255499673822522,5.733341276897746,5.117360436638698,5.811140992976701,6.242697473259642,6.298949246855942,5.839865433370223,1.791759469228055,1.0718861411321021,2.772588722239781,3.63442956582259,5.66988092298052,5.460264908418721,4.23410650459726,4.175195011433691
5.75890177387728,5.483441605898007,5.703782474656201,5.764664469246096,5.808142489980444,5.24533587171228,6.278521424165844,6.030088107902884,1.791759469228055,1.6655036962465803,2.302585092994046,3.9745543942606214,5.6131281063880705,5.373927433517137,4.23410650459726,3.9047635831768885
5.7745515455444085,5.813642678344569,5.717027701406222,5.171030837083021,5.808142489980444,5.973390012157301,6.278521424165844,6.176945408185266,1.791759469228055,3.8445788881420526,2.4849066497880004,4.868084625867986,5.616771097666572,5.024577093667165,4.23410650459726,3.841570118257722
5.765191102784844,5.942260822199236,5.71042701737487,5.216679599074373,5.808142489980444,5.426466061066995,6.2878585601617845,7.072913637433448,1.791759469228055,2.395254267788141,2.302585092994046,3.770461960290827,5.616771097666572,5.023480014985438,4.23410650459726,3.985201763306237
5.777652323222656,5.2606069957442205,5.707110264748875,6.0462973859324896,5.755742213586912,5.579572461125046,6.3080984415095305,6.808031871714492,1.791759469228055,3.6481571022945722,2.3978952727983707,3.306082411254599,5.66988092298052,5.76018102246693,4.23410650459726,3.9740276831308523
5.777652323222656,6.7234242959015695,5.707110264748875,5.252436382789825,5.755742213586912,5.66104349104378,6.3080984415095305,6.023759250632166,1.791759469228055,0.0,2.302585092994046,3.310822336105843,5.66988092298052,6.188106124427161,4.23410650459726,4.301183863447424
