RedundantThrowsDeclarationCheck_Actual,RedundantThrowsDeclarationCheck_Simulated,S00117_Actual,S00117_Simulated,S1488_Actual,S1488_Simulated,S1226_Actual,S1226_Simulated,S00112_Actual,S00112_Simulated,S1155_Actual,S1155_Simulated,S1132_Actual,S1132_Simulated,S1481_Actual,S1481_Simulated
2.4849066497880004,3.5752879838039395,3.6888794541139363,3.697392449979346,0.0,0.8754362755897771,2.5649493574615367,3.5879241157460826,4.820281565605037,4.276680021083757,0.0,1.7109182803350094,2.9444389791664403,4.1497156410950025,1.0986122886681098,3.437301328727192
2.4849066497880004,3.4460238138491195,3.6888794541139363,3.0853704135516584,0.0,0.9220738075657992,2.5649493574615367,2.9532523851240984,4.820281565605037,3.8114256183221467,0.0,3.0631240322605455,2.9444389791664403,3.9811770323265243,1.0986122886681098,0.291066866459635
2.4849066497880004,2.803894964733815,3.6888794541139363,3.582692785141205,0.0,0.3737399153184021,2.5649493574615367,5.924750163389879,4.820281565605037,3.685465528698434,0.0,0.0,2.9444389791664403,6.745258230595034,1.0986122886681098,5.009247264304871
2.4849066497880004,4.992687141590517,3.6888794541139363,3.7075761740675253,0.0,0.6023799799851729,2.5649493574615367,3.736155225166486,4.820281565605037,3.942320083213493,0.0,2.5344273690241454,2.9444389791664403,4.869730371408502,1.0986122886681098,4.010322446034295
2.4849066497880004,3.1420081715362658,3.6888794541139363,4.848564324292955,0.0,0.0,2.5649493574615367,4.883743776842747,4.820281565605037,4.648526595598794,0.0,1.7828438425826123,2.9444389791664403,2.5147534222468444,1.0986122886681098,0.3399166520655088
2.4849066497880004,2.0402417805864186,3.713572066704308,3.2813324638443833,0.0,0.0,2.5649493574615367,4.9413614978594325,4.832305758571839,5.803896762576841,0.0,3.632288552047891,2.9444389791664403,3.440249405851856,1.0986122886681098,6.94250911780677
2.4849066497880004,2.1545447855285236,3.7376696182833684,4.6098587170968965,0.0,1.3428417192764304,2.5649493574615367,2.0658119267033994,4.844187086458591,4.761942150333574,0.0,3.1899496460965207,2.9444389791664403,3.554352914920875,1.0986122886681098,3.8240439724266007
2.4849066497880004,4.50179404073373,3.728100167267218,3.1083584250008482,0.0,1.5800876920595406,2.5649493574615367,1.9910575353237225,4.847331743138063,5.353046202623139,0.0,0.012736273038230772,2.9444389791664403,5.116474317178783,1.0986122886681098,4.557612287628979
2.4849066497880004,2.8816897081528015,3.7184382563554808,3.9997613913331476,0.0,0.0,2.5649493574615367,2.1103474740236394,4.850466541943434,3.6928840076982388,0.0,0.0,2.9444389791664403,2.333113502546582,1.0986122886681098,5.491074886743011
2.4849066497880004,3.2255036701323907,3.708682081410116,4.263553132633683,0.0,2.420369267749077,2.5649493574615367,2.8978118544567613,4.853591544486569,3.5836822006388016,0.0,4.296752140542477,2.9444389791664403,5.493228611469011,1.0986122886681098,0.6406076014257991
2.4849066497880004,5.116170712968183,3.6988297849671046,5.335540260537426,0.0,1.6037352322111507,2.5649493574615367,4.1068877248262785,4.856706811803519,4.196911926530941,0.0,0.9556996065806734,2.9444389791664403,6.220915684954814,1.0986122886681098,3.298440520423023
2.4849066497880004,2.331468944582933,3.6888794541139363,4.795081443738041,0.0,0.3592722492549103,2.5649493574615367,4.4567932120860965,4.859812404361672,4.026983562030471,0.0,0.0,2.9444389791664403,5.060116615305974,1.0986122886681098,2.8619499317848494
