,Actual_last_5_vals,Simulated_0,Simulated_1,Simulated_2,Simulated_3,Simulated_4,Simulated_5,Simulated_6,Simulated_7,Simulated_8,Simulated_9,Simulated_10,Simulated_11,Simulated_12,Simulated_13,Simulated_14,Simulated_15,Simulated_16,Simulated_17,Simulated_18,Simulated_19,Simulated_20,Simulated_21,Simulated_22,Simulated_23,Simulated_24,Simulated_25,Simulated_26,Simulated_27,Simulated_28,Simulated_29,Simulated_30,Simulated_31,Simulated_32,Simulated_33,Simulated_34,Simulated_35,Simulated_36,Simulated_37,Simulated_38,Simulated_39,Simulated_40,Simulated_41,Simulated_42,Simulated_43,Simulated_44,Simulated_45,Simulated_46,Simulated_47,Simulated_48,Simulated_49
90,278217.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
91,280192.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
92,280438.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
93,282044.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
94,280482.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
95,,257327.3376004505,257327.3376004505,257327.3376004505,257327.3376004505,257327.3376004505,257327.3376004505,257327.3376004505,257327.3376004505,257327.3376004505,257327.3376004505,257327.3376004505,257327.3376004505,257327.3376004505,257327.3376004505,257327.3376004505,257327.3376004505,257327.3376004505,257327.3376004505,257327.3376004505,257327.3376004505,257327.3376004505,257327.3376004505,257327.3376004505,257327.3376004505,257327.3376004505,257327.3376004505,257327.3376004505,257327.3376004505,257327.3376004505,257327.3376004505,257327.3376004505,257327.3376004505,257327.3376004505,257327.3376004505,257327.3376004505,257327.3376004505,257327.3376004505,257327.3376004505,257327.3376004505,257327.3376004505,257327.3376004505,257327.3376004505,257327.3376004505,257327.3376004505,257327.3376004505,257327.3376004505,257327.3376004505,257327.3376004505,257327.3376004505,257327.3376004505
96,,271917.9545792186,302213.45264159323,197403.76354329905,290614.3084246741,323577.28556678764,148547.28257169554,269701.1060855093,252186.86448917823,227010.35193381945,310452.60219076916,245624.18553530073,241335.96703509675,301169.6747445274,287893.16715271794,302445.0532448165,229442.67687577487,255873.9961832923,331377.0067345704,320924.5048828234,244834.99871802318,258308.06878561564,238160.00616207652,200427.05176055589,261356.973610958,187284.83520496043,292958.7892765782,340802.8733962917,198827.97833279238,304514.18864298036,249001.48826986572,307861.7762582529,280619.1138519608,350957.7902481338,238888.64372644864,239319.49667405323,232571.31650273275,257784.76629487105,173665.5635281072,282997.73485335655,258582.64529746844,322734.7729001761,218826.16676383227,279902.2460611929,269048.239964459,214413.93728906137,241354.9718246468,267599.6553740261,227546.9982444459,343518.20964915113,256934.60253781662
97,,325418.5662893345,233049.16951537543,283171.6435768068,221392.54802667937,214328.6914456865,293882.9107497699,243920.79758769387,229024.739994216,243543.2922038987,242311.3975781548,226608.23045099413,259699.76539189983,278125.9094092018,204410.5321462473,246888.94117689802,283339.4171098174,249462.25363325112,302165.2380633708,227920.01448790068,291638.2789567994,291028.06818186404,272459.245410039,189456.39105438712,247500.8416665711,258094.90967765468,249198.2181338487,259927.68188225146,251214.1945668763,229531.97717298302,237721.78535828716,295630.88453361526,305252.8915511078,251031.0631344486,315373.7463355681,304337.0204284087,242312.613107633,222142.36141171318,252649.75433529224,223927.980531345,224734.7327779325,274886.34787558625,287551.0698866413,292332.2478656393,184459.723974668,246383.7258921936,301144.82835500885,268896.6659989113,267153.3125368563,281438.6451923377,162572.30898145927
98,,290587.6869367595,284289.29868240125,248502.58194350393,227389.03608454118,243290.83805850646,164907.4016039839,200472.2952624137,239502.16228683156,225206.89712401896,200002.13639588244,256341.6982156527,298757.4389278852,252139.6070209397,305242.3568475856,189833.65154597096,343835.8633259414,274124.5571021602,289647.79999209713,281141.84778888396,268064.6584539457,266971.1460250504,252573.6578531314,327773.25361628755,199592.74059527798,258404.79553969653,262682.448738992,215228.49810756394,357397.74091633514,216345.2232074623,230974.63008133735,332342.84675945726,235182.11864661326,212723.4671686777,262373.0458626491,270474.5269632676,261811.00946463807,277189.73163686856,193223.43684822047,234434.26142852215,281411.3845823634,323308.6996841559,268853.0736368043,251121.0737406565,243702.39694033284,174469.85734559558,283246.6475292879,219694.9216956355,228070.0730378871,247172.3686304916,287096.7613411068
99,,281114.30054216913,175726.8636713713,283063.0261702231,199474.33924764112,275794.8866493581,269243.4858927574,201290.91694270054,266028.0458340008,304827.20755079243,296800.76479439734,309247.8251255124,296405.3189676013,284363.29114698607,290100.66032282775,275242.1192578672,210996.81319754437,345743.42699808785,245831.75033827752,253794.1338331509,275195.01356770465,283470.0433704307,280854.3751619132,298804.86388339015,310491.04103370704,256531.53744714416,234818.61775673737,348590.0778034375,280849.58410082856,244084.744806218,195591.93883452227,248049.9778376019,307647.9014624015,263312.89936162235,272061.7385335349,211505.99293002882,289527.41420796665,260990.26057169333,358440.49293853913,231851.61637653664,282428.0030217484,257377.85183743405,188404.3052357289,267373.532169549,290746.60913822113,259693.0216190981,224233.916537654,299806.45654427784,236808.54349626048,281385.1076990914,205196.12754809938
