RedundantThrowsDeclarationCheck_Actual,RedundantThrowsDeclarationCheck_Simulated,S00117_Actual,S00117_Simulated,UselessImportCheck_Actual,UselessImportCheck_Simulated,DuplicatedBlocks_Actual,DuplicatedBlocks_Simulated,S1132_Actual,S1132_Simulated,S1481_Actual,S1481_Simulated
3.367295829986474,3.2213065757711092,3.1354942159291497,2.5303576481378562,0.0,0.9905216270195651,3.784189633918261,3.1506115414840274,3.044522437723423,2.3890504800855394,0.0,1.1165674294446044
3.367295829986474,3.243399351998678,3.1354942159291497,2.600037144084039,0.0,2.310813997450457,3.784189633918261,3.6193185198225164,3.044522437723423,2.0762750788431346,0.0,0.05356640882024655
3.367295829986474,2.9438303834079727,3.1354942159291497,2.7483966303740606,0.0,1.6774263542514884,3.784189633918261,2.1293101999306145,3.044522437723423,1.2893249756690721,0.0,0.20678508500218173
3.367295829986474,3.159119544424279,3.1354942159291497,2.3998539498269036,0.0,1.3013808545844125,3.784189633918261,4.902700808798639,3.044522437723423,3.1407832223213847,0.0,0.0
3.367295829986474,2.9801354378463114,3.1354942159291497,1.8279877201692298,0.0,1.490261188439598,3.784189633918261,3.3571504665571337,3.044522437723423,1.428947091985704,0.0,3.046142042375812
3.367295829986474,4.077571239067142,3.1354942159291497,3.1961793002423073,0.0,2.1912211426177883,3.784189633918261,2.1918130434353302,3.044522437723423,2.373094617922239,0.0,2.302592548833634
3.367295829986474,3.4019062282651067,3.1354942159291497,2.2837980134430094,0.0,0.8501503558130619,3.784189633918261,4.249941217373877,3.044522437723423,2.9697125049401483,0.0,0.3053141185237448
3.367295829986474,2.5445574687362993,3.1354942159291497,3.3700708909727917,0.0,0.5670409326948076,3.784189633918261,3.6505812438488894,3.044522437723423,1.8926688790706787,0.0,1.6295676160255317
3.367295829986474,3.5732717450837868,3.1354942159291497,2.078147503628425,0.0,1.5664685798818594,3.784189633918261,1.895120544652662,3.044522437723423,2.580615177321058,0.0,0.9230562457163959
3.367295829986474,3.5471380434626893,3.1354942159291497,3.307245586689913,0.0,0.3470103415888749,3.784189633918261,2.4711467183299156,3.044522437723423,2.3415014186184524,0.0,0.9894606441242437
3.367295829986474,2.6797973003161335,3.1354942159291497,2.860147685942103,0.0,0.0,3.784189633918261,4.207102168045389,3.044522437723423,2.260486626829396,0.0,0.44940599734806874
3.367295829986474,3.6526440405349376,3.1354942159291497,2.3554500893431043,0.0,2.8949545322343706,3.784189633918261,3.1128789700158395,3.044522437723423,1.5670141885918079,0.0,0.5253628315239153
