S00117_Actual,S00117_Simulated,S1151_Actual,S1151_Simulated
1.791759469228055,1.3003772873935853,2.3978952727983707,3.1027931111671934
1.791759469228055,1.426891441136402,2.3978952727983707,4.330141012124177
1.791759469228055,2.480915243706239,2.3978952727983707,2.342855162895986
1.791759469228055,2.536962773379357,2.3978952727983707,5.3620621969414275
1.791759469228055,0.7521707904370514,2.3978952727983707,3.792153676403438
1.791759469228055,0.3727110709682171,2.3978952727983707,3.7840415503438405
1.791759469228055,1.799864465471273,2.3978952727983707,2.7268473727051687
1.791759469228055,1.7785773731291319,2.3978952727983707,2.6079577691000653
1.791759469228055,1.009945222621577,2.3978952727983707,1.5945963775696503
1.791759469228055,0.0,2.3978952727983707,3.667601229339333
1.8718021769015913,1.5962072088379222,2.3978952727983707,2.136386809831253
1.9459101490553132,2.05148372766195,2.3978952727983707,4.868071728038299
