RedundantThrowsDeclarationCheck_Actual,RedundantThrowsDeclarationCheck_Simulated,S00117_Actual,S00117_Simulated,S00112_Actual,S00112_Simulated,S00108_Actual,S00108_Simulated,S1151_Actual,S1151_Simulated,S1132_Actual,S1132_Simulated
5.159055299214529,5.201489016465883,5.170483995038151,5.3697148959676095,5.627621113690637,5.359716958139057,3.8066624897703196,3.9062712683878256,4.465908118654584,4.333938571671718,5.8377304471659395,5.774400498626462
5.1298987149230735,6.49004604097204,5.1647859739235145,5.778292375495787,5.634789603169249,5.243156552916597,3.784189633918261,3.8856532508462247,4.454347296253507,4.360774574965436,5.857933154483459,5.756464436275644
5.762051382780177,5.037907453253659,5.817111159963204,4.921668258231596,5.8944028342648505,5.208449557195643,4.430816798843313,3.3316625729713567,4.663439094112067,4.367257507458343,6.284134161070802,6.237466448381199
5.726847747587197,5.49112036202642,5.814130531825066,5.494891070220322,5.921578419643816,5.058487876880991,4.430816798843313,4.952655195781764,4.663439094112067,4.373065115628074,6.289715570908998,6.416141248911376
5.739792912179234,4.989459731784739,5.817111159963204,5.3963677914768615,5.963579343618446,5.46695385562553,4.442651256490317,3.742403894121701,4.663439094112067,4.4510915282292824,6.295266001439646,6.495496581998915
5.723585101952381,4.907080755176991,5.820082930352362,5.195787839981412,5.968707559985366,6.369744425874835,4.418840607796598,4.322684233388671,4.663439094112067,4.30878158355268,6.304448802421981,6.4086710874428165
5.726847747587197,5.748937251669074,5.823045895483019,5.0091460336238285,5.968707559985366,5.897945675607624,4.406719247264253,3.2007744359425643,4.663439094112067,3.7328393252539627,6.315358001522335,5.344056823212118
5.720311776607412,5.165169641658088,5.811140992976701,5.693629638750133,5.983936280687191,4.8885894838247115,4.382026634673881,4.127035711337445,4.663439094112067,5.259610336103215,6.311734809152915,6.148284807701538
5.707110264748875,5.419482870518834,5.811140992976701,5.188642397316775,5.726847747587197,5.80607777322637,4.356708826689592,3.790083735218402,4.663439094112067,4.355581522766643,6.2878585601617845,6.169844662278733
5.733341276897746,5.655480715667246,5.811140992976701,4.863460913720393,5.739792912179234,6.018313326505804,4.356708826689592,4.134345804121613,4.663439094112067,4.106268272109203,6.289715570908998,5.8942684732768615
5.717027701406222,4.998324746020144,5.808142489980444,4.887427004703456,5.726847747587197,5.843813600523067,4.356708826689592,4.822428016310592,4.663439094112067,4.34132230839686,6.289715570908998,5.3513124868316915
5.707110264748875,4.9885173585904425,5.755742213586912,4.75975245449342,5.755742213586912,4.601005711129148,4.343805421853684,4.252748551182771,4.672828834461906,3.6814945773452963,6.293419278846481,4.972092874504007
