RedundantThrowsDeclarationCheck_Actual,RedundantThrowsDeclarationCheck_Simulated,S00117_Actual,S00117_Simulated,S00112_Actual,S00112_Simulated,S00108_Actual,S00108_Simulated,S1151_Actual,S1151_Simulated,S1132_Actual,S1132_Simulated
5.159055299214529,5.201489016465883,5.170483995038151,5.3697148959676095,5.627621113690637,5.359716958139057,3.8066624897703196,3.9062712683878256,4.465908118654584,4.333938571671718,5.8377304471659395,5.774400498626462
5.1298987149230735,4.186164838700088,5.1647859739235145,5.500002157745979,5.634789603169249,5.579694509808836,3.784189633918261,3.6573539737056393,4.454347296253507,4.481026812456644,5.857933154483459,5.776202863769481
5.762051382780177,5.312949856618452,5.817111159963204,5.303424535195223,5.8944028342648505,6.1058496978493855,4.430816798843313,2.596093247638185,4.663439094112067,4.478268520994361,6.284134161070802,5.837365445180185
5.726847747587197,5.561117914511455,5.814130531825066,5.203455061730761,5.921578419643816,5.974884169475639,4.430816798843313,2.97903838514672,4.663439094112067,4.18529070332456,6.289715570908998,5.63617840400453
5.739792912179234,5.057820315042394,5.817111159963204,5.340374742599584,5.963579343618446,5.592285897172581,4.442651256490317,3.4495412086505874,4.663439094112067,5.193479276136326,6.295266001439646,5.63765990879895
5.723585101952381,4.1389279575418145,5.820082930352362,5.466704792476243,5.968707559985366,5.877344045373704,4.418840607796598,4.214044582674262,4.663439094112067,4.938748130444645,6.304448802421981,5.1883775837879655
5.726847747587197,4.59809694388187,5.823045895483019,5.2110201820435,5.968707559985366,5.440984868850581,4.406719247264253,3.3628017685416274,4.663439094112067,3.767182803483767,6.315358001522335,5.620729745027546
5.720311776607412,5.173109403565326,5.811140992976701,5.121196573954267,5.983936280687191,5.256032999773467,4.382026634673881,4.044570068701587,4.663439094112067,4.228855220452569,6.311734809152915,5.342389257436706
5.707110264748875,6.5471912422094185,5.811140992976701,5.373139221816745,5.726847747587197,4.463335837666779,4.356708826689592,3.3355066677140917,4.663439094112067,3.8990606953464066,6.2878585601617845,5.447209733424506
5.733341276897746,6.038860497502755,5.811140992976701,5.136361044670561,5.739792912179234,4.8633474638531995,4.356708826689592,3.2956583528422496,4.663439094112067,4.257825668570433,6.289715570908998,6.571306621397342
5.717027701406222,4.945358300858018,5.808142489980444,5.1629880631633895,5.726847747587197,5.028859934338426,4.356708826689592,3.8405993175700135,4.663439094112067,4.990918548666313,6.289715570908998,5.489189830912263
5.707110264748875,5.732681382429709,5.755742213586912,5.215549924258107,5.755742213586912,5.155823558332881,4.343805421853684,3.8904952368858763,4.672828834461906,4.122045000033295,6.293419278846481,5.6373205397120785
