RedundantThrowsDeclarationCheck_Actual,RedundantThrowsDeclarationCheck_Simulated,S00117_Actual,S00117_Simulated,S1488_Actual,S1488_Simulated,DuplicatedBlocks_Actual,DuplicatedBlocks_Simulated,S00112_Actual,S00112_Simulated
3.1354942159291497,3.3944648510557793,1.791759469228055,1.8846891797460226,1.0986122886681098,1.539752183574873,5.924255797414532,4.9970275798126575,6.863803391452954,5.996123387695626
3.1354942159291497,2.816383885389935,1.791759469228055,2.0395975720390607,1.0986122886681098,0.9957961891494865,6.018593214496234,3.0012888639165842,6.893656354602635,5.0653910929467845
3.1354942159291497,2.794688088059621,1.791759469228055,1.7745935682340361,1.0986122886681098,1.2935555091183994,6.025865973825314,4.613876427155281,6.904750769961838,5.87876756346391
3.1354942159291497,3.028656750699334,1.791759469228055,2.4669569018344437,1.0986122886681098,1.6698078158486347,6.028278520230698,5.207327357143909,6.907755278982137,6.678135831797354
3.1354942159291497,2.8958477659755526,1.791759469228055,2.476286484414887,1.0986122886681098,1.227931671104603,6.018593214496234,5.978973461617324,6.926577033222725,5.705000778523585
3.258096538021482,3.837237655115594,1.791759469228055,1.4400022588942265,1.0986122886681098,1.610676695755643,5.937536205082426,5.279991655999565,6.903747257584598,5.340077835115351
3.258096538021482,4.900931970082958,2.772588722239781,2.6821483709769116,1.3862943611198906,2.018354130492585,6.016157159698354,4.871051372277313,7.00397413672268,7.039267942557679
3.332204510175204,3.2649983388647006,2.6390573296152584,1.0348246115027546,0.6931471805599453,1.1882927050565473,5.713732805509369,5.6633042051370435,6.760414691083428,7.475066359025531
3.332204510175204,3.845942728414449,2.6390573296152584,2.423265607147748,0.6931471805599453,0.1599041837729136,5.71042701737487,6.2297868600836,6.7357800142423265,5.960914396724638
3.332204510175204,3.5246992642814985,2.6390573296152584,1.9457687966356378,0.6931471805599453,1.9865967767418806,5.683579767338681,7.1098865556831505,6.734591659972948,5.712647796893236
3.332204510175204,3.4265757700747095,2.6390573296152584,1.443518561238792,0.6931471805599453,1.380743529148182,5.69035945432406,6.456020579322263,6.738152494595957,5.351714584063909
3.332204510175204,3.1709113760380347,2.6390573296152584,1.5638188522211904,0.6931471805599453,1.4167840333672392,5.697093486505405,4.463708173164217,6.7580945044277305,5.78476708930417
