RedundantThrowsDeclarationCheck_Actual,RedundantThrowsDeclarationCheck_Simulated,S00122_Actual,S00122_Simulated,S1905_Actual,S1905_Simulated,DuplicatedBlocks_Actual,DuplicatedBlocks_Simulated,S1226_Actual,S1226_Simulated,S1155_Actual,S1155_Simulated,S1151_Actual,S1151_Simulated,S1132_Actual,S1132_Simulated,S1481_Actual,S1481_Simulated
0.0,0.13061218153693147,0.0,0.19903756679548096,0.0,0.0627247989161265,0.0,0.4722537343060408,0.0,0.11086315715662766,0.0,0.05140755755911177,0.04691691978775157,0.6143608525794846,0.0,0.5357143502130369,0.04691691978775157,0.794859720905366
0.0,0.0,0.0,0.24484109833628606,0.0,0.02891729164179048,0.0,0.9486616687621274,0.0,0.0,0.0,0.0,0.04274154837727106,0.5890241563261464,0.0,0.9953748353812035,0.04274154837727106,1.6915340588539052
0.0,1.2440011917639389,0.0,0.0,0.0,0.5447357933441904,0.0,0.0,0.0,0.5989517798393688,0.0,0.0,0.038548670117235125,0.22183843324195718,0.0,0.2792683968277195,0.038548670117235125,1.4236484549780102
0.0,0.0,0.0,0.33487925977581584,0.0,0.5458727761214252,0.0,0.4948234254854244,0.0,0.11846159991901871,0.0,0.0,0.03433813758089155,1.0746160374267963,0.0,0.0,0.03433813758089155,0.552104989285606
0.0,0.14175830504437187,0.0,0.05753061760304712,0.0,0.11843917900643566,0.0,1.3880499766580816,0.0,0.5409095776490614,0.0,0.0,0.03010980147137047,1.041241009559117,0.0,0.0,0.03010980147137047,1.5090196685897452
0.0,0.0,0.0,0.3448084555964926,0.0,0.2237587924553167,0.0,0.7583878945661835,0.0,0.0,0.0,0.10397749553248425,0.025863510589919297,0.35030646685777517,0.0,0.5009306658045451,0.025863510589919297,0.0
0.0,0.1544177349900289,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05019050824852699,0.0,0.29229133649977684,0.021599111803461798,0.6701994061219996,0.0,0.0,0.021599111803461798,0.2512767473826979
0.0,0.0,0.0,0.44454529462304515,0.0,0.5930025860278958,0.0,1.50169690465773,0.0,0.5355947259549728,0.0,0.08889707043897688,0.017316450011460875,0.13692795304033195,0.0,1.4192541666805596,0.017316450011460875,1.0890491613230304
0.0,0.6359188990690127,0.0,0.0,0.0,0.31420954262701284,0.0,1.0627897908790038,0.0,0.0,0.0,0.39957415516237577,0.0130153681120703,0.8062817344273105,0.0,1.184949596802322,0.0130153681120703,0.516044055408222
0.0,0.0,0.0,0.3446388092468056,0.0,0.11862839513095733,0.0,0.0,0.0,0.6483351308929146,0.0,0.32528847841893377,0.008695706967553821,0.0,0.0,0.9716399298644136,0.008695706967553821,1.2792199431352667
0.0,0.5961127784875581,0.0,0.24465501578590518,0.0,0.0,0.0,0.0,0.0,0.07355913964337454,0.0,0.08966757286118182,0.00435730536895569,0.8127173882213647,0.0,0.0,0.00435730536895569,0.6463242583618075
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.913506366174283,0.0,0.27005235312410625,0.0,0.10868748216318294,0.0,0.14710382818304313,0.0,0.22896274185456955,0.0,0.0
