RedundantThrowsDeclarationCheck_Actual,RedundantThrowsDeclarationCheck_Simulated,S00117_Actual,S00117_Simulated,S00112_Actual,S00112_Simulated,S1151_Actual,S1151_Simulated,S1132_Actual,S1132_Simulated
0.0,0.0,1.0986122886681098,0.747335632553444,3.3202283191284883,1.6889869029199953,0.0,0.0,0.0,0.18393647179709674
0.0,0.0,1.0986122886681098,1.3231112715935138,3.3262343431887,2.4697644940343846,0.0,0.0,0.0,0.1674552447869668
0.0,0.0,1.0986122886681098,1.4228738493603812,3.332204510175204,2.651163996661065,0.0,0.0,0.0,0.4357124609635471
0.0,0.0,1.0986122886681098,0.6700886061538082,3.332204510175204,1.5310677433108852,0.0,5.911669179116291e-07,0.0,0.0
0.0,0.0,1.0986122886681098,0.9296432737039788,3.332204510175204,1.5589478526604066,0.0,8.744771365025556e-07,0.0,0.0
0.0,0.0,1.0986122886681098,0.042750898114007785,3.332204510175204,0.6660406467051005,0.0,0.0,0.0,0.0
0.0,0.0,1.0986122886681098,0.5074770014625721,3.332204510175204,0.5986999144363747,0.0,0.0,0.0,0.0
0.0,0.0,1.0986122886681098,0.0768864760745952,3.332204510175204,2.3502092987943772,0.0,0.0,0.0,0.08224656979633288
0.0,0.0,1.0986122886681098,0.9280169736145691,3.332204510175204,3.6340589137155233,0.0,0.0,0.0,0.28309911700871626
0.0,0.0,1.0986122886681098,1.5700071124307382,3.332204510175204,1.0090775018856801,0.0,0.0,0.0,0.3225694596862234
0.0,0.0,1.0986122886681098,0.7496208407059812,3.332204510175204,2.7804226654151423,0.0,0.0,0.0,0.1229893049709139
0.0,0.0,1.0986122886681098,0.7492643036406849,3.332204510175204,2.2211766528210113,0.0,0.0,0.0,0.0
