RedundantThrowsDeclarationCheck_Actual,RedundantThrowsDeclarationCheck_Simulated,S00117_Actual,S00117_Simulated,S00112_Actual,S00112_Simulated,S1151_Actual,S1151_Simulated,S1132_Actual,S1132_Simulated
0.0,0.0,1.0986122886681098,0.747335632553444,3.3202283191284883,1.6889869029199953,0.0,0.0,0.0,0.18393647179709674
0.0,0.0,1.0986122886681098,1.0980647629860754,3.3262343431887,2.473112494246412,0.0,0.0,0.0,0.3648376556512496
0.0,0.0,1.0986122886681098,0.7441785743535951,3.332204510175204,1.7515646180935076,0.0,0.0,0.0,0.0
0.0,0.0,1.0986122886681098,0.029772977948919643,3.332204510175204,2.2677539525105366,0.0,0.0,0.0,0.3486818258740614
0.0,0.0,1.0986122886681098,0.7305871223285164,3.332204510175204,1.1809489550189023,0.0,0.0,0.0,0.15961289868918938
0.0,0.0,1.0986122886681098,1.795078821053521,3.332204510175204,0.8087786784387574,0.0,0.0,0.0,0.1362562848624582
0.0,0.0,1.0986122886681098,0.33498820331623974,3.332204510175204,0.1779468009901184,0.0,0.0,0.0,0.0
0.0,0.0,1.0986122886681098,1.6265820648054155,3.332204510175204,0.7722647147115795,0.0,0.0,0.0,0.3900958211551303
0.0,0.0,1.0986122886681098,0.09165047483331512,3.332204510175204,2.3857404904904604,0.0,0.0,0.0,0.35506888593424957
0.0,0.0,1.0986122886681098,0.3346205249170999,3.332204510175204,2.258672577712665,0.0,0.0,0.0,0.8572820339520902
0.0,0.0,1.0986122886681098,1.369014680814399,3.332204510175204,2.2181715184887154,0.0,0.0,0.0,0.0
0.0,0.0,1.0986122886681098,0.9943710629365304,3.332204510175204,1.9417909356956937,0.0,0.0,0.0,0.835456799262627
