RedundantThrowsDeclarationCheck_Actual,RedundantThrowsDeclarationCheck_Simulated,S00117_Actual,S00117_Simulated,S1488_Actual,S1488_Simulated,S1226_Actual,S1226_Simulated,S00112_Actual,S00112_Simulated,S1155_Actual,S1155_Simulated,S00108_Actual,S00108_Simulated,S1132_Actual,S1132_Simulated,S1481_Actual,S1481_Simulated
2.4849066497880004,3.5752879838039395,3.6888794541139363,3.697392449979346,0.0,0.8754362755897771,2.5649493574615367,3.5879241157460826,4.820281565605037,4.276680021083757,0.0,1.7109182803350094,1.3862943611198906,0.5443390143275862,2.9444389791664403,4.1497156410950025,1.0986122886681098,3.437301328727192
2.4849066497880004,4.701962364104501,3.6888794541139363,3.7118191775955305,0.0,1.7282736338364324,2.5649493574615367,3.1560083913804204,4.820281565605037,3.6959155445680985,0.0,3.8128742399262667,1.3862943611198906,0.4751721835141204,2.9444389791664403,3.638141289191197,1.0986122886681098,2.5888570759291682
2.4849066497880004,2.365959543708039,3.6888794541139363,4.265792372069688,0.0,3.392080244499123,2.5649493574615367,4.588195666513458,4.820281565605037,3.8687757875775493,0.0,1.1781368363978988,1.3862943611198906,0.0,2.9444389791664403,2.6124637328163933,1.0986122886681098,1.845323243265131
2.4849066497880004,3.78454007745549,3.6888794541139363,3.8658894576583362,0.0,1.066867688522079,2.5649493574615367,2.1694634191835513,4.820281565605037,2.3326072475597632,0.0,0.0,1.3862943611198906,0.9351822582109591,2.9444389791664403,5.822668749217467,1.0986122886681098,5.853750107188095
2.4849066497880004,4.346503170985745,3.6888794541139363,4.278654825874666,0.0,0.9557479449689084,2.5649493574615367,4.233518014564876,4.820281565605037,4.213168309435231,0.0,2.9387683525514863,1.3862943611198906,0.16184044695610406,2.9444389791664403,3.6426433555249567,1.0986122886681098,2.293196065155886
2.4849066497880004,5.472088653644805,3.713572066704308,3.863462596843541,0.0,0.4499645898277078,2.5649493574615367,3.4693005157571815,4.832305758571839,3.620772659982829,0.0,4.0882009157927985,1.3862943611198906,0.1958208350313313,2.9444389791664403,6.15781600185305,1.0986122886681098,1.1219926009852434
2.4849066497880004,1.5531235118938098,3.7376696182833684,4.3462712352769755,0.0,0.0,2.5649493574615367,1.8079610085603095,4.844187086458591,3.9132570386668264,0.0,1.9019755799444744,1.3862943611198906,0.46295303682205646,2.9444389791664403,2.933547175329209,1.0986122886681098,5.319510517574396
2.4849066497880004,1.556029417435008,3.728100167267218,4.068837764209708,0.0,0.6558881726609737,2.5649493574615367,3.5239889310181436,4.847331743138063,3.4843082533404823,0.0,2.210546969106724,1.3862943611198906,0.2207994167637437,2.9444389791664403,4.465376988891657,1.0986122886681098,1.815208595891367
2.4849066497880004,4.585060839375425,3.7184382563554808,4.13363892465497,0.0,0.5631557531520496,2.5649493574615367,2.3102630311088355,4.850466541943434,3.6159735303236484,0.0,1.9957888396427073,1.3862943611198906,0.0,2.9444389791664403,5.023556799318177,1.0986122886681098,3.6810233380905024
2.4849066497880004,4.20095033444195,3.708682081410116,3.8511504540533363,0.0,1.042307180304642,2.5649493574615367,4.248830471551838,4.853591544486569,5.535292817422311,0.0,2.9612388202985143,1.3862943611198906,1.5101817081523121,2.9444389791664403,3.5244855050485233,1.0986122886681098,0.5631061099023711
2.4849066497880004,4.864885231727848,3.6988297849671046,4.777217071748725,0.0,0.0,2.5649493574615367,3.2166896630936614,4.856706811803519,3.764920860651263,0.0,1.1877751599292095,1.3862943611198906,0.0,2.9444389791664403,2.3875632065959453,1.0986122886681098,5.955842937840652
2.4849066497880004,4.5845314571590405,3.6888794541139363,4.641262045164307,0.0,0.4163988549131371,2.5649493574615367,4.229758597824651,4.859812404361672,3.2045466707184116,0.0,2.30199126361229,1.3862943611198906,0.6974938001577323,2.9444389791664403,3.258153895844418,1.0986122886681098,7.5342741115954865
