,Actual_last_5_vals,Mean_Simulation,Simulated_2,Simulated_0,Simulated_14,Simulated_24,Simulated_15,Simulated_5,Simulated_21,Simulated_18,Simulated_9,Simulated_29,Simulated_4,Simulated_12,Simulated_20,Simulated_3,Simulated_27,Simulated_23,Simulated_19,Simulated_7,Simulated_16,Simulated_11,Simulated_22,Simulated_28,Simulated_8,Simulated_1,Simulated_6,Simulated_25,Simulated_10,Simulated_13,Simulated_26,Simulated_17
0,8071.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,8078.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,8085.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,8092.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,8100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,,9323.72,9323.72,9323.72,9323.72,9323.72,9323.72,9323.72,9323.72,9323.72,9323.72,9323.72,9323.72,9323.72,9323.72,9323.72,9323.72,9323.72,9323.72,9323.72,9323.72,9323.72,9323.72,9323.72,9323.72,9323.72,9323.72,9323.72,9323.72,9323.72,9323.72,9323.72
6,,8252.13,5390.44,9624.29,10737.66,7271.72,9582.54,20674.04,-2288.09,-2904.35,33236.17,15128.97,1682.24,4032.8,9497.07,6853.09,11307.91,37435.76,12850.36,-6445.28,3826.08,8165.24,5431.64,7490.72,-12692.98,8868.76,22462.12,2788.92,-11638.62,-5048.64,31881.28,2362.07
7,,10387.15,10050.38,24266.46,2512.46,11118.05,14392.55,6792.15,14629.18,8738.68,17000.98,15318.24,13812.97,15360.67,4567.58,2003.3,6125.98,4722.92,4818.46,-1120.14,17104.8,9214.09,24340.41,-12351.24,10160.03,14546.19,29932.94,4740.86,-2648.67,25801.88,1530.07,14132.27
8,,10215.32,127.59,19342.24,-7372.7,17315.22,8727.04,10587.25,2687.04,3902.64,13130.03,-3846.14,13868.98,15071.74,-6169.69,13607.36,15844.15,9155.25,-7937.58,-1453.14,16823.02,36047.44,-10038.19,7055.6,36365.46,2726.68,2327.28,34509.84,37307.89,23780.88,3166.64,-200.27
9,,8687.89,5845.95,3752.91,8809.06,7866.93,23449.31,-6259.61,14129.18,9654.74,1088.06,695.73,19972.62,13785.71,-5712.85,20484.38,24791.89,-12135.16,16169.94,12153.15,10604.99,7395.34,-1036.94,-2045.83,-4570.75,8011.75,-12638.33,20274.53,20110.0,8646.82,2470.48,44872.84
10,,12894.71,13892.5,27834.8,2954.62,9336.72,24907.24,-990.6,-654.11,2836.17,35611.88,12373.75,1271.82,19314.6,22975.21,16000.07,17919.09,13143.05,2393.28,16098.02,3256.62,2206.44,21082.83,-11966.67,13817.39,21134.53,38274.38,-3726.02,8786.06,33133.64,25606.62,-1982.76
11,,9146.14,8208.46,13045.44,-1543.9,14420.52,-766.73,-1595.85,40971.61,13547.21,10431.81,31286.77,-14.79,10886.63,-4898.6,-1705.85,380.3,17360.22,13771.99,-2291.74,-5114.67,19258.12,25014.06,22575.63,-5032.04,38717.61,12189.32,-6484.99,20306.47,-11876.91,-4762.69,8100.92
12,,11880.46,20134.91,25511.2,20888.0,-2388.23,-7595.86,21667.57,20367.29,-5012.6,11651.29,-3016.97,-1372.92,-7346.14,6137.64,11419.77,26061.76,28310.64,-7016.59,6419.72,20740.11,20048.33,12359.82,25493.45,32363.53,-14487.54,10649.14,12381.35,26151.93,19584.71,21749.99,4558.51
13,,7112.38,3278.53,1735.25,9530.71,5346.48,-9055.45,8594.42,7153.21,-4142.55,1749.18,14152.74,-19258.61,-209.41,18053.87,-5643.78,33867.45,6236.84,8841.74,-18933.58,17744.69,9684.73,-16214.62,609.47,26366.64,15229.14,4231.58,32243.85,29288.87,-16577.46,15689.82,33777.65
14,,10020.66,9823.04,11384.45,-2386.47,8721.13,13828.55,16998.48,10208.11,9122.33,-5363.05,7051.14,729.86,-1772.35,10572.97,27644.65,17829.91,-5731.92,12074.85,18726.37,37163.43,-6379.66,19530.58,-8298.84,2118.75,22258.89,35808.31,12319.1,22575.12,-7279.13,-20320.59,31661.8
15,,11194.77,-2277.34,10940.17,12435.95,-5379.46,11444.91,18691.04,16732.83,16702.98,20012.89,-2343.77,17424.27,42113.12,-8732.88,-12777.86,5884.17,8707.76,34283.84,-2946.43,-6590.31,35452.34,-13068.55,3035.01,13921.61,-14145.86,28277.95,152.95,14503.37,25381.15,31888.75,36118.6
16,,8302.36,4397.55,3480.49,8583.52,-18712.38,8567.63,6360.0,7777.66,31836.95,6811.32,4823.72,8447.2,3805.87,12415.37,20164.64,17154.38,2337.96,-4838.22,8707.69,14644.65,-9898.12,10561.68,-1696.76,16145.75,-7720.35,6367.95,31472.48,4899.14,9015.06,15055.99,28101.83
17,MAE,,3977.2,6133.41,6171.24,6615.64,6956.53,6970.77,7325.33,7719.43,8116.71,8203.97,8417.29,8421.98,8604.4,8800.38,8812.35,8891.93,9153.28,9228.21,9527.46,9898.62,10887.25,11023.2,11157.61,11569.84,11692.52,11782.11,11868.71,12264.76,12384.07,14375.84
