S1213_Actual,S1213_Simulated,RedundantThrowsDeclarationCheck_Actual,RedundantThrowsDeclarationCheck_Simulated,S00117_Actual,S00117_Simulated,S1488_Actual,S1488_Simulated,UselessImportCheck_Actual,UselessImportCheck_Simulated,DuplicatedBlocks_Actual,DuplicatedBlocks_Simulated,S00112_Actual,S00112_Simulated,S00108_Actual,S00108_Simulated,S1132_Actual,S1132_Simulated,S1481_Actual,S1481_Simulated
1.6094379124341003,1.5756497927369877,0.9118363815247748,0.25241187134073034,0.0,0.18529177914319295,0.6931471805599453,0.6743462050229961,0.0,1.1795748374291268,1.9459101490553132,2.628571057555208,4.226347008826348,3.400715103324849,1.0986122886681098,0.9743739085513304,1.0986122886681098,1.0986074641099446,0.0,0.28515064114304844
1.6094379124341003,1.5155250947720227,0.9207253289420207,0.0,0.0,0.0,0.6931471805599453,0.5120773277740377,0.0,1.4567000165593489,1.9459101490553132,2.627242201136919,4.2273202449129,4.724508766302853,1.0986122886681098,0.7030828852162274,1.0986122886681098,1.0986111084526902,0.0,0.8194484667036944
1.6094379124341003,1.6507957739229862,0.9295359586241757,0.27889061760358447,0.0,0.5026904916567336,0.6931471805599453,0.4342727953075223,0.0,0.9437726079517814,1.9459101490553132,2.2404282242786575,4.22829253473184,2.5067728162491574,1.0986122886681098,1.0825589053665872,1.0986122886681098,1.0986070578293037,0.0,0.0
1.6094379124341003,1.7003154099605426,0.9382696385929303,0.4042000066805186,0.0,0.0,0.6931471805599453,0.6510034256784412,0.0,0.0,1.9459101490553132,2.2758752890495932,4.229263880121471,3.6499727361130514,1.0986122886681098,1.1007030278194134,1.0986122886681098,1.0986110616456257,0.0,0.6677285032632663
1.6094379124341003,1.3729072426673832,0.946927701336045,0.5330686232871007,0.0,0.28484460748237095,0.6931471805599453,0.6474128283670704,0.0,2.2371869755111433,1.9459101490553132,2.432035071588454,4.23023428291475,3.027463490062024,1.0986122886681098,0.658934621614697,1.0986122886681098,1.0986069475966773,0.0,0.0
1.6094379124341003,1.9177695933693453,0.9555114450274363,0.317451906565718,0.0,0.0,0.6931471805599453,0.6291533822066209,0.0,0.8781629696268988,1.9459101490553132,2.9395267299918846,4.231203744939298,1.5201676067194163,1.0986122886681098,1.3502960762515774,1.0986122886681098,1.0986083369479474,0.0,0.928160118626072
1.6094379124341003,1.6829177712317342,0.964022134695345,0.1382894362107432,0.0,0.2534509349685054,0.6931471805599453,0.5898005334887944,0.0,0.7868638512149704,1.9459101490553132,2.58623697742776,4.232172268017428,3.807385763905761,1.0986122886681098,0.979390988785529,1.0986122886681098,1.0986053359937695,0.0,0.0
1.6094379124341003,1.8055462270894294,0.9724610033412096,0.16895461363092432,0.0,0.03321482919522889,0.6931471805599453,0.7577574040191934,0.0,0.0,1.9459101490553132,2.520074490333844,4.233139853966164,4.223194049520796,1.0986122886681098,1.2475472247800812,1.0986122886681098,1.0986108541030537,0.0,0.43231713737543553
1.6094379124341003,1.455068190152857,0.9808292530117263,0.5696805674042085,0.0,0.25078578547796126,0.6931471805599453,0.8283018111164612,0.0,1.1275419868090983,1.9459101490553132,1.7226806441498113,4.23410650459726,2.495791439978083,1.0986122886681098,0.7069807700812858,1.0986122886681098,1.0986069409826569,0.0,0.08225337173131186
1.6094379124341003,1.5078951784074746,0.9891280558264214,0.36545286026912105,0.0,0.261066521854597,0.6931471805599453,0.5566858307093119,0.0,1.292703017651127,1.9459101490553132,3.2561238015862175,4.2350722217172185,3.250405639882849,1.0986122886681098,0.864796479756041,1.0986122886681098,1.0986020961835603,0.0,0.0
1.6094379124341003,1.5527495327164065,0.9973585549629369,0.11942091047247524,0.0,0.255078006935565,0.6931471805599453,0.7077814099498634,0.0,0.8706192485321045,1.9459101490553132,2.153534946331863,4.236037007127317,4.794585833754393,1.0986122886681098,0.9720847228821773,1.0986122886681098,1.0986045692329987,0.0,0.7054491842349179
1.6094379124341003,1.8471016795975634,1.0055218656020977,0.0,0.0,0.06867331028898561,0.6931471805599453,0.8678116645300143,0.0,1.095410205798249,1.9459101490553132,3.0698710675786565,4.237000862623624,5.489328109037474,1.0986122886681098,0.6785274557822335,1.0986122886681098,1.0986085677451902,0.0,0.9695038930402158
1.6094379124341003,2.0058017662052268,1.013619075834717,0.5086833341408358,0.0,0.5744328307214289,0.6931471805599453,0.6802754579915536,0.0,2.7789903659190967,1.9459101490553132,1.8682876933001769,4.237963789997018,2.4069249070990058,1.0986122886681098,1.00526518430422,1.0986122886681098,1.0986113651517697,0.0,0.7368448187683498
1.6094379124341003,1.1426805009893113,1.0216512475319812,0.0,0.0,0.0,0.6931471805599453,0.7552969345775552,0.0,1.5544702264570787,1.9459101490553132,2.8981381201882854,4.238925791033208,2.7783342438625844,1.0986122886681098,0.8361719402639649,1.0986122886681098,1.0986061212178524,0.0,0.0
1.6094379124341003,1.7421411849736879,1.0296194171811583,0.0,0.0,0.0,0.6931471805599453,0.5800361025659371,0.0,0.7158609388305617,1.9459101490553132,2.8271689871780064,4.239886867512759,1.1839841935822517,1.0986122886681098,0.9657086488410882,1.0986122886681098,1.0986066359134812,0.0,0.08222218131633033
1.6094379124341003,1.4235802265384723,1.0375245966882716,0.4211740531007646,0.0,0.0,0.6931471805599453,0.7149918951561689,0.0,1.8243290037449114,1.9459101490553132,1.7490279231424943,4.240847021211102,4.817967487487639,1.0986122886681098,1.0165146513501817,1.0986122886681098,1.0986035321662317,0.0,0.013816833442411858
1.6094379124341003,1.635962000104102,1.0453677741492975,0.0,0.0,0.11497104439708342,0.6931471805599453,0.6526806658162648,0.0,1.1102682120459604,1.9459101490553132,3.7042596221730286,4.241806253898562,3.091962894432368,1.0986122886681098,0.9061914025966361,1.0986122886681098,1.0986080476113445,0.0,0.009751445656943192
