RedundantThrowsDeclarationCheck_Actual,RedundantThrowsDeclarationCheck_Simulated,S1905_Actual,S1905_Simulated,UselessImportCheck_Actual,UselessImportCheck_Simulated,DuplicatedBlocks_Actual,DuplicatedBlocks_Simulated,S1226_Actual,S1226_Simulated,S1155_Actual,S1155_Simulated,S1151_Actual,S1151_Simulated,S1132_Actual,S1132_Simulated,S1481_Actual,S1481_Simulated
0.0,0.13061218153693147,0.0,0.0627247989161265,0.45515595477864185,2.067760709232467,0.0,0.4722537343060408,0.0,0.11086315715662766,0.0,0.05140755755911177,0.04691691978775157,0.6143608525794846,0.0,0.5357143502130369,0.04691691978775157,0.794859720905366
0.0,0.18641587005476828,0.0,0.3041603069289642,0.4213499186481877,3.307250994122679,0.0,0.0,0.0,0.0,0.0,0.28267667321520057,0.04274154837727106,0.22489341201060076,0.0,1.0992485871465707,0.04274154837727106,0.6786682528609507
0.0,0.02712174598734761,0.0,0.2507695874558776,0.3863609267981219,4.196954298803444,0.0,1.6757719945663325,0.0,0.12115133618765857,0.0,0.10491854462983526,0.038548670117235125,1.0743529524852475,0.0,1.204677170145874,0.038548670117235125,1.065738263905569
0.0,0.0,0.0,0.35586155551820164,0.3501031787754985,2.1397132641162955,0.0,0.0,0.0,0.06379450578224943,0.0,0.490829118778536,0.03433813758089155,0.304985887786414,0.0,3.1751341690639787,0.03433813758089155,0.8530815580625183
0.0,0.8129386515959113,0.0,0.65370295100048,0.3124811869859139,1.4658082584634546,0.0,1.7272885818704018,0.0,0.0,0.0,0.3294226120536476,0.03010980147137047,0.12756638306009732,0.0,2.0925329040126233,0.03010980147137047,1.3157532643820975
0.0,0.12014677028541658,0.0,0.0,0.27338826119463594,1.6349985860644816,0.0,1.9047055418048155,0.0,0.0,0.0,0.0,0.025863510589919297,0.5837264006155805,0.0,0.5201149364185589,0.025863510589919297,1.145345711161914
0.0,0.0,0.0,0.0,0.23270468455819335,3.226295323883784,0.0,0.0,0.0,0.27238736414957004,0.0,0.0,0.021599111803461798,0.9906911486301343,0.0,0.5490996268659034,0.021599111803461798,0.0
0.0,0.6179567501919601,0.0,0.10892906195405502,0.19029550263309924,2.1033059530595115,0.0,2.2572481571478384,0.0,0.35241032263536837,0.0,0.14932078020177086,0.017316450011460875,0.9784296916078337,0.0,1.9447769845971101,0.017316450011460875,1.79293171840718
0.0,0.5164821247280548,0.0,0.0,0.1460078224319825,1.331349888679911,0.0,0.9846873580534655,0.0,0.23470853942485775,0.0,0.0,0.0130153681120703,1.1503707576916646,0.0,0.0,0.0130153681120703,1.374545118143698
0.0,0.0,0.0,0.2832128066004431,0.09966748517328153,2.9019908513364214,0.0,1.6351209034382626,0.0,0.19527241197641,0.0,0.0,0.008695706967553821,0.7157019350891914,0.0,0.0,0.008695706967553821,0.0
0.0,0.00839495072549,0.0,0.37295362759896233,0.05107492993641579,2.253461204000855,0.0,0.4094538704990408,0.0,0.0785469718477218,0.0,0.15738802272720318,0.00435730536895569,1.2817852372129024,0.0,0.49015758702211,0.00435730536895569,0.5091021690694467
0.0,1.0917895847118781,0.0,0.34226322271988563,0.0,3.0317812951976615,0.0,2.451080498599492,0.0,0.18831965809428158,0.0,0.0,0.0,0.4793556389929072,0.0,0.27430883100067815,0.0,0.4496297321955912
