S1488_Actual,S1488_Simulated,S00112_Actual,S00112_Simulated,S1132_Actual,S1132_Simulated
0.0,0.8908388900930552,4.820281565605037,4.297647226198552,2.9444389791664403,4.16307628472785
0.0,1.3472195560639495,4.820281565605037,4.678689982036609,2.9444389791664403,4.306152064579238
0.0,0.7652936377419871,4.820281565605037,4.6813112671649595,2.9444389791664403,4.279804127556275
0.0,0.9936398934812506,4.820281565605037,3.702355621256813,2.9444389791664403,5.919014276840166
0.0,1.0415155661547182,4.820281565605037,4.997535792501389,2.9444389791664403,3.3751358885541722
0.0,0.9085823154549774,4.825108606353353,3.972217304953284,2.9444389791664403,5.872502775136624
0.0,0.7273150720615897,4.829912458665998,5.3836735694556275,2.9444389791664403,4.0113454834338125
0.0,1.4625558729778003,4.8346933442663405,5.6371532289387725,2.9444389791664403,6.570389427072299
0.0,1.7338792869815378,4.839451481712757,4.580484520013027,2.9444389791664403,3.76874637668952
0.0,1.9575969969030327,4.844187086458591,4.431210381762045,2.9444389791664403,0.15579558266245197
0.0,1.6010386055238859,4.845498562056402,4.917239243932421,2.9444389791664403,2.9870281313966887
0.0,0.7030215481224172,4.846808319938465,5.6872446843773075,2.9444389791664403,5.657170631294947
0.0,0.0,4.848116364598481,5.22700320096411,2.9444389791664403,5.74747722082415
0.0,3.5955778717334956,4.8494227005125365,4.426524005929419,2.9444389791664403,3.207373131670469
0.0,2.5318915030723566,4.850727332139201,3.908143780786259,2.9444389791664403,2.9351054951024222
0.0,1.056725398171742,4.852030263919617,3.521902310608044,2.9444389791664403,3.4564659793854013
0.0,2.3721972906650217,4.853331500277589,3.9878674528227585,2.9444389791664403,4.090771306771444
0.0,0.1075664661631256,4.854631045619675,3.3110549657241455,2.9444389791664403,3.194363957047961
0.0,0.0,4.855928904335275,5.383192694355149,2.9444389791664403,2.989623911912459
0.0,0.0,4.857225080796721,4.366132158457676,2.9444389791664403,5.691345487453446
0.0,0.6609985702095776,4.858519579359367,3.827437518665654,2.9444389791664403,9.094001327268236
0.0,3.375686994796079,4.859812404361672,3.949682710158027,2.9444389791664403,3.8644965932455304
0.0,0.0,4.90527477843843,5.3428156092422405,2.9444389791664403,1.1786582287995913
0.0,2.0051201323146954,4.948759890378168,4.4990754939336,2.9444389791664403,3.5803058344415333
