S1488_Actual,S1488_Simulated,S00112_Actual,S00112_Simulated,S1132_Actual,S1132_Simulated
0.0,0.8908388900930552,4.820281565605037,4.297647226198552,2.9444389791664403,4.16307628472785
0.0,0.0,4.820281565605037,4.826309344270028,2.9444389791664403,5.58832749551602
0.0,0.24776397053435795,4.820281565605037,5.04364796278608,2.9444389791664403,4.024831962883229
0.0,2.3700327513226176,4.820281565605037,4.377327092748876,2.9444389791664403,4.558427214019072
0.0,1.8041316828341936,4.820281565605037,4.459076591636137,2.9444389791664403,2.148294142493181
0.0,2.1153188200858213,4.825108606353353,2.9925565098160076,2.9444389791664403,5.899514582598839
0.0,0.8781196217339976,4.829912458665998,4.626788073403314,2.9444389791664403,5.893418399302999
0.0,0.30649653263685517,4.8346933442663405,3.5036209142818007,2.9444389791664403,5.034552585707553
0.0,3.447200497855509,4.839451481712757,4.43281592988379,2.9444389791664403,1.908855040571869
0.0,0.0,4.844187086458591,4.220070619175982,2.9444389791664403,1.453707874533984
0.0,1.9129430317866274,4.845498562056402,4.473237013631894,2.9444389791664403,3.022067461234296
0.0,0.0,4.846808319938465,4.761035746134567,2.9444389791664403,3.3374482948471775
0.0,1.191803060907628,4.848116364598481,3.109207487611969,2.9444389791664403,2.1979203878136104
0.0,1.0663372765287187,4.8494227005125365,5.499662098121134,2.9444389791664403,4.931235156964018
0.0,2.6322266815963267,4.850727332139201,4.701397853105746,2.9444389791664403,2.9540819384702983
0.0,0.09341478421001226,4.852030263919617,3.837092547468686,2.9444389791664403,2.635047711483939
0.0,0.8035766911519453,4.853331500277589,1.8374063102400933,2.9444389791664403,1.9209504376057405
0.0,1.053217445042828,4.854631045619675,4.262621361397951,2.9444389791664403,5.874241504660356
0.0,1.1317935662274308,4.855928904335275,4.492113741288231,2.9444389791664403,3.668248771621231
0.0,1.9079312724047384,4.857225080796721,4.059962098603761,2.9444389791664403,4.824132979546184
0.0,0.0,4.858519579359367,5.788525101439117,2.9444389791664403,4.24929040041889
0.0,0.0,4.859812404361672,3.55504405122284,2.9444389791664403,4.985711143212432
0.0,1.7626346472165255,4.90527477843843,5.767446482145602,2.9444389791664403,4.983070332750266
0.0,2.4467262861045143,4.948759890378168,5.328909611582818,2.9444389791664403,5.944908581373306
