S1488_Actual,S1488_Simulated,S00112_Actual,S00112_Simulated,S1132_Actual,S1132_Simulated
0.0,0.8908388900930552,4.848116364598481,4.297647226198552,2.9444389791664403,4.16307628472785
0.0,1.710087711721576,4.8494227005125365,5.260336080084964,2.9444389791664403,3.273039250160916
0.0,3.0193954875440476,4.850727332139201,4.631276679355778,2.9444389791664403,3.489383385846594
0.0,1.249511810684109,4.852030263919617,4.238141059454254,2.9444389791664403,0.8784580129756976
0.0,0.1800019053062175,4.853331500277589,4.9751374140563245,2.9444389791664403,5.9436198159826645
0.0,0.5204164119254711,4.854631045619675,6.025859021953147,2.9444389791664403,2.563202612663056
0.0,1.8220607208099424,4.855928904335275,5.1812023323875644,2.9444389791664403,6.087257546184986
0.0,0.10547913828688138,4.857225080796721,4.373806683376344,2.9444389791664403,5.140624487609153
0.0,1.0615802417998796,4.858519579359367,2.5082904485141304,2.9444389791664403,4.193108066980787
0.0,2.845563923910755,4.859812404361672,5.217231789968763,2.9444389791664403,1.9300711770133172
0.0,0.0962406272254347,4.90527477843843,3.377372614287494,2.9444389791664403,3.38586854722587
0.0,1.1755124190821338,4.948759890378168,4.27664335520886,2.9444389791664403,4.244055789740685
