S1488_Actual,S1488_Simulated,S00112_Actual,S00112_Simulated,S1132_Actual,S1132_Simulated
0.0,0.8908388900930552,4.848116364598481,4.297647226198552,2.9444389791664403,4.16307628472785
0.0,0.7179380137867738,4.8494227005125365,3.6558166322809758,2.9444389791664403,5.582420656624009
0.0,1.219291587247275,4.850727332139201,5.075346833927063,2.9444389791664403,4.4028432661631065
0.0,2.9100708669780198,4.852030263919617,4.363354650862491,2.9444389791664403,4.306498527245003
0.0,0.2951596988445885,4.853331500277589,4.221038402390053,2.9444389791664403,1.970002715910078
0.0,0.0,4.854631045619675,3.537850497045895,2.9444389791664403,2.8893837696673486
0.0,1.8030623187722596,4.855928904335275,4.485213513989676,2.9444389791664403,3.755085091349421
0.0,1.9847197796667584,4.857225080796721,3.625236560847259,2.9444389791664403,1.6116347346574025
0.0,1.7968982662535795,4.858519579359367,3.445025946819816,2.9444389791664403,4.986200990731344
0.0,1.6612312459562542,4.859812404361672,4.904020337489641,2.9444389791664403,2.527340430835191
0.0,0.02702727178781117,4.90527477843843,3.463751154817979,2.9444389791664403,4.912680007260308
0.0,0.6934013116476246,4.948759890378168,4.355355730969506,2.9444389791664403,3.0855294498269936
