S1488_Actual,S1488_Simulated,S00112_Actual,S00112_Simulated,S1132_Actual,S1132_Simulated
0.0,0.8908388900930552,4.820281565605037,4.297647226198552,2.9444389791664403,4.16307628472785
0.0,0.3337512080388181,4.820281565605037,3.3936834189573446,2.9444389791664403,4.671207862059214
0.0,1.4994817400080203,4.820281565605037,4.033443112207131,2.9444389791664403,5.538787882893304
0.0,0.011990329285538115,4.820281565605037,4.504408136808971,2.9444389791664403,3.188272172118453
0.0,0.18783236340356224,4.820281565605037,4.214201200192395,2.9444389791664403,6.444391018083301
0.0,0.11723663659570283,4.825108606353353,3.7637178223657566,2.9444389791664403,4.283777621218183
0.0,0.87941156378977,4.829912458665998,3.238679542791437,2.9444389791664403,6.5622783817571815
0.0,0.16835034741875354,4.8346933442663405,3.761395863706511,2.9444389791664403,3.4008901602454427
0.0,0.0,4.839451481712757,4.391220337375525,2.9444389791664403,2.5807003897881104
0.0,0.0,4.844187086458591,5.168893741267626,2.9444389791664403,4.558435519237019
0.0,0.9034950704181834,4.845498562056402,5.4624745613056085,2.9444389791664403,2.4938758705290955
0.0,0.34859342287041495,4.846808319938465,5.498869887102703,2.9444389791664403,3.2629350043005885
0.0,0.0,4.848116364598481,3.8804126283887217,2.9444389791664403,5.0193955386772195
0.0,0.7435504562329521,4.8494227005125365,4.768008961683772,2.9444389791664403,6.105528807002728
0.0,0.6113533447091769,4.850727332139201,5.1931886146950115,2.9444389791664403,5.332797448170366
0.0,1.1148852865853127,4.852030263919617,3.948452669680501,2.9444389791664403,6.5631420784686405
0.0,0.026246756288266004,4.853331500277589,3.317652152761773,2.9444389791664403,3.101368459268487
0.0,0.8548356091224034,4.854631045619675,2.9008184938025012,2.9444389791664403,4.927848328339174
0.0,1.4265722711772617,4.855928904335275,4.374844752406631,2.9444389791664403,3.3094811105849593
0.0,2.474160635699301,4.857225080796721,3.6760133798985475,2.9444389791664403,4.376662916347813
0.0,1.7193892849578156,4.858519579359367,4.660423264374902,2.9444389791664403,4.127629651546859
0.0,0.0,4.859812404361672,3.940965732946246,2.9444389791664403,4.107389591456273
0.0,2.3312855275185913,4.90527477843843,3.9347787485705408,2.9444389791664403,5.09021213648267
0.0,1.458346950393263,4.948759890378168,5.570233940579436,2.9444389791664403,2.5914829638240446
