RedundantThrowsDeclarationCheck_Actual,RedundantThrowsDeclarationCheck_Simulated,S00122_Actual,S00122_Simulated,S1905_Actual,S1905_Simulated,DuplicatedBlocks_Actual,DuplicatedBlocks_Simulated,S1226_Actual,S1226_Simulated,S1155_Actual,S1155_Simulated,S1151_Actual,S1151_Simulated,S1132_Actual,S1132_Simulated,S1481_Actual,S1481_Simulated
0.0,0.13061218153693147,0.0,0.19903756679548096,0.0,0.0627247989161265,0.0,0.4722537343060408,0.0,0.11086315715662766,0.0,0.05140755755911177,0.04691691978775157,0.6143608525794846,0.0,0.5357143502130369,0.04691691978775157,0.794859720905366
0.0,0.09470109946295716,0.0,0.0,0.0,0.266024022121076,0.0,1.196062499203778,0.0,0.0,0.0,0.0,0.04274154837727106,0.806212763842088,0.0,0.2137678544069292,0.04274154837727106,0.38954142556163174
0.0,0.4358539053576953,0.0,0.24452640345233623,0.0,0.40025473934812894,0.0,0.16290435447646717,0.0,0.37646198937563213,0.0,0.21844879278076904,0.038548670117235125,0.8599828021950267,0.0,0.0,0.038548670117235125,0.0
0.0,0.28211691223053204,0.0,0.0,0.0,0.0,0.0,0.8185307274222071,0.0,0.15218213490955432,0.0,0.0,0.03433813758089155,1.328204458574361,0.0,0.5936469188703398,0.03433813758089155,0.5920507568490261
0.0,0.6300493249575838,0.0,0.17527400848109204,0.0,0.0,0.0,0.9299176406883205,0.0,0.7051780953761384,0.0,0.25843501363733906,0.03010980147137047,0.7383165447894872,0.0,0.0,0.03010980147137047,1.183212448174213
0.0,0.4128397402966285,0.0,0.0,0.0,0.0,0.0,0.8304517887041415,0.0,0.0,0.0,0.0,0.025863510589919297,0.0,0.0,0.21084869414322116,0.025863510589919297,0.8875651222387959
0.0,0.06887948844222647,0.0,0.3976772914373642,0.0,0.04442321712336844,0.0,0.7642036030774824,0.0,0.0,0.0,0.03925620294487276,0.021599111803461798,1.073001421479029,0.0,0.0,0.021599111803461798,1.1543571378990272
0.0,0.002924591934451909,0.0,0.18413979934589916,0.0,0.5126554226463255,0.0,0.6118565009345571,0.0,0.5714148301029273,0.0,0.0,0.017316450011460875,0.0,0.0,0.0,0.017316450011460875,1.3822952117224983
0.0,0.4053763473187164,0.0,0.0,0.0,0.10408244813054081,0.0,0.7216630672062913,0.0,0.4069545917294146,0.0,0.0,0.0130153681120703,0.22481057827176704,0.0,0.0,0.0130153681120703,0.17698424110673716
0.0,0.0,0.0,0.9196364323986244,0.0,0.0,0.0,2.1123175959933467,0.0,0.0,0.0,0.0,0.008695706967553821,0.4902233465771287,0.0,1.1167486357177117,0.008695706967553821,1.0305273222866849
0.0,0.6149288598136718,0.0,0.3782853971656856,0.0,0.25001676059765937,0.0,0.6777298974834902,0.0,0.46989596367538516,0.0,0.22471309941720782,0.00435730536895569,0.8991869231293864,0.0,0.0649993245262222,0.00435730536895569,0.6822233896964938
0.0,0.0,0.0,0.0,0.0,0.01599074038622878,0.0,0.4917958709674417,0.0,0.7711330308323187,0.0,0.3331504406711242,0.0,0.17916228655284877,0.0,0.0,0.0,2.061578754099502
