S1905_Actual,S1905_Simulated,UselessImportCheck_Actual,UselessImportCheck_Simulated
0.0,1.528042598680665,0.6931471805599453,0.9419256201061317
0.0,0.5980017741060366,0.6931471805599453,0.744383073295332
0.0,2.0668179303509526,0.6931471805599453,0.6261228445317593
0.0,1.1575578435751162,0.6931471805599453,1.1597942802125103
0.0,1.4939138518365112,0.6931471805599453,0.39465755138539427
0.0,1.935165235818777,0.6931471805599453,1.0274020497128415
0.0,0.33487229604254787,0.6931471805599453,1.317292338879103
0.0,1.6648693746026546,0.6931471805599453,0.7004955384024496
0.0,0.0,0.6931471805599453,0.8804247547725619
0.0,1.3468084553972695,0.6931471805599453,0.859981963537668
0.0,2.2370644102181574,0.6931471805599453,0.9898811550633518
0.0,0.8419587636313669,0.0,0.3013547053802451
