RedundantThrowsDeclarationCheck_Actual,RedundantThrowsDeclarationCheck_Simulated,S00117_Actual,S00117_Simulated,S00122_Actual,S00122_Simulated,S1488_Actual,S1488_Simulated,S1905_Actual,S1905_Simulated,UselessImportCheck_Actual,UselessImportCheck_Simulated,S1226_Actual,S1226_Simulated,S00112_Actual,S00112_Simulated,S1155_Actual,S1155_Simulated,S00108_Actual,S00108_Simulated,S1151_Actual,S1151_Simulated
3.1354942159291497,3.5257771575512358,3.5553480614894135,3.3241618483350153,2.4849066497880004,4.288801949621111,2.224623551524334,2.328170097005313,0.6931471805599453,2.599355956726943,0.0,1.2264470614375145,3.716616209085536,3.848777899491394,3.091042453358316,2.4454143792319614,3.5553480614894135,3.375888409448223,5.8256313078188295,5.475244663983493,3.258096538021482,2.7747795250883027
3.1354942159291497,4.111031277388819,3.5553480614894135,2.5729204830648373,2.4849066497880004,4.350640477421509,2.1972245773362196,2.3045083541659026,0.6931471805599453,2.7967558160496733,0.0,2.871243737121861,3.713572066704308,3.053919936469506,3.091042453358316,1.8041896672741973,3.5553480614894135,4.229460774963184,5.82600010738045,5.245494167602473,3.258096538021482,4.61191244426178
3.1354942159291497,3.2756867611522305,3.5553480614894135,3.245385828820249,2.4849066497880004,4.141201715204002,2.1972245773362196,2.8562820211046454,0.6931471805599453,3.3382521004404198,0.0,1.1548589112669194,3.713572066704308,4.660555750223599,3.091042453358316,1.421746037061743,3.5553480614894135,3.417825792561886,5.82600010738045,4.831295649884239,3.258096538021482,2.329672076463955
3.1354942159291497,3.7931791647241653,3.5553480614894135,3.478711703767996,2.4849066497880004,4.217035582239454,2.1972245773362196,2.5827178348120374,0.6931471805599453,1.3094243925369804,0.0,2.1960198259832473,3.713572066704308,4.587623533085929,3.091042453358316,3.27822659608023,3.5553480614894135,1.8398573811610373,5.82600010738045,6.187412306631496,3.258096538021482,3.519455219076516
3.1354942159291497,3.4212111008277275,3.5553480614894135,3.5268531798189593,2.4849066497880004,3.669224188266953,2.1972245773362196,2.5087318039510125,0.6931471805599453,0.0,0.0,1.7508985536852633,3.713572066704308,3.8463658453518503,3.091042453358316,2.307014032447129,3.5553480614894135,4.418355934318372,5.82600010738045,5.682613756516951,3.258096538021482,3.204722133004429
3.1354942159291497,3.696813767972164,3.5553480614894135,2.9950693217479594,2.4849066497880004,3.9719890392972133,2.1972245773362196,2.186187593901631,0.6931471805599453,4.445678175874212,0.0,0.0,3.713572066704308,3.423176221889472,3.091042453358316,2.688841538879308,3.5553480614894135,2.1694268216758497,5.82600010738045,4.984462740381354,3.258096538021482,3.3632572387974795
3.1354942159291497,3.8984236795068705,3.5553480614894135,3.391547016084505,2.4849066497880004,3.1026832456074245,2.1972245773362196,3.089778358736665,0.6931471805599453,2.2639471479321207,0.0,0.22230559849049047,3.713572066704308,3.2787886312643018,3.091042453358316,2.8182976855274497,3.5553480614894135,3.310181540312878,5.82600010738045,6.716205097064217,3.258096538021482,1.6081321984003203
3.1354942159291497,3.3128726280821494,3.5553480614894135,3.8146347434544956,2.4849066497880004,4.449991338904127,2.1972245773362196,1.9323089984042452,0.6931471805599453,1.9680453501879807,0.0,0.0,3.713572066704308,5.05818111760281,3.091042453358316,3.3011589441976428,3.5553480614894135,3.6684402206126223,5.82600010738045,5.578908495753285,3.258096538021482,2.3561038830993772
3.1354942159291497,3.646394893427455,3.5553480614894135,3.2228283017157424,2.4849066497880004,4.3905110475279825,2.1972245773362196,2.7909399275293256,0.6931471805599453,4.845750023841531,0.0,1.8825091321629357,3.713572066704308,3.395058935251755,3.091042453358316,2.5514772803796357,3.5553480614894135,3.8394371323214718,5.82600010738045,6.153101913771788,3.258096538021482,4.096749711157825
3.1354942159291497,3.2969237749447493,3.5553480614894135,3.5124780716792627,2.4849066497880004,5.691671715143436,2.1972245773362196,3.7145654369577663,0.6931471805599453,0.9635150619068698,0.0,1.775791581515255,3.713572066704308,2.087416030908435,3.091042453358316,3.9568816010311254,3.5553480614894135,3.385942605672531,5.82600010738045,3.441737928120908,3.258096538021482,4.0287686596127275
3.1354942159291497,3.7835857047810437,3.5553480614894135,3.2349367203295842,2.4849066497880004,2.7437982400440273,2.1972245773362196,2.8625333566883318,0.6931471805599453,2.029877790078675,0.0,1.0369647536410806,3.713572066704308,5.063706770608881,3.091042453358316,2.217354490229548,3.5553480614894135,4.481704509440527,5.82600010738045,1.9427992120023214,3.258096538021482,4.102384603243113
3.1354942159291497,4.39247110962085,3.5553480614894135,3.815622619607005,2.4849066497880004,5.441958808806167,2.1972245773362196,3.112341538247433,0.6931471805599453,4.169126343582778,0.0,0.945722395799171,3.713572066704308,2.829227774044279,3.091042453358316,1.8702945793816241,3.5553480614894135,3.302602531390531,5.82600010738045,6.601880685256416,3.258096538021482,3.2410314973535534
