S1488_Actual,S1488_Simulated,S1905_Actual,S1905_Simulated,DuplicatedBlocks_Actual,DuplicatedBlocks_Simulated,S00112_Actual,S00112_Simulated,S1155_Actual,S1155_Simulated,S1132_Actual,S1132_Simulated,S1481_Actual,S1481_Simulated
1.0986122886681098,1.0077415013145123,0.0,1.571048938306501,1.992430164690206,2.3875430850499346,3.3202283191284883,1.6889869029199953,0.0,0.0,0.0,0.18393647179709674,0.5108256237659906,1.0812651235231558
1.0986122886681098,1.0962991167070144,0.0,1.7391072629208792,1.9694406464655074,1.7472430997725834,3.3262343431887,1.1876602649034762,0.0,0.0,0.0,0.0,0.6061358035703155,0.2746685431139865
1.0986122886681098,1.1984848540527684,0.0,1.5596179136512112,1.9459101490553132,2.856633561063521,3.332204510175204,1.347693026839008,0.0,0.0,0.0,0.0,0.6931471805599453,1.1180535461206675
1.0986122886681098,0.8184951907468738,0.0,2.153663779452826,1.9299098077088723,1.6218401844898853,3.332204510175204,1.9694232342228646,0.0,0.0,0.0,0.19057243562626608,0.6359887667199967,1.4556101121416263
1.0986122886681098,1.2372414973764192,0.0,0.5548202948472807,1.9136492868370918,1.0202605039392916,3.332204510175204,0.9511529449559648,0.0,1.539558743574515e-06,0.0,0.09376023874912004,0.5753641449035619,1.642952878219306
1.0986122886681098,1.1476876045535975,0.0,1.293365049445947,1.8971199848858813,2.3488597417730466,3.332204510175204,1.1107029908210673,0.0,0.0,0.0,0.0,0.5108256237659907,1.0285802669193613
1.0986122886681098,0.5587539446451104,0.0,1.3741819682954202,1.8803128665695001,2.204388910323449,3.332204510175204,1.8447401749033845,0.0,0.0,0.0,0.0,0.44183275227903923,1.5246901958843255
1.0986122886681098,1.2135901866554437,0.0,0.7776092396947236,1.8632184332102,2.6332864212552405,3.332204510175204,1.0652483977602407,0.0,0.0,0.0,0.15809718052912097,0.36772478012531734,0.12950911492010553
1.0986122886681098,0.8093130520732408,0.0,1.7832022187444854,1.8458266904983307,1.8855850470521607,3.332204510175204,0.4414406014156129,0.0,0.0,0.0,0.1302238863706303,0.2876820724517809,1.103698712387337
1.0986122886681098,0.975293059789297,0.0,2.7758516131282693,1.8281271133989299,2.1230039971326993,3.332204510175204,0.3888871333389494,0.0,0.0,0.0,0.5793423159005827,0.20067069546215122,1.120866644177471
1.0986122886681098,1.1752361572531524,0.0,0.41040249157917574,1.8101086078962514,2.6415874470273946,3.332204510175204,1.8603058902831393,0.0,1.5159346588505688e-06,0.0,0.0,0.1053605156578263,0.42639473474810063
1.0986122886681098,0.5838206185537895,0.0,2.463197898623351,1.791759469228055,2.3848665932248685,3.332204510175204,1.7704222967540284,0.0,1.5195143640280864e-06,0.0,0.0,0.0,0.0
