S1213_Actual,S1213_Simulated,RedundantThrowsDeclarationCheck_Actual,RedundantThrowsDeclarationCheck_Simulated,S00117_Actual,S00117_Simulated,S00122_Actual,S00122_Simulated,S1488_Actual,S1488_Simulated,S1905_Actual,S1905_Simulated,UselessImportCheck_Actual,UselessImportCheck_Simulated,DuplicatedBlocks_Actual,DuplicatedBlocks_Simulated,S1226_Actual,S1226_Simulated,S00112_Actual,S00112_Simulated,S1155_Actual,S1155_Simulated,S00108_Actual,S00108_Simulated,S1151_Actual,S1151_Simulated,S1132_Actual,S1132_Simulated,S1481_Actual,S1481_Simulated
5.043425116919247,4.98696277983771,2.772588722239781,2.523224370174143,2.0794415416798357,2.192246286688818,2.3978952727983707,2.8281600480032405,2.1972245773362196,1.7358608600617236,0.0,0.9213926515514955,0.9614111671546247,1.5749249081075742,3.8151731794382284,3.701565418118755,4.248495242049359,4.140461665288957,4.1588830833596715,2.5010016100841277,0.6931471805599453,0.4619605043402298,1.3862943611198906,1.5502472928698183,0.0,0.0,3.4339872044851463,3.496338106951025,2.540996116439044,3.0944630585136337
5.043425116919247,4.895073904831525,2.772588722239781,2.1105758765221942,2.0794415416798357,2.651654003934658,2.3978952727983707,1.4579925170251402,2.1972245773362196,1.65546695719265,0.0,0.8067604073649548,0.9007865453381899,1.3451344432546375,3.818557277422469,3.1785533422464174,4.248495242049359,3.756311486877912,4.1588830833596715,4.080564301382246,0.6931471805599453,0.8980556907289771,1.3862943611198906,1.6511757547575516,0.0,0.0,3.4339872044851463,3.8668685150134023,2.5470384308950065,3.099875718243982
5.043425116919247,4.6024405392442285,2.772588722239781,2.8050230788400707,2.0794415416798357,2.681002643120202,2.3978952727983707,2.707983405947495,2.1972245773362196,0.0,0.0,1.745636032800228,0.8362480242006186,1.809029029036807,3.821929961901108,4.09758212234301,4.248495242049359,4.177749588119614,4.1588830833596715,1.6744571761684583,0.6931471805599453,0.8365058422796461,1.3862943611198906,1.0372822842665497,0.0,0.0,3.4339872044851463,3.204394215383165,2.5530444549552187,3.970558747875209
5.043425116919247,5.331475635259955,2.772588722239781,0.8215287865892538,2.0794415416798357,2.289533989221562,2.3978952727983707,2.844527052860309,2.1972245773362196,1.5897781201681045,0.0,1.6279948007032752,0.7672551527136671,3.634451596381328,3.8252913096038133,3.655587396500329,4.248495242049359,3.982497609833671,4.1588830833596715,2.9978775120831553,0.6931471805599453,0.5708611994333603,1.3862943611198906,1.6185024997806114,0.0,0.0,3.4339872044851463,3.2054230207621632,2.559014621941722,2.4835395287491835
5.043425116919247,3.9725485018213753,2.772588722239781,2.4784732626791666,2.0794415416798357,2.6131520684115355,2.3978952727983707,3.1702865982987567,2.1972245773362196,1.6920763598001562,0.0,0.41501988860625494,0.6931471805599453,2.5789145959720527,3.828641396489095,2.583634149909404,4.248495242049359,3.952145085984389,4.1588830833596715,2.6422474618440037,0.6931471805599453,0.0,1.3862943611198906,1.472645171106212,0.0,0.0,3.4339872044851463,2.9539312505387,2.5649493574615367,2.7555913777034973
5.043425116919247,4.597460645621959,2.772588722239781,2.750345088928417,2.0794415416798357,2.4504172482218483,2.3978952727983707,3.3767567054854473,2.1972245773362196,0.9422145065288409,0.0,0.6158449683749275,0.6931471805599453,3.4242526205922763,3.828641396489095,3.7067162819317376,4.248495242049359,4.129997960180743,4.1588830833596715,3.7802853128956793,0.6931471805599453,0.1900993906401543,1.3862943611198906,2.036899166465925,0.0,0.0,3.4339872044851463,3.644749656029823,2.5649493574615367,2.2524165862757064
5.043425116919247,5.228610696479776,2.772588722239781,3.394463319729149,2.0794415416798357,2.66559635170447,2.3978952727983707,2.295695638098089,2.1972245773362196,0.9769091697847793,0.0,1.4812082593184799,0.6931471805599453,0.0,3.828641396489095,3.7301988170344202,4.248495242049359,4.651120591405748,4.1588830833596715,1.9789511804698345,0.6931471805599453,0.1914721565734499,1.3862943611198906,1.5014799417467228,0.0,0.0,3.4339872044851463,3.283165757663328,2.5649493574615367,3.49379314926939
5.043425116919247,5.334198998867642,2.772588722239781,2.701724517987205,2.0794415416798357,2.120714215296682,2.3978952727983707,3.1148887948656507,2.1972245773362196,2.6704813340251503,0.0,0.3544310209136792,0.6931471805599453,1.524074307459197,3.828641396489095,4.018444882618963,4.248495242049359,4.001318434779624,4.1588830833596715,4.255394037012354,0.6931471805599453,0.9036029891559256,1.3862943611198906,1.6110060527027366,0.0,0.0,3.4339872044851463,3.5859323067010873,2.5649493574615367,2.4750109304824264
5.043425116919247,4.4684252280751915,2.772588722239781,2.7419526414135613,2.0794415416798357,2.11723714279338,2.3978952727983707,1.3523920148789372,2.1972245773362196,1.3473122603025032,0.0,0.7635028629128894,0.6931471805599453,1.5766309329386579,3.828641396489095,4.811799990659477,4.248495242049359,4.454871442432283,4.1588830833596715,1.4760067106949981,0.6931471805599453,0.31232493750842,1.3862943611198906,0.9363576308662178,0.0,0.0,3.4339872044851463,4.31987007464553,2.5649493574615367,3.151081591002844
5.043425116919247,4.324254007531932,2.772588722239781,2.058523924024505,2.0794415416798357,2.1441388042882092,2.3978952727983707,2.205323060489977,2.1972245773362196,1.7194827465552207,0.0,1.5153783959244966,0.6931471805599453,2.1188108033079605,3.828641396489095,4.0651164580179735,4.248495242049359,4.506872666431525,4.1588830833596715,1.5882969643795186,0.6931471805599453,0.0,1.3862943611198906,1.935814091396291,0.0,0.0,3.4339872044851463,3.2841263676108494,2.5649493574615367,2.4041240695763797
