,Actual_last_5_vals,Mean_Simulation,Simulated_28,Simulated_0,Simulated_1,Simulated_15,Simulated_24,Simulated_19,Simulated_7,Simulated_10,Simulated_11,Simulated_6,Simulated_18,Simulated_17,Simulated_5,Simulated_29,Simulated_13,Simulated_14,Simulated_16,Simulated_12,Simulated_9,Simulated_22,Simulated_2,Simulated_27,Simulated_4,Simulated_20,Simulated_8,Simulated_3,Simulated_26,Simulated_21,Simulated_25,Simulated_23
0,75578.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,77148.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,77176.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,78669.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,81155.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,,80483.72,80483.72,80483.72,80483.72,80483.72,80483.72,80483.72,80483.72,80483.72,80483.72,80483.72,80483.72,80483.72,80483.72,80483.72,80483.72,80483.72,80483.72,80483.72,80483.72,80483.72,80483.72,80483.72,80483.72,80483.72,80483.72,80483.72,80483.72,80483.72,80483.72,80483.72
6,,81228.15,83570.28,82802.28,75396.79,86188.66,79004.15,78433.97,87686.19,76550.39,74285.74,83643.09,70981.77,88857.33,84466.99,85828.68,70785.95,76560.4,75682.69,80625.19,76502.06,84014.02,88402.79,86485.89,80573.66,85514.25,79306.21,86307.74,85745.16,78423.99,82458.37,81759.87
7,,79462.69,82715.94,85911.52,80133.61,80061.37,74988.46,78544.84,75262.57,71434.62,94752.94,84485.53,74845.54,78075.81,73264.44,68859.11,74713.26,90017.65,92494.07,74442.67,75277.08,81065.22,72322.8,72236.09,73608.49,88908.43,74776.23,75366.97,82151.99,83510.78,91469.45,78183.33
8,,80759.84,87055.59,82927.16,81200.71,82818.41,78895.89,84612.88,80237.99,81829.19,80573.99,70147.55,77533.49,87736.97,84628.66,77511.62,86058.14,76753.95,72136.89,76280.91,77132.85,69214.83,79058.97,76012.47,91778.43,84384.45,78110.25,80482.66,84028.2,85873.28,83915.5,83863.18
9,,79445.11,83450.48,73122.21,77216.2,76151.31,83469.93,91185.59,72129.36,77660.9,83589.91,83310.65,81044.75,85278.5,84440.95,76061.27,72720.64,89739.34,84277.9,68684.51,88070.88,71004.29,82888.18,70177.73,85955.53,74297.41,66855.58,78216.87,87395.92,79475.91,80455.43,75025.16
10,,79563.02,81930.63,78268.51,76372.68,87275.31,70801.76,75673.36,87046.9,77215.97,75229.49,80431.6,82737.54,88875.57,84543.32,87301.98,69966.2,76659.95,80752.0,82914.81,76583.6,81121.72,85832.06,89623.69,65310.89,75178.74,77088.29,76413.39,74833.38,77426.02,77495.34,85985.8
11,,79281.62,72060.97,83072.89,80434.99,84687.85,76163.54,77149.81,76131.92,81743.42,82366.54,79994.5,87132.34,79751.14,75777.61,74959.64,81014.05,78607.93,73770.6,64384.31,66805.94,86864.69,74975.54,84321.83,78095.34,81972.67,73580.85,76459.29,89418.04,92050.08,79386.37,85313.89
12,,79234.07,78417.59,80873.76,73903.19,76474.88,82381.81,81794.18,83275.42,75492.71,73983.67,77774.1,77435.6,73767.47,74468.34,85912.54,74468.28,81522.01,74182.33,71809.0,87018.27,87711.25,72395.95,81197.27,74553.4,79907.75,84288.61,90864.71,88619.86,77426.16,70917.59,84184.32
13,,83396.43,71906.79,82495.73,80623.66,85894.18,73173.65,90355.18,88806.67,84925.31,81327.68,90995.03,75491.44,87431.4,83306.39,84790.19,87825.33,80719.54,87519.24,71351.88,79107.53,84308.19,94188.79,77873.0,86171.47,76424.19,87268.94,88487.19,81190.62,81298.88,85196.98,91437.82
14,,81153.92,81273.43,74482.19,65803.74,81484.15,72748.42,79385.1,82908.37,86014.75,85566.73,83943.45,81810.44,83741.5,84670.94,94992.03,71660.04,77090.06,84438.67,74158.69,88551.9,86224.75,77080.2,82754.2,70607.35,81648.8,85250.95,77064.86,71101.51,92599.49,77104.6,98456.28
