S00117_Actual,S00117_Simulated,UselessImportCheck_Actual,UselessImportCheck_Simulated,DuplicatedBlocks_Actual,DuplicatedBlocks_Simulated,S00112_Actual,S00112_Simulated,S1132_Actual,S1132_Simulated,S1481_Actual,S1481_Simulated
3.1354942159291497,2.5303576481378562,0.0,0.9905216270195651,3.784189633918261,3.1506115414840274,5.181783550292085,3.5229343997453917,3.044522437723423,2.3890504800855394,0.0,1.1165674294446044
3.1354942159291497,2.2132085117983444,0.0,0.0,3.784189633918261,3.5970097884717873,5.181783550292085,4.322517104685107,3.044522437723423,2.5759813737427004,0.0,0.0
3.1354942159291497,2.609305902606696,0.0,1.6157837367560002,3.784189633918261,4.142492536251184,5.181783550292085,3.753108879663708,3.044522437723423,2.123073977862884,0.0,0.9565170886334515
3.1354942159291497,2.731971612060744,0.0,1.1103669187831398,3.784189633918261,5.864686578396558,5.181783550292085,2.7418285132257494,3.044522437723423,2.7812095790709908,0.0,1.3728945337919451
3.1354942159291497,2.4234900812771,0.0,0.0,3.784189633918261,3.150665825621503,5.181783550292085,4.445677004023613,3.044522437723423,1.927743823088118,0.0,1.5489304095233696
3.1354942159291497,1.6594631251270289,0.0,1.012244078684479,3.784189633918261,2.4292421556662944,5.181783550292085,1.7202734629606748,3.044522437723423,2.452461973542118,0.0,0.0
3.1354942159291497,2.518970799980713,0.0,2.1154632822670774,3.784189633918261,3.947866563798288,5.181783550292085,3.9155787882241304,3.044522437723423,2.28465657030726,0.0,1.324465843413916
3.1354942159291497,3.607505439340218,0.0,0.7750885977113003,3.784189633918261,3.9689910878176464,5.181783550292085,2.204850691991248,3.044522437723423,3.7432620293553196,0.0,2.5487581662807166
3.1354942159291497,2.228258668888459,0.0,0.5207246836778097,3.784189633918261,5.413994013563272,5.181783550292085,3.3808633996012283,3.044522437723423,2.2098398624662896,0.0,1.5996433906196692
3.1354942159291497,2.8287774101750847,0.0,3.0610991510128587,3.784189633918261,2.1030470368859664,5.181783550292085,1.5398500684166305,3.044522437723423,2.372598104973224,0.0,1.1900496653607007
3.1354942159291497,2.8827409562790773,0.0,1.453243179103819,3.784189633918261,2.587800886556201,5.181783550292085,2.839484720812259,3.044522437723423,2.9874735152623133,0.0,2.3210638422612337
3.1354942159291497,2.606087821411561,0.0,0.0,3.784189633918261,2.723000147949207,5.181783550292085,3.643525770214887,3.044522437723423,2.8497654638343217,0.0,0.4500277274326092
