RedundantThrowsDeclarationCheck_Actual,RedundantThrowsDeclarationCheck_Simulated,S00117_Actual,S00117_Simulated,S00112_Actual,S00112_Simulated,S00108_Actual,S00108_Simulated,S1151_Actual,S1151_Simulated,S1132_Actual,S1132_Simulated
0.0,0.0,1.0986122886681098,0.747335632553444,3.3202283191284883,1.6889869029199953,0.0,0.0,0.0,0.0,0.0,0.18393647179709674
0.0,0.0,1.0986122886681098,1.3066183686102895,3.3262343431887,1.8303336630727174,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,1.0986122886681098,0.49089491651574424,3.332204510175204,1.516884611299394,0.0,0.0,0.0,0.0,0.0,0.21124213578188492
0.0,0.0,1.0986122886681098,0.6128815394460623,3.332204510175204,1.9367590246787454,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,1.0986122886681098,0.848106885058051,3.332204510175204,1.5528260373790548,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,1.0986122886681098,0.3730109103843493,3.332204510175204,1.7291574010633672,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,1.0986122886681098,1.2697927948976315,3.332204510175204,1.8700613469544811,0.0,0.0,0.0,0.0,0.0,0.5562353688735743
0.0,0.0,1.0986122886681098,0.18952516031191802,3.332204510175204,3.0593213502962415,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,1.0986122886681098,1.595309183902616,3.332204510175204,2.01788843234198,0.0,0.0,0.0,0.0,0.0,0.5847771436578378
0.0,0.0,1.0986122886681098,0.6907661278898973,3.332204510175204,1.8348171092487313,0.0,0.0,0.0,0.0,0.0,0.4675146959528812
0.0,0.0,1.0986122886681098,0.7891157225312019,3.332204510175204,2.2762366073275713,0.0,0.0,0.0,0.0,0.0,0.25790403779709
0.0,0.0,1.0986122886681098,0.686898543785443,3.332204510175204,0.5986803853927889,0.0,0.0,0.0,0.0,0.0,0.24251095473051523
