RedundantThrowsDeclarationCheck_Actual,RedundantThrowsDeclarationCheck_Simulated,S00117_Actual,S00117_Simulated,S00112_Actual,S00112_Simulated,S00108_Actual,S00108_Simulated,S1151_Actual,S1151_Simulated,S1132_Actual,S1132_Simulated
0.0,0.0,1.0986122886681098,0.747335632553444,3.3202283191284883,1.6889869029199953,0.0,0.0,0.0,0.0,0.0,0.18393647179709674
0.0,0.0,1.0986122886681098,1.414200829001451,3.3262343431887,1.3464888658246796,0.0,0.0,0.0,0.0,0.0,0.0831750904880323
0.0,0.0,1.0986122886681098,0.0,3.332204510175204,0.9785182484968069,0.0,0.0,0.0,0.0,0.0,0.2934168230181408
0.0,0.0,1.0986122886681098,0.3439868596111325,3.332204510175204,1.2865601496109604,0.0,2.001348678757935e-06,0.0,0.0,0.0,0.0
0.0,0.0,1.0986122886681098,0.41113956516329553,3.332204510175204,1.9489645415316952,0.0,0.0,0.0,0.0,0.0,0.5893847063147225
0.0,0.0,1.0986122886681098,1.0122858955575693,3.332204510175204,2.567441735289381,0.0,0.0,0.0,0.0,0.0,0.2703599281831882
0.0,0.0,1.0986122886681098,0.06788853955830687,3.332204510175204,0.5556113976933899,0.0,0.0,0.0,1.5139463650738845e-06,0.0,0.3422105618678757
0.0,0.0,1.0986122886681098,1.1171619683364469,3.332204510175204,0.0,0.0,0.0,0.0,0.0,0.0,0.44662841255760677
0.0,0.0,1.0986122886681098,0.7398769401464769,3.332204510175204,2.174204033373115,0.0,0.0,0.0,0.0,0.0,0.5711229454646573
0.0,0.0,1.0986122886681098,0.1893017663026837,3.332204510175204,0.83024190067483,0.0,9.482861670514473e-07,0.0,0.0,0.0,0.0
0.0,0.0,1.0986122886681098,1.4101063204089903,3.332204510175204,1.1949770508703175,0.0,0.0,0.0,0.0,0.0,0.292433948271969
0.0,0.0,1.0986122886681098,1.0308812629756647,3.332204510175204,1.1979873316990945,0.0,0.0,0.0,0.0,0.0,0.0
