S00117_Actual,S00117_Simulated,S1226_Actual,S1226_Simulated,S00112_Actual,S00112_Simulated,S1155_Actual,S1155_Simulated,S1132_Actual,S1132_Simulated,S1481_Actual,S1481_Simulated
6.697034247666484,6.544627715346055,3.713572066704308,3.5956801464788457,4.634728988229636,4.355698515707799,2.5649493574615367,2.599013406349761,3.912023005428146,4.124104547864934,1.791759469228055,2.6237983037050836
6.697034247666484,6.481488009681941,3.713572066704308,3.6327565946376343,4.634728988229636,4.853206713944937,2.5649493574615367,2.606296722300488,3.912023005428146,4.076078431004445,1.791759469228055,3.753451472491226
6.697034247666484,6.552836361421134,3.713572066704308,3.6142182848357876,4.634728988229636,4.340437195068279,2.5649493574615367,2.649778484604415,3.912023005428146,3.9965121294955006,1.791759469228055,2.7242963911107334
6.697034247666484,6.592153648880535,3.713572066704308,3.5500067199293017,4.634728988229636,4.400876830064355,2.5649493574615367,2.5406082443656395,3.912023005428146,4.153664476737075,1.791759469228055,2.5141883671915926
6.697034247666484,6.548492970521588,3.713572066704308,3.5639728223372478,4.634728988229636,4.531961661918962,2.5649493574615367,2.5333785232553128,3.912023005428146,4.115630860276646,1.791759469228055,2.6443148960781757
6.697034247666484,6.447062776922002,3.713572066704308,3.5674979152283393,4.634728988229636,4.150576659953376,2.5649493574615367,2.635709859901233,3.912023005428146,4.056300366303273,1.791759469228055,2.2784430752682288
6.695798917058491,6.559961962224031,3.713572066704308,3.554247374977486,4.634728988229636,4.266572393295332,2.5649493574615367,2.522413597769079,3.912023005428146,4.1630553251267965,1.791759469228055,2.1362010996996865
6.695798917058491,6.602157998716948,3.713572066704308,3.5902266174764863,4.634728988229636,4.441765156948926,2.5649493574615367,2.6671419252680852,3.912023005428146,4.009564621734391,1.9459101490553132,3.015298493624256
6.69641677311769,6.538764023397919,3.713572066704308,3.610260766884938,4.634728988229636,4.003664125342278,2.5649493574615367,2.5499633958527594,3.912023005428146,4.179593641852946,1.9459101490553132,3.423162113617241
6.697034247666484,6.581089247150627,3.713572066704308,3.5443212354717635,4.634728988229636,4.556503335948752,2.5649493574615367,2.668358535766555,3.912023005428146,4.2542964134069985,1.9459101490553132,2.2434578919621098
6.697651341175731,6.478130957266367,3.713572066704308,3.555902891008563,4.634728988229636,4.583164819189097,2.5649493574615367,2.6765489091158012,3.912023005428146,4.449414525339791,1.9459101490553132,2.1459548851159327
6.698268054115413,6.500434824063301,3.713572066704308,3.590919307653331,4.634728988229636,4.418330546802409,2.5649493574615367,2.6816408634312103,3.912023005428146,4.129756736931485,1.9459101490553132,3.4116065163464984
