S00117_Actual,S00117_Simulated,S1226_Actual,S1226_Simulated,S00112_Actual,S00112_Simulated,S1155_Actual,S1155_Simulated,S1132_Actual,S1132_Simulated,S1481_Actual,S1481_Simulated
6.697034247666484,6.544627715346055,3.713572066704308,3.5956801464788457,4.634728988229636,4.355698515707799,2.5649493574615367,2.599013406349761,3.912023005428146,4.124104547864934,1.791759469228055,2.6237983037050836
6.697034247666484,6.612113276471273,3.713572066704308,3.5912206541291978,4.634728988229636,4.665249970697063,2.5649493574615367,2.5170219074650055,3.912023005428146,3.9117448523916263,1.791759469228055,2.2323635573430485
6.697034247666484,6.268386914353034,3.713572066704308,3.540455745541746,4.634728988229636,4.174646916295002,2.5649493574615367,2.5237804046941346,3.912023005428146,4.134102470828365,1.791759469228055,1.23198470267054
6.697034247666484,6.498107116626098,3.713572066704308,3.6393465221179926,4.634728988229636,4.324973967458183,2.5649493574615367,2.6456824866235973,3.912023005428146,3.9132476361615582,1.791759469228055,4.139550785726586
6.697034247666484,6.456301173099277,3.713572066704308,3.6260052728558523,4.634728988229636,4.239060876613586,2.5649493574615367,2.750755468236675,3.912023005428146,4.048533441765503,1.791759469228055,3.473732828794839
6.697034247666484,6.645192896058448,3.713572066704308,3.5820378537260167,4.634728988229636,4.328005947684945,2.5649493574615367,2.6283526591454267,3.912023005428146,4.199518533521308,1.791759469228055,2.2310730157152086
6.695798917058491,6.579535401329391,3.713572066704308,3.58740411552176,4.634728988229636,4.081595682333068,2.5649493574615367,2.7551877362743733,3.912023005428146,4.208949693757666,1.791759469228055,2.467404250340984
6.695798917058491,6.5769382901116105,3.713572066704308,3.5836061409436146,4.634728988229636,3.9792215329917884,2.5649493574615367,2.6613801087085562,3.912023005428146,4.010525052113069,1.9459101490553132,1.9638380289477815
6.69641677311769,6.508356219916215,3.713572066704308,3.640440425117104,4.634728988229636,4.338349798967006,2.5649493574615367,2.619585526493967,3.912023005428146,4.0550554405478545,1.9459101490553132,3.022102689614412
6.697034247666484,6.556729494071052,3.713572066704308,3.5787318226470832,4.634728988229636,4.774662901444397,2.5649493574615367,2.568190967292528,3.912023005428146,4.055164205098198,1.9459101490553132,2.5190059586671163
6.697651341175731,6.625382064057819,3.713572066704308,3.612504016135879,4.634728988229636,4.283884906610329,2.5649493574615367,2.590970419580456,3.912023005428146,4.121944337955945,1.9459101490553132,2.7358032235051843
6.698268054115413,6.553835931352111,3.713572066704308,3.6460494648993746,4.634728988229636,4.717892650525303,2.5649493574615367,2.5005385690599042,3.912023005428146,4.223857109042871,1.9459101490553132,2.692089287397463
