RedundantThrowsDeclarationCheck_Actual,RedundantThrowsDeclarationCheck_Simulated,S1488_Actual,S1488_Simulated,S1905_Actual,S1905_Simulated,UselessImportCheck_Actual,UselessImportCheck_Simulated
4.454347296253507,5.112958552709485,3.044522437723423,3.1324916786314416,2.70805020110221,2.842322744116647,4.31748811353631,3.9462715619334965
4.454347296253507,6.193819222156678,3.044522437723423,1.3892119894657138,2.70805020110221,2.9669473119238075,4.31748811353631,5.078749036332057
4.454347296253507,6.69530988196182,3.044522437723423,6.005011358682067,2.70805020110221,6.496379610724562,4.330733340286331,4.089530838211305
4.51085950651685,5.561810270563918,3.091042453358316,3.134527495286431,2.70805020110221,2.926799846808206,4.709530201312334,2.27561006312345
4.672828834461906,3.9940550362161167,3.1780538303479458,0.8141709211129942,2.70805020110221,3.167712316253701,4.736198448394496,4.937117670414736
4.672828834461906,4.448541752601808,3.1780538303479458,1.3979975615080245,2.70805020110221,3.749717519190107,4.74493212836325,4.030396797413401
4.6913478822291435,2.6391651884493292,3.258096538021482,1.7845669489652738,2.70805020110221,1.4905507977661185,4.574710978503383,5.099503875484505
4.955827057601261,7.334204151637918,3.258096538021482,0.7732179114550695,2.70805020110221,2.4029234505432746,3.970291913552122,3.262024490228313
4.969813299576001,5.357892226364549,3.258096538021482,2.4968585319810592,2.70805020110221,3.7054772679843917,4.143134726391533,4.750014943758745
4.969813299576001,5.8795756161708566,3.258096538021482,5.029247742929792,2.70805020110221,1.4451091599585648,4.127134385045092,4.212514733146942
4.962844630259907,5.02415599796014,3.5553480614894135,2.8294861314765933,2.5649493574615367,2.471835872556839,4.248495242049359,4.825467581103652
4.962844630259907,3.9314965369716393,3.5553480614894135,4.888366271657192,2.5649493574615367,0.6152022185260839,4.23410650459726,4.668669034134463
