RedundantThrowsDeclarationCheck_Actual,RedundantThrowsDeclarationCheck_Simulated,S1488_Actual,S1488_Simulated,S1905_Actual,S1905_Simulated,UselessImportCheck_Actual,UselessImportCheck_Simulated
4.454347296253507,5.112958552709485,3.044522437723423,3.1324916786314416,2.70805020110221,2.842322744116647,4.31748811353631,3.9462715619334965
4.454347296253507,2.844343200963064,3.044522437723423,1.0872161913029652,2.70805020110221,3.0931487687112003,4.31748811353631,2.4489617661262377
4.454347296253507,5.994233158145412,3.044522437723423,2.186784671463499,2.70805020110221,4.895108609146403,4.330733340286331,3.2265778975159147
4.51085950651685,5.53325844404868,3.091042453358316,4.471226612109879,2.70805020110221,3.9007237152279863,4.709530201312334,3.324569281507313
4.672828834461906,4.52470291358496,3.1780538303479458,4.685573023916448,2.70805020110221,0.0,4.736198448394496,2.4129222092074323
4.672828834461906,4.498475755373396,3.1780538303479458,3.3068370294863665,2.70805020110221,6.1794312216839415,4.74493212836325,3.1098431014196546
4.6913478822291435,4.998960018883176,3.258096538021482,0.34316146880214315,2.70805020110221,3.178447096586243,4.574710978503383,4.939481901760105
4.955827057601261,5.447973730171528,3.258096538021482,6.922744781525694,2.70805020110221,5.312900631175382,3.970291913552122,3.1841630027337784
4.969813299576001,5.998533586572344,3.258096538021482,4.784014709602247,2.70805020110221,4.334266663115276,4.143134726391533,4.081113726524649
4.969813299576001,2.8755188476406044,3.258096538021482,4.842856751124259,2.70805020110221,1.0173601946113748,4.127134385045092,4.217913462568874
4.962844630259907,5.094505722002688,3.5553480614894135,3.9450821821931594,2.5649493574615367,1.4455456470207384,4.248495242049359,3.574904848978994
4.962844630259907,5.384540847349894,3.5553480614894135,3.0146206292124984,2.5649493574615367,2.204433963664626,4.23410650459726,5.861017344694731
