S1213_Actual,S1213_Simulated,RedundantThrowsDeclarationCheck_Actual,RedundantThrowsDeclarationCheck_Simulated,S1488_Actual,S1488_Simulated,S1905_Actual,S1905_Simulated,DuplicatedBlocks_Actual,DuplicatedBlocks_Simulated,S1226_Actual,S1226_Simulated,S00112_Actual,S00112_Simulated,S1151_Actual,S1151_Simulated
4.948759890378168,4.544840046131564,3.258096538021482,3.6589403319833846,1.3862943611198906,1.69023413040792,1.0986122886681098,0.09356951724488577,6.016157159698354,5.678047592396958,0.0,2.5186291081753365,7.00397413672268,6.65624499473925,3.5263605246161616,2.567614368012328
4.983606621708336,4.36816293708347,3.332204510175204,3.9118470604362603,0.6931471805599453,1.234310996167801,0.6931471805599453,0.0,5.720311776607412,5.920238432145979,0.0,1.8984819040876972,6.75110146893676,6.726192277899606,3.5553480614894135,2.8021429536636706
4.969813299576001,4.337551448336181,3.332204510175204,3.440030430594642,0.6931471805599453,2.3687197416666503,0.6931471805599453,0.28351546003201444,5.713732805509369,5.75747409407661,0.0,1.9052149015895297,6.760414691083428,6.6810860372167795,3.5553480614894135,2.2081714175189666
4.976733742420574,4.603806901909155,3.332204510175204,4.038674874290729,0.6931471805599453,1.841114852375812,0.6931471805599453,0.267512641641237,5.717027701406222,5.542900861890926,0.0,2.61371581231586,6.716594773520978,6.634586459929412,3.6375861597263857,1.96972672709208
4.997212273764115,4.064718776123735,3.332204510175204,3.985315377857433,0.6931471805599453,1.751984142299029,0.6931471805599453,0.10006635224619766,5.71042701737487,5.626991478931341,0.0,7.957223194532434,6.7357800142423265,6.819979884440391,3.6375861597263857,2.485067334791056
5.003946305945459,4.01147852200897,3.332204510175204,3.723526946664906,0.6931471805599453,2.7456971374428596,0.6931471805599453,0.0,5.697093486505405,5.552681059500064,0.0,0.0,6.733401891837359,6.481861918702767,3.6375861597263857,2.6908615956116093
5.003946305945459,4.600910382174643,3.332204510175204,3.567057987376086,0.6931471805599453,2.0397843205652433,0.6931471805599453,0.0,5.69035945432406,5.858985072739839,0.0,1.0221605891108596,6.7339969528486705,6.854379985503682,3.6375861597263857,2.338623563317186
5.003946305945459,4.676061334051688,3.332204510175204,4.216359180166985,0.6931471805599453,2.0751880350367475,0.6931471805599453,0.0,5.683579767338681,5.801217169304372,0.0,3.5753165978257946,6.734591659972948,6.631724110430916,3.6375861597263857,2.480220306221385
5.0106352940962555,4.465291043087218,3.332204510175204,3.425504956393618,0.6931471805599453,2.5390061538028417,0.6931471805599453,0.32608791934341785,5.700443573390687,5.888072178090336,0.0,0.0,6.734591659972948,7.148839469588794,3.6375861597263857,2.2776558833896705
5.030437921392435,4.162381973577068,3.332204510175204,3.283302939091681,0.6931471805599453,1.7420843665882553,0.6931471805599453,0.27110456391808685,5.68697535633982,5.699201682727329,0.0,5.094472880485819,6.739336627357174,6.634343535165445,3.6375861597263857,2.748122383581306
5.030437921392435,4.603102125974048,3.332204510175204,3.18874454362663,0.6931471805599453,2.0160132566035553,0.6931471805599453,0.57384299566962,5.697093486505405,5.48243201102575,0.0,0.0,6.75343791859778,6.6422627005214485,3.6375861597263857,2.6368639151832807
5.087596335232384,4.328677797420281,3.332204510175204,3.852395887155096,0.6931471805599453,2.4265282439289475,0.6931471805599453,0.00035391312996319035,5.6937321388027,5.678003422297205,0.0,3.0334894081387724,6.759255270663693,6.7702246678540305,3.713572066704308,2.7742494967832707
