,Actual_last_5_vals,Mean_Simulation,Simulated_6,Simulated_40,Simulated_39,Simulated_14,Simulated_12,Simulated_8,Simulated_9,Simulated_47,Simulated_1,Simulated_44,Simulated_29,Simulated_30,Simulated_46,Simulated_33,Simulated_37,Simulated_13,Simulated_45,Simulated_24,Simulated_48,Simulated_23,Simulated_2,Simulated_10,Simulated_25,Simulated_0,Simulated_38,Simulated_42,Simulated_32,Simulated_31,Simulated_17,Simulated_43,Simulated_28,Simulated_35,Simulated_3,Simulated_11,Simulated_15,Simulated_20,Simulated_19,Simulated_49,Simulated_18,Simulated_16,Simulated_5,Simulated_22,Simulated_36,Simulated_7,Simulated_4,Simulated_21,Simulated_26,Simulated_27,Simulated_41,Simulated_34
0,53360.55555555556,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,53362.66666666666,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,53364.77777777778,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,53366.88888888889,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,53369.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,,54955.27,54955.27,54955.27,54955.27,54955.27,54955.27,54955.27,54955.27,54955.27,54955.27,54955.27,54955.27,54955.27,54955.27,54955.27,54955.27,54955.27,54955.27,54955.27,54955.27,54955.27,54955.27,54955.27,54955.27,54955.27,54955.27,54955.27,54955.27,54955.27,54955.27,54955.27,54955.27,54955.27,54955.27,54955.27,54955.27,54955.27,54955.27,54955.27,54955.27,54955.27,54955.27,54955.27,54955.27,54955.27,54955.27,54955.27,54955.27,54955.27,54955.27,54955.27
6,,55505.72,55598.79,55755.81,54987.1,53985.17,54353.25,57464.93,54773.05,55793.84,55596.65,58452.96,57458.37,52884.18,52858.3,49816.43,58279.74,52800.29,58959.96,52942.11,54460.24,49935.93,53833.87,53467.53,51596.71,52951.28,56986.81,53886.1,54812.23,57399.05,53864.63,52318.36,59217.27,56877.75,53595.21,52018.89,54271.99,52868.36,63575.74,57904.81,59687.24,56335.74,52967.78,59558.02,55470.61,59181.86,59446.38,56683.52,53843.86,57778.32,58788.06,56941.07
7,,55161.25,55314.04,53262.75,52484.13,54931.24,55298.58,55908.33,55597.22,50749.22,54481.19,53767.33,56733.69,53176.57,53037.36,60319.0,54222.88,53560.54,49660.0,52284.66,56507.39,49765.05,58480.19,55046.4,53872.5,53496.24,53811.08,54138.78,59408.92,54223.6,54855.61,54370.19,52189.92,48721.04,54853.02,56069.12,61892.96,55152.77,56850.25,51070.4,59063.8,59237.17,54016.54,57346.45,57339.76,52524.92,51523.84,60905.81,59144.91,61581.93,55382.49,60430.76
8,,55241.16,54040.04,58274.98,52705.47,54400.75,46637.92,60340.46,54440.12,55128.77,57268.98,52365.0,54419.96,56239.24,55857.32,59014.8,56296.56,53896.19,59549.36,55081.69,52962.19,57572.14,55513.65,53183.55,54998.53,51282.13,54564.03,54170.93,57202.8,57665.13,53040.29,52361.92,59887.9,55046.54,54264.2,56830.65,56545.47,59363.87,59416.31,54705.81,51881.18,53266.05,52521.14,53860.88,57724.46,53802.83,57918.96,52545.43,54288.36,57764.3,56748.89,53199.84
9,,54905.66,56076.52,58176.13,55707.11,52376.42,53109.22,54718.51,53497.5,58392.79,55808.44,53251.21,56286.3,54359.55,58874.54,55946.53,57788.84,54292.3,56679.51,54854.09,56085.0,54059.44,50508.05,52424.52,54657.65,53913.49,54457.29,53720.3,51353.51,49215.47,57422.53,55659.59,55314.28,50952.69,57043.77,59184.61,56372.01,59917.68,58561.63,53209.52,49136.73,56618.85,52004.52,52062.8,55517.59,57000.67,51932.13,57603.28,57680.54,53654.49,54058.69,53784.11
10,,54986.67,56563.54,54077.83,54310.0,55882.57,60123.12,55675.09,52204.08,55786.41,56580.52,52806.86,56431.8,56088.9,54951.15,54385.41,59672.54,56808.2,55054.89,56290.73,48169.74,52541.52,52347.27,59683.29,54458.89,51647.08,54863.04,53907.21,51447.26,50701.97,56970.27,57619.31,51884.15,49337.66,58254.2,50493.35,61952.15,51833.35,58849.46,55577.68,53103.49,50369.07,57158.75,55478.49,58860.69,57838.67,51456.09,57041.02,52300.35,55745.66,57712.85,56035.67
11,,55748.36,55359.81,55803.41,54944.82,56425.84,56907.16,59702.86,57414.12,57142.49,51777.28,53859.42,54791.59,57073.69,53122.65,54670.43,54102.29,62178.77,57279.3,55269.32,53735.46,52971.65,51650.12,54732.29,54099.21,49853.4,50073.12,57807.87,52873.46,56659.85,58052.44,55493.08,53891.9,56636.54,59896.49,54861.25,54498.77,53456.5,57152.94,57690.51,52458.81,52570.9,56045.32,58504.84,61602.35,56030.77,60352.51,53687.24,60660.89,60612.67,58682.08,52297.63
