RedundantThrowsDeclarationCheck_Actual,RedundantThrowsDeclarationCheck_Simulated,S1488_Actual,S1488_Simulated,S1905_Actual,S1905_Simulated,UselessImportCheck_Actual,UselessImportCheck_Simulated
4.454347296253507,5.112958552709485,3.044522437723423,3.1324916786314416,2.70805020110221,2.842322744116647,4.31748811353631,3.9462715619334965
4.454347296253507,4.108837868291827,3.044522437723423,2.1772555281219885,2.70805020110221,0.0,4.31748811353631,5.3804957100507895
4.454347296253507,7.148962265691652,3.044522437723423,3.2740229778403704,2.70805020110221,4.879632887227727,4.330733340286331,4.639946533394097
4.51085950651685,3.3665028285524556,3.091042453358316,3.405222949457725,2.70805020110221,3.1111879327468333,4.709530201312334,3.591558524619495
4.672828834461906,4.0903114366697215,3.1780538303479458,2.367148147469022,2.70805020110221,3.4858819456013816,4.736198448394496,2.788129247439741
4.672828834461906,6.2042014486164705,3.1780538303479458,0.877181828221826,2.70805020110221,0.0,4.74493212836325,5.142805976371796
4.6913478822291435,4.909151136091172,3.258096538021482,3.3074045776058383,2.70805020110221,4.313432612516679,4.574710978503383,4.250445103978056
4.955827057601261,4.4824024863647285,3.258096538021482,3.016141993755974,2.70805020110221,5.383207967063704,3.970291913552122,2.789390985119736
4.969813299576001,6.257770639824906,3.258096538021482,2.3393052893371094,2.70805020110221,1.2305570524648823,4.143134726391533,5.385477450356077
4.969813299576001,5.5649664039001765,3.258096538021482,4.269442369027903,2.70805020110221,3.585799127067857,4.127134385045092,4.03777629372569
4.962844630259907,4.993545127839386,3.5553480614894135,4.855497025744071,2.5649493574615367,0.4656804730784678,4.248495242049359,3.9546948241948305
4.962844630259907,7.036848978370902,3.5553480614894135,4.1575811333068975,2.5649493574615367,2.8539376380366326,4.23410650459726,5.234481021471421
