RedundantThrowsDeclarationCheck_Actual,RedundantThrowsDeclarationCheck_Simulated,S1488_Actual,S1488_Simulated,S1905_Actual,S1905_Simulated,UselessImportCheck_Actual,UselessImportCheck_Simulated
4.454347296253507,5.112958552709485,3.044522437723423,3.1324916786314416,2.70805020110221,2.842322744116647,4.31748811353631,3.9462715619334965
4.454347296253507,3.8216569429257263,3.044522437723423,4.238534427194376,2.70805020110221,0.8706349436149516,4.31748811353631,3.164160127133811
4.454347296253507,5.99200500961003,3.044522437723423,3.0222062654442676,2.70805020110221,7.131544173156229,4.330733340286331,4.49916866818978
4.51085950651685,6.066913137635924,3.091042453358316,2.527792394190538,2.70805020110221,5.234310575860855,4.709530201312334,2.151786319926192
4.672828834461906,5.762214180132759,3.1780538303479458,4.827593754833883,2.70805020110221,4.2927673420284,4.736198448394496,2.6011904849353233
4.672828834461906,7.183421965347332,3.1780538303479458,2.8304849335339854,2.70805020110221,3.287958900911127,4.74493212836325,4.175591542960734
4.6913478822291435,2.705895912588668,3.258096538021482,3.755686326608335,2.70805020110221,4.646380795974921,4.574710978503383,5.250507728555223
4.955827057601261,5.269332365846785,3.258096538021482,4.250298256293977,2.70805020110221,4.615289266944827,3.970291913552122,3.6814726197420913
4.969813299576001,2.744009752987824,3.258096538021482,3.564406933824822,2.70805020110221,4.087238495862374,4.143134726391533,3.759005852262452
4.969813299576001,6.3943583028590805,3.258096538021482,0.0,2.70805020110221,5.0974047723662075,4.127134385045092,4.459923786131582
4.962844630259907,5.896092804271342,3.5553480614894135,2.7529601138674873,2.5649493574615367,4.069253839004276,4.248495242049359,4.047030137806986
4.962844630259907,6.573125031474363,3.5553480614894135,0.9136616018166506,2.5649493574615367,7.742189933221493,4.23410650459726,3.43375496682237
