,Actual_last_5_vals,Mean_Simulation,Simulated_48,Simulated_3,Simulated_23,Simulated_36,Simulated_16,Simulated_5,Simulated_34,Simulated_42,Simulated_13,Simulated_28,Simulated_35,Simulated_44,Simulated_32,Simulated_18,Simulated_47,Simulated_1,Simulated_17,Simulated_4,Simulated_43,Simulated_21,Simulated_20,Simulated_33,Simulated_31,Simulated_30,Simulated_22,Simulated_26,Simulated_49,Simulated_40,Simulated_41,Simulated_12,Simulated_11,Simulated_8,Simulated_2,Simulated_37,Simulated_19,Simulated_46,Simulated_38,Simulated_25,Simulated_14,Simulated_29,Simulated_39,Simulated_27,Simulated_7,Simulated_10,Simulated_9,Simulated_24,Simulated_15,Simulated_0,Simulated_45,Simulated_6
0,8071.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,8078.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,8085.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,8092.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,8100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,,4534.14,4534.14,4534.14,4534.14,4534.14,4534.14,4534.14,4534.14,4534.14,4534.14,4534.14,4534.14,4534.14,4534.14,4534.14,4534.14,4534.14,4534.14,4534.14,4534.14,4534.14,4534.14,4534.14,4534.14,4534.14,4534.14,4534.14,4534.14,4534.14,4534.14,4534.14,4534.14,4534.14,4534.14,4534.14,4534.14,4534.14,4534.14,4534.14,4534.14,4534.14,4534.14,4534.14,4534.14,4534.14,4534.14,4534.14,4534.14,4534.14,4534.14,4534.14
6,,4075.49,4619.01,2823.85,2050.5,-4382.78,6933.52,2272.55,-4762.22,5267.26,18813.86,-12901.98,-12886.32,14250.29,-5327.48,-12233.61,-9778.9,13220.39,15642.42,-4186.73,12399.68,6210.02,-5311.11,22017.62,-7253.01,-11878.82,-12496.34,18426.21,27127.3,9753.91,19498.65,-8279.9,-1840.89,14032.98,35204.13,-20440.26,-4278.43,32469.95,-33712.12,-39816.01,29314.49,50839.14,-13564.04,-28053.26,50456.93,-47482.14,36659.42,12533.81,-18127.06,56313.24,40487.21,-36870.57
7,,4188.9,5101.79,7699.96,228.22,3951.64,-5530.11,-6813.86,-310.64,19703.61,6285.8,5169.29,5916.41,-4648.82,-6571.41,197.29,11807.68,-8791.02,14860.36,-12547.35,21097.72,28191.27,23151.91,15472.31,-14305.64,-10660.01,-10662.13,-13193.15,14361.61,33812.04,-15807.17,27478.58,-26415.46,33731.89,13942.6,24733.88,-34587.11,-14916.45,14383.09,-39.72,-21364.84,10209.82,-37088.99,31209.5,17893.59,14376.17,34452.92,62074.61,54851.75,-22345.52,-40483.39,-39819.71
8,MAE,,485.47,1587.57,1995.22,2898.51,4192.35,4268.57,4445.75,5568.83,5611.76,5985.95,6229.77,6337.51,6721.09,6766.9,7157.72,7374.94,7412.8,8332.82,8411.0,8712.3,9449.87,9741.85,9941.01,10267.74,10474.29,10577.59,11074.84,11767.19,11806.41,11881.69,12173.58,13166.83,13627.45,15020.24,15709.98,15833.27,15993.93,16040.04,16930.91,17594.86,19639.14,19716.45,20028.71,20581.63,20949.32,22114.68,24288.47,26257.39,27028.0,28318.22
