RedundantThrowsDeclarationCheck_Actual,RedundantThrowsDeclarationCheck_Simulated,S1488_Actual,S1488_Simulated,S1905_Actual,S1905_Simulated,UselessImportCheck_Actual,UselessImportCheck_Simulated,S00108_Actual,S00108_Simulated
4.454347296253507,5.112958552709485,3.044522437723423,3.1324916786314416,2.70805020110221,2.842322744116647,4.31748811353631,3.9462715619334965,1.3862943611198906,1.0310430254238616
4.454347296253507,3.832819745646714,3.044522437723423,3.0030632376801156,2.70805020110221,3.417356612573792,4.31748811353631,5.222456560927595,1.3862943611198906,1.7075420044773244
4.454347296253507,5.311349327725219,3.044522437723423,4.9101191034131,2.70805020110221,3.156529098674306,4.330733340286331,3.2141455185507453,1.3862943611198906,0.8119995115434868
4.51085950651685,5.48583197055325,3.091042453358316,5.077945693565885,2.70805020110221,3.7182661580481,4.709530201312334,2.497118645430183,1.3862943611198906,0.6627736896549987
4.672828834461906,5.499070989677411,3.1780538303479458,2.9477300022254385,2.70805020110221,2.7771461054797575,4.736198448394496,5.098616340371781,1.3862943611198906,1.9916774650623639
4.672828834461906,4.5745868764380795,3.1780538303479458,2.2122313865062875,2.70805020110221,1.5234809733911396,4.74493212836325,3.3808845944813144,1.3862943611198906,0.9564049510546107
4.6913478822291435,5.423395141754098,3.258096538021482,0.6907320634650369,2.70805020110221,1.8175094483787457,4.574710978503383,3.835417623462546,1.3862943611198906,0.9031760498547907
4.955827057601261,6.671403795988108,3.258096538021482,1.31018452828333,2.70805020110221,4.112758634412482,3.970291913552122,5.270867512741369,1.3862943611198906,0.45813470408171375
4.969813299576001,6.222988152591704,3.258096538021482,5.1212291450934515,2.70805020110221,2.751118616787025,4.143134726391533,4.269923229787512,1.3862943611198906,0.842477038180541
4.969813299576001,6.257846211143198,3.258096538021482,2.286745740113359,2.70805020110221,1.4896004495277644,4.127134385045092,5.508096015956078,1.3862943611198906,1.174879746163
4.962844630259907,3.5811366429885236,3.5553480614894135,4.401438984778998,2.5649493574615367,2.519694057698369,4.248495242049359,4.412866013803679,1.3862943611198906,2.792977181277844
4.962844630259907,5.082038232441855,3.5553480614894135,2.450794589627804,2.5649493574615367,2.0108019333315137,4.23410650459726,3.2269455166402654,1.3862943611198906,0.9196771869901091
