S1213_Actual,S1213_Simulated,RedundantThrowsDeclarationCheck_Actual,RedundantThrowsDeclarationCheck_Simulated,S1488_Actual,S1488_Simulated,S1905_Actual,S1905_Simulated,DuplicatedBlocks_Actual,DuplicatedBlocks_Simulated,S1226_Actual,S1226_Simulated,S00112_Actual,S00112_Simulated,S1151_Actual,S1151_Simulated
4.672828834461906,4.189295074572902,3.1354942159291497,3.411590488688553,1.0986122886681098,1.5414280278559198,0.0,0.08546578921313353,5.964863865310803,5.00170704510986,0.0,3.0021800730187986,6.875748482847051,6.007955147221165,2.302585092994046,2.133853788746623
4.709530201312334,3.536924972694805,3.1354942159291497,2.669877012034378,1.0986122886681098,0.761583085938849,0.0,0.0,6.003887067106539,5.0815418362585305,0.0,1.299687858345537,6.887552571664617,4.4279918849460715,2.302585092994046,2.989926639397319
4.727387818712341,3.9445743748785036,3.1354942159291497,2.8306604577704926,1.0986122886681098,0.7932467892932495,0.0,0.16393703235128307,6.021023349349527,4.965063449331841,0.0,0.6794578515640946,6.893656354602635,6.764234986416913,2.302585092994046,2.868718167469822
4.727387818712341,3.9411404979827513,3.1354942159291497,4.141525628033684,1.0986122886681098,0.934701520393608,0.0,0.2973780599775278,6.0330862217988015,5.711396033224884,0.0,1.7947136175125151,6.893656354602635,7.479384957545545,2.302585092994046,2.578832366249025
4.74493212836325,4.730263104639801,3.1354942159291497,3.0675117262278913,1.0986122886681098,0.1696255970994398,0.0,0.0,6.025865973825314,4.576259966083952,0.0,1.4490767883322184,6.904750769961838,6.560965107414498,2.4849066497880004,1.2858698307266387
4.74493212836325,4.144073951220138,3.1354942159291497,2.8478578449609184,1.0986122886681098,1.0651905479327362,0.4054651081081644,0.0,6.02707297457535,2.9981238095874034,0.0,4.507613052913443,6.90625415285587,5.802415192593084,2.4849066497880004,1.932152708140575
4.74493212836325,4.221459104416463,3.1354942159291497,3.2271664470813346,1.0986122886681098,1.743436518410556,0.6931471805599453,0.01009211614159776,6.028278520230698,6.325542924101059,0.0,3.451844550686404,6.907755278982137,6.683326885701384,2.4849066497880004,1.6601523766362463
4.742029368705289,3.7084116584441857,3.1354942159291497,3.9990262428397942,1.0986122886681098,0.9578665193517237,0.6931471805599453,0.0,6.025060496536498,4.781073551245345,0.0,2.5956196009376447,6.914068641038729,5.639544460363931,2.4849066497880004,2.056101260113861
4.73911815849783,4.043060619540581,3.1354942159291497,3.609640373406755,1.0986122886681098,1.3473598054023757,0.6931471805599453,0.3039673078215737,6.021832083724378,5.3934953285130875,0.0,1.757389544335591,6.920342394487609,7.514070897273692,2.4849066497880004,0.760453167341532
4.736198448394496,4.321554196631238,3.1354942159291497,4.305580564249113,1.0986122886681098,0.7206472428661197,0.6931471805599453,0.663930226190789,6.018593214496234,4.275313277824838,0.0,3.3934873545841087,6.926577033222725,5.920205544297143,2.4849066497880004,2.3616454959631965
4.736198448394496,3.8367113343347286,3.1354942159291497,2.988097706254425,1.0986122886681098,0.6036956575575773,0.6931471805599453,0.0,5.91350300563827,5.544467311155344,0.0,5.528603024298433,6.892641641172089,6.221074675106746,2.4849066497880004,1.8227355987324074
4.762173934797756,4.38363720062503,3.258096538021482,3.9102877660036803,1.0986122886681098,1.5258589482028984,0.6931471805599453,0.0,5.918893854273146,4.990182328802057,0.0,3.4589844662273834,6.90875477931522,6.447508631699118,3.4657359027997265,1.91663451419821
4.948759890378168,3.467785433874826,3.258096538021482,4.018324173566587,1.3862943611198906,0.7557777686045102,1.0986122886681098,0.006044365375502542,6.016157159698354,4.901628951403289,0.0,2.1839864036775434,7.00397413672268,6.360294109855729,3.5263605246161616,3.231856367514594
4.983606621708336,4.199198985608563,3.332204510175204,2.9839353063754412,0.6931471805599453,1.4604001670492186,0.6931471805599453,0.0,5.720311776607412,3.729098800805552,0.0,2.5515038120700724,6.75110146893676,6.326881707546017,3.5553480614894135,2.4981696710475854
4.969813299576001,3.4915648704706177,3.332204510175204,3.54136985282034,0.6931471805599453,1.9233007063286918,0.6931471805599453,0.056854726917221696,5.713732805509369,6.197470990344744,0.0,0.8603809867888441,6.760414691083428,3.451160764172266,3.5553480614894135,1.8057660592380964
4.976733742420574,5.159536755233583,3.332204510175204,3.8129374152365054,0.6931471805599453,0.2249633069825292,0.6931471805599453,0.0,5.717027701406222,4.7370647411423406,0.0,2.7635933561316697,6.716594773520978,5.653057689487053,3.6375861597263857,1.799692854883745
4.997212273764115,4.499080412759708,3.332204510175204,3.40704932704158,0.6931471805599453,1.4220216656788767,0.6931471805599453,0.0,5.71042701737487,6.985006327887729,0.0,3.5839035925861737,6.7357800142423265,6.340996953678314,3.6375861597263857,4.020994283584708
5.003946305945459,3.653014978573089,3.332204510175204,2.021068689947425,0.6931471805599453,2.251432624721417,0.6931471805599453,0.32394698044407044,5.697093486505405,5.754003284748244,0.0,3.9560290558592746,6.733401891837359,4.538370584511169,3.6375861597263857,1.761157803361242
5.003946305945459,3.515670108882249,3.332204510175204,3.7847358094056394,0.6931471805599453,2.6564704714602305,0.6931471805599453,0.0,5.69035945432406,5.2710286898294445,0.0,2.85229836127942,6.7339969528486705,7.263545531548432,3.6375861597263857,2.1381746065331684
5.003946305945459,5.229684538667159,3.332204510175204,3.3209577517935824,0.6931471805599453,2.3825333237296986,0.6931471805599453,0.0,5.683579767338681,4.3220674552893685,0.0,2.2987190001198883,6.734591659972948,7.01723036883873,3.6375861597263857,1.3946533153026544
5.0106352940962555,4.323483410678992,3.332204510175204,3.746114746056954,0.6931471805599453,1.3640123934256334,0.6931471805599453,0.09379414698730176,5.700443573390687,4.141915074383541,0.0,6.606008054537693,6.734591659972948,5.091800374313347,3.6375861597263857,1.7284322129065148
5.030437921392435,4.178439696307253,3.332204510175204,3.403703668142623,0.6931471805599453,0.6622899202448835,0.6931471805599453,0.0,5.68697535633982,4.881897569457918,0.0,2.8383015783834096,6.739336627357174,5.112825600149698,3.6375861597263857,2.95443781842288
5.030437921392435,4.104336591564443,3.332204510175204,2.6371330032908897,0.6931471805599453,1.7936579314461312,0.6931471805599453,0.12401774069300804,5.697093486505405,4.023727877842864,0.0,5.387260663800724,6.75343791859778,5.5928543642145385,3.6375861597263857,1.8394428162501801
5.087596335232384,3.970380468227397,3.332204510175204,2.701787493086343,0.6931471805599453,1.4125551358845607,0.6931471805599453,0.1730746391722388,5.6937321388027,5.191035766850547,0.0,1.259977239915215,6.759255270663693,5.874180000488272,3.713572066704308,2.1362806150318847
