S00117_Actual,S00117_Simulated,S1488_Actual,S1488_Simulated,DuplicatedBlocks_Actual,DuplicatedBlocks_Simulated,S00112_Actual,S00112_Simulated
1.791759469228055,1.8846891797460226,1.0986122886681098,1.539752183574873,5.924255797414532,4.9970275798126575,6.863803391452954,5.996123387695626
1.791759469228055,1.0756038736216025,1.0986122886681098,3.0083597446629375,6.018593214496234,4.256907176945041,6.893656354602635,6.574891906492137
1.791759469228055,1.3288557899402713,1.0986122886681098,2.3843869914850977,6.025865973825314,4.1248237347050285,6.904750769961838,4.553426701106252
1.791759469228055,1.0619114407601313,1.0986122886681098,1.2868310865317567,6.028278520230698,6.493743080216568,6.907755278982137,4.925730672653193
1.791759469228055,1.6781410076689345,1.0986122886681098,0.42746720872210964,6.018593214496234,5.159955989725086,6.926577033222725,7.2478728965684365
1.791759469228055,2.517808308568899,1.0986122886681098,1.7652086605321793,5.937536205082426,6.17827986541321,6.903747257584598,4.540140671410677
2.772588722239781,0.9170687845711719,1.3862943611198906,1.3111955741320804,6.016157159698354,5.223463363650719,7.00397413672268,6.676457287951724
2.6390573296152584,1.6548976913816629,0.6931471805599453,2.4997465021953746,5.713732805509369,5.005432730065831,6.760414691083428,6.821487165382335
2.6390573296152584,1.586802062613122,0.6931471805599453,1.4824115202607884,5.71042701737487,6.600205539595083,6.7357800142423265,8.212377101280346
2.6390573296152584,2.886270897121877,0.6931471805599453,0.677496017407693,5.683579767338681,4.233568253279206,6.734591659972948,4.4882716554231745
2.6390573296152584,1.2798047952176235,0.6931471805599453,2.9903258518137386,5.69035945432406,4.987770561721506,6.738152494595957,7.647664736340015
2.6390573296152584,2.237972374948743,0.6931471805599453,2.5647507693498746,5.697093486505405,5.173788209410934,6.7580945044277305,7.082204792575568
