S00117_Actual,S00117_Simulated,S1488_Actual,S1488_Simulated,DuplicatedBlocks_Actual,DuplicatedBlocks_Simulated,S00112_Actual,S00112_Simulated
1.791759469228055,1.8846891797460226,1.0986122886681098,1.539752183574873,5.924255797414532,4.9970275798126575,6.863803391452954,5.996123387695626
1.791759469228055,2.826154429308978,1.0986122886681098,1.7254176769026532,6.018593214496234,6.0522730819092905,6.893656354602635,5.099608860031986
1.791759469228055,2.7407992963165064,1.0986122886681098,1.7486331223917841,6.025865973825314,7.346151944738056,6.904750769961838,5.211421277966159
1.791759469228055,1.3513912715336953,1.0986122886681098,0.7903671436211795,6.028278520230698,4.113338856827339,6.907755278982137,5.064345488557542
1.791759469228055,1.5901058382140478,1.0986122886681098,0.9286586534764911,6.018593214496234,5.643744013782251,6.926577033222725,5.778191705734414
1.791759469228055,1.4239866126257732,1.0986122886681098,0.5564585916571617,5.937536205082426,5.879525944652744,6.903747257584598,7.2075320499540485
2.772588722239781,1.8660141218123882,1.3862943611198906,1.6660497884304457,6.016157159698354,6.037788209751298,7.00397413672268,6.0502405919975235
2.6390573296152584,2.8135366240146964,0.6931471805599453,0.46083525205995923,5.713732805509369,5.531734313008795,6.760414691083428,5.384853706681323
2.6390573296152584,1.5288044060191361,0.6931471805599453,1.9118663624450878,5.71042701737487,3.414046734464646,6.7357800142423265,6.913757831320437
2.6390573296152584,0.3404158598232985,0.6931471805599453,2.4608953773081,5.683579767338681,3.064769600824941,6.734591659972948,7.098667737297909
2.6390573296152584,0.6377906130644062,0.6931471805599453,2.200031765007111,5.69035945432406,5.79464257777727,6.738152494595957,6.203960550463469
2.6390573296152584,2.6277064186208774,0.6931471805599453,1.3934642200281073,5.697093486505405,5.569451530385411,6.7580945044277305,6.965166403651489
