RedundantThrowsDeclarationCheck_Actual,RedundantThrowsDeclarationCheck_Simulated,S00117_Actual,S00117_Simulated,S1905_Actual,S1905_Simulated,S1488_Actual,S1488_Simulated
0.0,1.6495394534030674,0.0,1.0240008494031487,0.0,1.021823466540262,0.0,0.9723747422179743
0.0,3.749840099616681,0.0,0.30478447138766507,0.0,1.6896947589616622,0.0,1.187505071007331
0.0,1.2365997517001293,0.0,0.5721397996050326,0.0,1.719297956993092,0.0,0.9375895234053025
0.0,1.2388314944308414,0.0,0.0,0.0,0.9006180017138921,0.0,1.0983244076486807
0.0,0.9439426902987409,0.0,1.1545171662585492,0.0,0.0,0.0,1.5332562547168218
0.0,3.3649829663952433,0.0,0.18855591206468003,0.0,1.8364565584368837,0.0,1.5204544174021524
0.0,0.0,0.0,1.7554544682879802,0.0,1.5990605063628023,0.0,1.1375928544651612
0.0,2.2743984574463827,0.0,0.9982260880781605,0.0,0.0,0.0,0.38947478042497785
0.0,4.5786223746339765,0.0,0.5476950684124018,0.0,1.118753108835907,0.0,0.2788760503247617
0.0,1.8815267234621251,0.0,1.2771364191912626,0.0,1.1682021814407082,0.0,0.2024050794891067
0.0,1.2739533540699104,0.0,1.9489832182534812,0.0,0.944128370452797,0.0,1.0734042315949723
0.0,2.8585266386929398,0.0,0.0,0.0,0.2936166176652807,0.0,0.0
