,Actual_last_5_vals,Mean_Simulation,Simulated_9,Simulated_25,Simulated_11,Simulated_48,Simulated_49,Simulated_33,Simulated_23,Simulated_45,Simulated_12,Simulated_26,Simulated_30,Simulated_27,Simulated_40,Simulated_46,Simulated_28,Simulated_32,Simulated_17,Simulated_15,Simulated_39,Simulated_4,Simulated_29,Simulated_3,Simulated_14,Simulated_10,Simulated_44,Simulated_42,Simulated_31,Simulated_6,Simulated_37,Simulated_35,Simulated_22,Simulated_21,Simulated_24,Simulated_47,Simulated_8,Simulated_34,Simulated_43,Simulated_36,Simulated_41,Simulated_20,Simulated_2,Simulated_7,Simulated_13,Simulated_16,Simulated_5,Simulated_18,Simulated_19,Simulated_0,Simulated_1,Simulated_38
0,75578.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,77148.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,77176.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,78669.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,81155.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,,76751.27,76751.27,76751.27,76751.27,76751.27,76751.27,76751.27,76751.27,76751.27,76751.27,76751.27,76751.27,76751.27,76751.27,76751.27,76751.27,76751.27,76751.27,76751.27,76751.27,76751.27,76751.27,76751.27,76751.27,76751.27,76751.27,76751.27,76751.27,76751.27,76751.27,76751.27,76751.27,76751.27,76751.27,76751.27,76751.27,76751.27,76751.27,76751.27,76751.27,76751.27,76751.27,76751.27,76751.27,76751.27,76751.27,76751.27,76751.27,76751.27,76751.27,76751.27
6,,75632.84,84111.29,83319.21,75512.58,78977.72,79598.91,78587.29,72037.62,72714.08,85156.38,76989.49,73770.05,70873.87,70950.96,69851.36,78287.01,79928.21,69646.68,88244.83,72179.5,77120.82,86590.63,67877.21,70413.32,75905.43,80201.34,72648.19,81936.18,74457.95,81552.97,71484.78,68050.23,76658.33,64859.54,68624.31,73905.64,74655.69,76010.81,77271.91,79251.75,68397.66,76420.12,88976.32,74139.25,60788.95,56210.32,89672.18,78122.22,75884.7,82411.22,70405.12
7,,75258.09,74052.28,73286.66,81497.23,77970.28,70697.73,71808.54,74841.47,74981.49,73473.52,66538.81,74468.79,72337.9,66550.97,82075.26,67630.38,79408.54,78407.68,65692.06,91072.1,71075.07,81022.89,91165.56,77261.87,68221.48,75489.18,75674.31,63819.89,84488.12,69038.09,71165.1,67931.02,77522.01,77666.88,82466.11,75123.06,84968.76,72067.23,78208.17,68279.52,66112.24,73078.3,78327.43,71574.59,82269.79,76935.46,69139.71,73762.57,88690.82,79990.49,73576.85
8,,76754.78,65056.73,82881.67,72247.95,66553.93,73770.23,86557.57,74473.35,69337.64,81355.32,72512.58,68416.17,78176.54,79416.07,73840.89,80242.35,73556.4,73927.73,75906.25,79515.23,77300.5,72969.35,83068.69,77195.64,72827.58,69422.76,73066.2,77827.68,79600.85,66170.38,91003.82,79963.96,71671.62,74153.36,71934.2,79559.99,78436.67,79100.1,73663.89,79821.4,79111.83,80696.3,71454.22,82594.13,72014.47,76055.52,81270.17,81122.39,83641.96,84696.14,88578.42
9,,76809.73,77680.91,80544.28,68774.38,66078.92,70344.7,77148.8,75339.74,81510.45,81701.14,76959.35,77220.47,82048.26,72917.9,84261.06,80806.27,81840.21,86913.58,74774.96,79517.53,63912.07,72387.51,65345.19,91226.52,77558.16,85345.3,66292.6,75316.33,66560.12,76266.28,72135.78,90166.49,72742.48,77536.87,70837.12,72754.21,85700.78,75518.9,74380.07,80722.86,85133.95,66908.78,81054.65,83004.97,83063.24,68085.37,83872.72,74503.5,73923.51,62454.33,89392.87
