RedundantThrowsDeclarationCheck_Actual,RedundantThrowsDeclarationCheck_Simulated,S00117_Actual,S00117_Simulated,S00122_Actual,S00122_Simulated,S1488_Actual,S1488_Simulated,S1905_Actual,S1905_Simulated,DuplicatedBlocks_Actual,DuplicatedBlocks_Simulated,S1226_Actual,S1226_Simulated,S00112_Actual,S00112_Simulated,S1155_Actual,S1155_Simulated,S00108_Actual,S00108_Simulated,S1151_Actual,S1151_Simulated
3.1354942159291497,3.5257771575512358,3.545778610473263,3.3241618483350153,2.4849066497880004,4.288801949621111,2.3978952727983707,2.328170097005313,0.6931471805599453,2.599355956726943,4.962844630259907,4.534028144429186,3.7376696182833684,3.848777899491394,3.091042453358316,2.4454143792319614,3.5553480614894135,3.375888409448223,5.823045895483019,5.475244663983493,3.258096538021482,2.7747795250883027
3.1354942159291497,3.177956144996439,3.550574782736756,2.990180779802059,2.4849066497880004,4.610515988870654,2.3978952727983707,3.7844863555386055,0.6931471805599453,3.804126368844549,4.962844630259907,5.9295797251431015,3.7376696182833684,4.1007760766078345,3.091042453358316,1.5593979845745034,3.5553480614894135,3.062151953707444,5.823045895483019,7.642107776603986,3.258096538021482,3.0216428030124063
3.1354942159291497,2.8006717996665143,3.5553480614894135,3.925174914688122,2.4849066497880004,7.024320294861232,2.3978952727983707,3.0941684169563737,0.6931471805599453,2.6204329705264358,4.962844630259907,2.9167194751463548,3.7376696182833684,3.8762907726438383,3.091042453358316,2.609932273420293,3.5553480614894135,3.0211702141010512,5.823045895483019,5.846906013299147,3.258096538021482,2.866156914395164
3.1354942159291497,4.025990929786445,3.5553480614894135,3.0776049812277098,2.4849066497880004,4.07970393534217,2.3978952727983707,0.9184898450883006,0.6931471805599453,0.08787367551779157,4.9605109069136875,5.336291284016369,3.7376696182833684,3.4272675072451584,3.091042453358316,4.168043436769124,3.5553480614894135,4.653393639152503,5.823045895483019,6.753464763708578,3.258096538021482,4.427318573039598
3.1354942159291497,3.199811452147741,3.5553480614894135,3.5127057934389363,2.4849066497880004,2.0936438274475897,2.3978952727983707,2.4625711814759614,0.6931471805599453,3.555367108737459,4.958171724560515,3.670036134532323,3.7376696182833684,3.7971376000837633,3.091042453358316,1.6735257810630586,3.5553480614894135,3.378284707191054,5.823045895483019,7.081611443840759,3.258096538021482,3.847810998360519
3.1354942159291497,4.1505637086651825,3.5553480614894135,1.9000630484075174,2.4849066497880004,5.233805874932911,2.3978952727983707,1.3894287214199679,0.6931471805599453,2.335178549033151,4.955827057601261,5.4226441524719196,3.7376696182833684,3.9238675088223047,3.091042453358316,2.473389875702969,3.5553480614894135,2.462829187205533,5.823045895483019,4.889600910763507,3.258096538021482,3.7681668181058536
3.1354942159291497,3.226607670896661,3.5553480614894135,2.33014538137036,2.4849066497880004,3.9436030103004045,2.3749057545736716,2.907696949499664,0.6931471805599453,2.571771230385239,4.9672057361689195,4.009626979622302,3.7346889901452305,3.317899177926663,3.091042453358316,2.3126575037774555,3.5553480614894135,3.589662316985623,5.823415649600746,5.872600424196174,3.258096538021482,1.894110133737537
3.1354942159291497,3.0730786021101886,3.5553480614894135,3.78125131709335,2.4849066497880004,1.9886932358224483,2.3513752571634776,1.64465450396335,0.6931471805599453,4.211580331341261,4.978456395732021,3.5001613378959693,3.7316994512968646,2.20344853033283,3.091042453358316,2.71995044697668,3.5553480614894135,2.5294116351231226,5.823785267050898,5.877084571509275,3.258096538021482,3.1193084458867544
3.1354942159291497,3.3005906694768328,3.5553480614894135,3.5435546590240743,2.4849066497880004,2.470965436782199,2.327277705584417,2.0655840704774002,0.6931471805599453,1.5478224919757289,4.989581884898423,5.793919568195573,3.7287009483006077,3.114832084764826,3.091042453358316,2.184901707483142,3.5553480614894135,3.299068610647477,5.8241547479344655,6.9773464932405185,3.258096538021482,1.7666828215678578
3.1354942159291497,3.774148197979976,3.5553480614894135,3.556627455514056,2.4849066497880004,4.491988788759625,2.302585092994046,2.0239409008660134,0.6931471805599453,3.452131380286288,5.000584958242754,4.758447431238122,3.7256934272366524,3.2516685267444183,3.091042453358316,1.6739559055130315,3.5553480614894135,2.8333029576318425,5.82452409235233,5.379760187722474,3.258096538021482,4.175107474935588
3.1354942159291497,3.8413714253437705,3.5553480614894135,3.242433731069195,2.4849066497880004,3.065228172037208,2.277267285009756,1.8774976409430775,0.6931471805599453,1.8735119620553842,5.011468280400147,4.846524571460615,3.722676833697227,3.173805562846371,3.091042453358316,3.411349700799029,3.5553480614894135,4.018608785769517,5.824893300405259,5.988227439999126,3.258096538021482,3.210223487148031
3.1354942159291497,3.323620158673414,3.5553480614894135,3.539607685661354,2.4849066497880004,2.5197634688846677,2.2512917986064953,1.4087519963026547,0.6931471805599453,4.6029110297587135,5.022234429939608,5.312713618396009,3.71965111278069,3.3422035054486265,3.091042453358316,3.1202321598353024,3.5553480614894135,2.808463683039664,5.825262372193911,6.875869646467705,3.258096538021482,0.45719480408806
3.1354942159291497,3.1643568691457915,3.5553480614894135,4.00998474205519,2.4849066497880004,1.1554205383498988,2.224623551524334,2.6046275065758455,0.6931471805599453,1.460759048604312,5.032885903031075,3.2164425633310207,3.716616209085536,2.267718404540525,3.091042453358316,1.6065353222058716,3.5553480614894135,2.7842753612787483,5.8256313078188295,6.204805170674515,3.258096538021482,2.448389334162934
3.1354942159291497,3.321405308845646,3.5553480614894135,3.2107377512087405,2.4849066497880004,5.839991280898245,2.1972245773362196,2.482449868689652,0.6931471805599453,3.688134357791213,5.043425116919247,3.2372808228567385,3.713572066704308,3.678117523456496,3.091042453358316,2.255490751125852,3.5553480614894135,3.257691611610099,5.82600010738045,4.93284848041947,3.258096538021482,1.2406246188439711
3.1354942159291497,4.3491442647302225,3.5553480614894135,3.1175581018103196,2.4849066497880004,4.811323808843494,2.1972245773362196,2.3569080806259604,0.6931471805599453,2.5052800992566118,5.043425116919247,4.508806255111893,3.713572066704308,4.856521687304187,3.091042453358316,2.7070715097898996,3.5553480614894135,3.432202663943868,5.82600010738045,6.031242572170352,3.258096538021482,2.0994239230870018
3.1354942159291497,3.5078796416756135,3.5553480614894135,3.631037195547652,2.4849066497880004,5.364188060211668,2.1972245773362196,3.882922276297269,0.6931471805599453,1.4278565281156104,5.043425116919247,2.65862400386259,3.713572066704308,3.7267618525289152,3.091042453358316,1.4806078325749186,3.5553480614894135,3.400566783441693,5.82600010738045,5.284759523020442,3.258096538021482,4.584174626885836
3.1354942159291497,3.6620602152338866,3.5553480614894135,3.8758820543382457,2.4849066497880004,6.270373781315041,2.1972245773362196,2.6601386092797004,0.6931471805599453,2.880410851308562,5.043425116919247,3.67464162655511,3.713572066704308,2.836646223199404,3.091042453358316,2.908410926041761,3.5553480614894135,3.4088074958371126,5.82600010738045,5.091810668416985,3.258096538021482,2.8022240229976085
3.1354942159291497,3.6559625797270856,3.5553480614894135,3.8323869104240957,2.4849066497880004,3.6301469938613025,2.1972245773362196,2.357155511383126,0.6931471805599453,2.692273455289019,5.043425116919247,3.8417248816017224,3.713572066704308,2.482651407106286,3.091042453358316,3.188039684750784,3.5553480614894135,3.2762615544987086,5.82600010738045,7.451472691726996,3.258096538021482,2.3084947579671735
3.1354942159291497,4.102445700421174,3.5553480614894135,3.6322699686674285,2.4849066497880004,2.361251182020628,2.1972245773362196,1.9600952952397037,0.6931471805599453,3.912059193553364,5.043425116919247,4.20514700856702,3.713572066704308,2.89010240305073,3.091042453358316,1.9108535592023084,3.5553480614894135,3.345331630670499,5.82600010738045,6.077497479225059,3.258096538021482,4.333166013712937
3.1354942159291497,4.347229004393741,3.5553480614894135,3.679179012200678,2.4849066497880004,4.804685521047792,2.1972245773362196,2.922607166084478,0.6931471805599453,1.156561628350736,5.043425116919247,3.33450649986555,3.713572066704308,3.340361073896582,3.091042453358316,2.358538102518298,3.5553480614894135,3.523535479120161,5.82600010738045,5.019858012933812,3.258096538021482,2.6774365799439757
3.1354942159291497,3.4803106944091167,3.5553480614894135,3.40902782232719,2.4849066497880004,4.5488029409901225,2.1972245773362196,2.299398543788233,0.6931471805599453,2.152168802186577,5.043425116919247,5.199094248875078,3.713572066704308,3.5348211533809923,3.091042453358316,3.0924566197871797,3.5553480614894135,1.8299076342241378,5.82600010738045,4.333080221926982,3.258096538021482,2.6720622528132583
3.1354942159291497,3.441055940014888,3.5553480614894135,3.396041509859736,2.4849066497880004,3.467049074489542,2.1972245773362196,2.625545628940927,0.6931471805599453,0.2347850204339048,5.043425116919247,5.6994252386587565,3.713572066704308,3.5660997710935405,3.091042453358316,1.6923963797488377,3.5553480614894135,4.166527532657932,5.82600010738045,5.684278531164577,3.258096538021482,2.0881343809832855
3.1354942159291497,3.7121588670959236,3.5553480614894135,3.0013975489752314,2.4849066497880004,2.7582718135581867,2.1972245773362196,0.7616925123170839,0.6931471805599453,3.637874388783661,5.043425116919247,3.2631640119814826,3.713572066704308,3.18643898059857,3.091042453358316,1.3505990616468588,3.5553480614894135,4.995948514720194,5.82600010738045,6.341900660261227,3.258096538021482,3.100833767234956
3.1354942159291497,3.7146938238742475,3.5553480614894135,3.144748149530867,2.4849066497880004,5.678911166734504,2.1972245773362196,1.7704292282583483,0.6931471805599453,4.729339092461994,5.043425116919247,4.280322766931479,3.713572066704308,2.9163453755447937,3.091042453358316,1.2607012066993166,3.5553480614894135,4.3057115267925195,5.82600010738045,4.154549128525633,3.258096538021482,2.652502812840917
