Index,Lower,Upper
130,4466.78,8390.56
131,4218.3,8339.26
132,4012.22,8292.26
133,3549.82,7963.8
134,3291.85,7821.06
135,3036.69,7681.72
136,2772.02,7536.19
137,2433.48,7300.27
138,2637.23,7627.65
139,2430.22,7499.13
140,2284.38,7405.91
141,2094.87,7044.5
142,1745.89,6949.17
143,1468.5,6836.64
144,1237.89,6724.03
145,741.79,6339.14
146,466.32,6123.75
147,188.67,5916.76
148,-90.93,5696.01
149,-434.08,5374.57
150,-241.88,5623.37
151,-448.2,5404.0
152,-590.93,5217.54
153,-755.8,4933.87
154,-1111.93,4845.68
155,-958.49,5071.48
156,-760.4,5299.33
157,-1123.66,5054.95
158,-1257.39,4971.19
159,-1397.93,4900.45
160,-1537.19,4812.72
161,-1736.89,4621.2
