Index,Lower,Upper
152,51447.05,61182.98
153,51896.01,61875.77
154,52072.39,62214.9
155,52049.9,62347.25
156,52285.21,62668.26
157,52215.54,62713.01
158,52744.57,63255.65
159,53381.72,63949.37
160,53702.55,64293.79
161,54183.56,64764.17
162,54383.6,64891.37
163,54655.18,65001.65
164,54807.99,65617.19
165,55061.12,66204.21
166,55015.82,66463.41
167,55778.47,69699.36
168,55205.29,74717.61
169,53719.39,80067.34
170,52581.8,86165.35
171,51433.58,92533.18
172,49893.97,98626.8
173,48460.78,104900.12
174,46696.08,110880.81
175,44944.69,116902.82
176,43484.27,123321.94
177,42057.48,129779.24
178,42360.56,130136.27
179,42496.07,130255.21
180,42822.85,130629.34
181,42719.52,130522.79
182,43197.25,130931.75
183,43784.94,131489.95
184,44042.32,131712.85
185,44443.19,132078.38
186,44536.56,132127.28
187,44728.71,132243.21
188,45227.85,132740.24
189,45763.93,133272.12
