Index,Lower,Upper
130,110520.9,119952.24
131,108362.04,118895.61
132,116123.68,130025.2
133,116165.64,130164.33
134,115595.39,130291.3
135,115919.75,130728.02
136,116634.47,131539.71
137,115760.82,130421.65
138,116295.62,130929.91
139,116590.33,131012.42
140,117269.26,131331.6
141,117943.26,131713.74
142,118318.08,132484.56
143,118057.92,132329.53
144,111244.09,128606.33
145,111166.77,128656.04
146,111089.93,128779.13
147,107683.14,141195.01
148,109169.07,139692.35
149,107228.32,142354.37
150,108637.33,143375.8
151,128042.17,171425.87
152,144213.16,203583.3
153,146559.79,208046.35
154,146833.18,208341.96
155,146430.23,207753.08
156,146358.54,207764.04
157,146387.94,207857.25
158,145765.22,205757.53
159,147520.69,207295.07
160,148051.55,207814.69
161,130178.84,189710.49
