S1213_Actual,S1213_Simulated,RedundantThrowsDeclarationCheck_Actual,RedundantThrowsDeclarationCheck_Simulated,S00117_Actual,S00117_Simulated,S1905_Actual,S1905_Simulated,UselessImportCheck_Actual,UselessImportCheck_Simulated,DuplicatedBlocks_Actual,DuplicatedBlocks_Simulated,S1155_Actual,S1155_Simulated
5.840641657373398,5.905965091877481,5.726847747587197,5.406354149356674,5.823045895483019,5.623524564790877,1.9459101490553132,2.218394196647229,2.772588722239781,3.5535918260069694,5.717027701406222,5.778379256897303,4.248495242049359,3.9342304055250064
5.786897381366708,5.996132034749357,5.717027701406222,5.390475326824634,5.814130531825066,5.517205702423292,1.9459101490553132,1.061247506326165,2.833213344056216,4.029680188528713,5.700443573390687,6.446196998665589,4.248495242049359,4.560913360121735
5.783825182329737,5.329430388731955,5.720311776607412,5.5129523710079456,5.811140992976701,5.430023135837884,1.9459101490553132,3.027068771535647,2.9444389791664403,2.1644230719049737,5.69035945432406,6.074431484644393,4.248495242049359,3.2360736339276284
5.7745515455444085,5.938966135105872,5.720311776607412,5.143785342191263,5.811140992976701,6.052613074822715,1.9459101490553132,1.7042997628599639,2.995732273553991,3.2235503944738357,5.680172609017068,5.614704652941087,4.2626798770413155,4.057593065740893
5.755742213586912,5.27681459204595,5.720311776607412,5.176796539622164,5.811140992976701,5.691892687200208,1.791759469228055,2.440756668601072,2.995732273553991,2.060619917486126,5.631211781821365,6.203124807330261,4.23410650459726,3.863320821387591
5.765191102784844,5.183466615564097,5.726847747587197,6.344655769478865,5.811140992976701,6.126284894306555,1.791759469228055,1.5072525206342577,3.091042453358316,1.6834623555927601,5.634789603169249,6.395049845435922,4.23410650459726,4.1254548446631185
5.765191102784844,5.672136166343666,5.733341276897746,5.524364772441036,5.811140992976701,6.521670777135025,1.791759469228055,0.9202843413524093,2.772588722239781,3.8623757095597058,5.66988092298052,5.823085293577839,4.23410650459726,4.262281121451448
5.75890177387728,6.063914996838477,5.703782474656201,5.255717061373692,5.808142489980444,5.912909723516474,1.791759469228055,2.2066011430607437,2.302585092994046,4.176745264730444,5.6131281063880705,6.074677910133872,4.23410650459726,3.8984139526047477
5.7745515455444085,5.664204134638033,5.717027701406222,5.165736162058378,5.808142489980444,5.78012151946782,1.791759469228055,1.0981346236930818,2.4849066497880004,2.710833668020703,5.616771097666572,6.092555219207394,4.23410650459726,4.4691558178574065
5.765191102784844,5.720050370104715,5.71042701737487,5.478246158805743,5.808142489980444,6.306627677440854,1.791759469228055,1.7066707206803098,2.302585092994046,5.6359398959390425,5.616771097666572,4.884221568067847,4.23410650459726,3.2212975815703726
5.777652323222656,5.451598311608015,5.707110264748875,5.028965692495792,5.755742213586912,5.527096824744984,1.791759469228055,1.6156743406537633,2.3978952727983707,3.818616396891427,5.66988092298052,5.62598834717916,4.23410650459726,3.2480321347790833
5.777652323222656,5.771649604446441,5.707110264748875,5.1812833034536165,5.755742213586912,5.599699839820075,1.791759469228055,1.4677453013567674,2.302585092994046,1.9565526107088396,5.66988092298052,5.289550709569844,4.23410650459726,3.4230809972694836
