S1905_Actual,S1905_Simulated,S1226_Actual,S1226_Simulated,S00112_Actual,S00112_Simulated,S00108_Actual,S00108_Simulated,S1481_Actual,S1481_Simulated
0.0,0.9071098113340569,4.248495242049359,4.134769788868201,4.1588830833596715,2.499131140053135,1.3862943611198906,1.5415685703871407,2.4849066497880004,3.085545834700197
0.0,0.0,4.248495242049359,3.6987072533687844,4.1588830833596715,2.911152180234589,1.3862943611198906,1.7754465664779417,2.4849066497880004,3.160973144628922
0.0,1.5460110335740853,4.248495242049359,4.499679389036022,4.1588830833596715,2.7386605408069564,1.3862943611198906,1.6497242282484585,2.4849066497880004,3.288958737217367
0.0,1.2805449746836284,4.248495242049359,3.9395712412657873,4.1588830833596715,1.6684341749669191,1.3862943611198906,1.9580577041866876,2.498699971920336,3.2559275794216034
0.0,2.567235139494892,4.248495242049359,3.921406941681992,4.1588830833596715,2.391852656995876,1.3862943611198906,1.5841248023142211,2.512305623976115,3.528275729174836
0.0,0.8007983804413736,4.248495242049359,3.6576790322874544,4.1588830833596715,3.403920010555212,1.3862943611198906,0.8330296120671961,2.5257286443082556,3.0878183184051076
0.0,0.6973525318543848,4.248495242049359,4.4397663424034075,4.1588830833596715,3.3451159289518033,1.3862943611198906,1.9238524268822328,2.538973871058276,3.165057395640081
0.0,1.7248780941781716,4.248495242049359,3.9908914998273706,4.1588830833596715,3.837013418803796,1.3862943611198906,2.014982324302195,2.5520459526256287,3.278699174495851
0.0,0.9603369554806969,4.248495242049359,4.628670220841583,4.1588830833596715,3.148082382054372,1.3862943611198906,2.330196379043543,2.5649493574615367,3.5510842781265324
0.0,1.504682294600425,4.248495242049359,4.1674424157414816,4.1588830833596715,2.7970809536336763,1.3862943611198906,1.5315684449544884,2.5649493574615367,2.5614217519559457
0.0,2.221601870768811,4.248495242049359,3.4188879713903537,4.1588830833596715,0.9621577896144264,1.3862943611198906,1.6330870959401882,2.5649493574615367,4.15979716977616
0.0,0.0,4.248495242049359,4.145608863864574,4.1588830833596715,3.196764009203742,1.3862943611198906,1.1754363694735366,2.5649493574615367,2.638973545592899
