S1905_Actual,S1905_Simulated,DuplicatedBlocks_Actual,DuplicatedBlocks_Simulated,S1481_Actual,S1481_Simulated
0.0,0.36172044398760594,3.258096538021482,2.5129296442372437,0.0,0.502759145915681
0.0,0.769194612771885,3.258096538021482,2.1144952160652104,0.0,0.6003086429328655
0.0,0.0,3.258096538021482,3.7024386810981085,0.0,0.9389234232796635
0.0,0.2958884336999573,3.258096538021482,3.2709410522933267,0.0,0.6577692890109166
0.0,0.14678259114240805,3.258096538021482,4.342044364671996,0.0,0.3991374256778343
0.0,0.46258946258888456,3.258096538021482,2.876567556540732,0.0,1.244312876503967
0.0,0.0,3.258096538021482,1.634412740490426,0.15415067982725825,0.8983267492405864
0.0,0.5478122626185996,3.258096538021482,2.958502293076756,0.2876820724517809,0.8370406800939494
0.0,0.5443065126037434,3.258096538021482,2.5385210365167965,0.4054651081081644,0.12337312423709412
0.0,0.0,3.258096538021482,3.2484753434474243,0.5108256237659906,0.0
0.0,0.12397277662297063,3.258096538021482,2.795901826982435,0.6061358035703155,0.0
0.0,0.008712344394554983,3.258096538021482,2.380776995488727,0.6931471805599453,1.1615656966628811
