RedundantThrowsDeclarationCheck_Actual,RedundantThrowsDeclarationCheck_Simulated,UselessImportCheck_Actual,UselessImportCheck_Simulated,DuplicatedBlocks_Actual,DuplicatedBlocks_Simulated,S00112_Actual,S00112_Simulated,S1132_Actual,S1132_Simulated,S1481_Actual,S1481_Simulated
3.367295829986474,3.2213065757711092,0.0,0.9905216270195651,3.784189633918261,3.1506115414840274,5.181783550292085,3.5229343997453917,3.044522437723423,2.3890504800855394,0.0,1.1165674294446044
3.367295829986474,4.078837440950973,0.0,1.2577469916199264,3.784189633918261,1.899927919277996,5.181783550292085,5.292677449263569,3.044522437723423,1.44688812195613,0.0,0.576460784163638
3.367295829986474,3.7124737922554663,0.0,0.0,3.784189633918261,1.6167774116450153,5.181783550292085,4.667591480882002,3.044522437723423,2.359548037027788,0.0,2.6190361509993103
3.367295829986474,2.983861091055707,0.0,0.0,3.784189633918261,3.5177177499832153,5.181783550292085,2.718447715047752,3.044522437723423,2.01270827545776,0.0,0.6716823963651406
3.367295829986474,3.315005351002015,0.0,0.7055598391831608,3.784189633918261,2.99927433387366,5.181783550292085,3.99011384691484,3.044522437723423,1.501137771948168,0.0,2.4486986469629892
3.367295829986474,3.447143323139767,0.0,1.2359292994789723,3.784189633918261,3.2139055749818812,5.181783550292085,2.8651549567942545,3.044522437723423,1.8865730240842782,0.0,0.7634423449501156
3.367295829986474,2.747787497017623,0.0,3.3207425940718425,3.784189633918261,3.116416422390004,5.181783550292085,3.9603718611822045,3.044522437723423,2.3646352341288077,0.0,3.0923645007571032
3.367295829986474,3.1520883804018514,0.0,0.9342717396343657,3.784189633918261,4.216577165767637,5.181783550292085,3.2195599400128962,3.044522437723423,2.4590142295681856,0.0,0.6666743454067452
3.367295829986474,3.099204998922061,0.0,1.9399323369876253,3.784189633918261,2.6708808417834518,5.181783550292085,2.342596493999805,3.044522437723423,3.533727650434929,0.0,2.5445848409045917
3.367295829986474,3.0674255657589837,0.0,1.7024977224262758,3.784189633918261,2.5148589876520115,5.181783550292085,5.057499353972144,3.044522437723423,3.894502278792001,0.0,0.8507335406795262
3.367295829986474,3.852784282125876,0.0,2.441302173563005,3.784189633918261,3.163896883448144,5.181783550292085,2.569847723252974,3.044522437723423,2.5355603947421503,0.0,4.170445971730596
3.367295829986474,3.118881449693811,0.0,2.0899194725135763,3.784189633918261,3.807398205746114,5.181783550292085,4.172213953201243,3.044522437723423,1.8305405054351356,0.0,2.294760507248056
