RedundantThrowsDeclarationCheck_Actual,RedundantThrowsDeclarationCheck_Simulated,UselessImportCheck_Actual,UselessImportCheck_Simulated,DuplicatedBlocks_Actual,DuplicatedBlocks_Simulated,S00112_Actual,S00112_Simulated,S1132_Actual,S1132_Simulated,S1481_Actual,S1481_Simulated
3.367295829986474,3.2213065757711092,0.0,0.9905216270195651,3.784189633918261,3.1506115414840274,5.181783550292085,3.5229343997453917,3.044522437723423,2.3890504800855394,0.0,1.1165674294446044
3.367295829986474,3.338237502042675,0.0,1.0431687630642008,3.784189633918261,3.7845820384865854,5.181783550292085,3.366922331480764,3.044522437723423,2.4948536284171006,0.0,2.1372467995687607
3.367295829986474,3.747822243369593,0.0,1.6738916274709479,3.784189633918261,2.4703161340041366,5.181783550292085,4.565500881733726,3.044522437723423,1.4387592721029714,0.0,2.4523116498239137
3.367295829986474,3.371586642504279,0.0,1.777949633181941,3.784189633918261,2.436186752743618,5.181783550292085,4.13946573901694,3.044522437723423,2.118486572132049,0.0,0.0
3.367295829986474,3.2339370754079186,0.0,1.616666441364623,3.784189633918261,3.9749334657041255,5.181783550292085,3.4077902008336944,3.044522437723423,2.580160889846841,0.0,1.4903254858060733
3.367295829986474,2.673207165929351,0.0,0.13291194962824826,3.784189633918261,2.3965512446191433,5.181783550292085,3.310472016431099,3.044522437723423,2.712295257770553,0.0,2.954693764260567
3.367295829986474,3.787872534619716,0.0,0.4679183054872289,3.784189633918261,2.599207421612353,5.181783550292085,6.140672084988938,3.044522437723423,1.7836104354898268,0.0,0.7639713871675344
3.367295829986474,4.06657057131574,0.0,0.20962281494440327,3.784189633918261,3.591728466295572,5.181783550292085,5.5422131072915235,3.044522437723423,2.4902065313539627,0.0,0.6999262585736432
3.367295829986474,3.9930948574289546,0.0,0.5726111498252153,3.784189633918261,3.084843985429123,5.181783550292085,1.7670904314094917,3.044522437723423,3.7837873239683297,0.0,1.7105212972549642
3.367295829986474,2.9447948333598255,0.0,0.34429401782967717,3.784189633918261,2.749241630715262,5.181783550292085,4.356982218713519,3.044522437723423,2.502250578630097,0.0,0.0
3.367295829986474,3.2391730725777523,0.0,1.827828701213401,3.784189633918261,1.550019456333408,5.181783550292085,3.016735238674031,3.044522437723423,1.1648849615920949,0.0,0.0
3.367295829986474,3.1798362685978008,0.0,1.017381139839614,3.784189633918261,3.339685183767679,5.181783550292085,3.3584194137655197,3.044522437723423,2.8880900845191904,0.0,0.0
