RedundantThrowsDeclarationCheck_Actual,RedundantThrowsDeclarationCheck_Simulated,S00122_Actual,S00122_Simulated,UselessImportCheck_Actual,UselessImportCheck_Simulated,S00112_Actual,S00112_Simulated,S1155_Actual,S1155_Simulated,S00108_Actual,S00108_Simulated,S1151_Actual,S1151_Simulated,S1132_Actual,S1132_Simulated,S1481_Actual,S1481_Simulated
3.367295829986474,3.182826244321462,0.0,0.17804065448848427,0.0,1.0120744067826586,5.181783550292085,3.495480419818657,1.3862943611198906,1.4002786624897638,4.844187086458591,4.465479026967496,0.6931471805599453,0.3168034653383228,3.044522437723423,2.3619558113018173,0.0,1.1044258036092558
3.367295829986474,2.561927308232997,0.0,0.3786356384156261,0.0,1.0649767362028055,5.181783550292085,3.3134190285953413,1.3862943611198906,0.6153623698994831,4.844187086458591,5.070109681721457,0.6931471805599453,0.0,3.044522437723423,2.125972047716025,0.0,2.5309883768004235
3.367295829986474,3.576054637946861,0.0,0.0,0.0,0.7292707747380934,5.181783550292085,2.6647998880914665,1.3862943611198906,0.5183757509289564,4.844187086458591,5.920173003356536,0.6931471805599453,0.9214512213859746,3.044522437723423,2.5244025396702936,0.0,0.0
3.367295829986474,3.191456888783149,0.0,0.402574909311863,0.0,0.0,5.181783550292085,3.820110272860362,1.3862943611198906,1.8358737218838024,4.844187086458591,5.131957283424994,0.6931471805599453,0.288787819638202,3.044522437723423,3.308974016605374,0.0,0.0
3.367295829986474,3.1669420884509707,0.0,0.4364516688377418,0.0,1.351679815693793,5.181783550292085,3.9846256162887803,1.3862943611198906,0.29523442980808023,4.844187086458591,4.987965386285542,0.6931471805599453,0.6932497626718896,3.044522437723423,2.3515366601474974,0.0,0.0
3.367295829986474,3.664690303682865,0.0,0.748256714931487,0.0,1.0446808304713662,5.181783550292085,2.216448793203774,1.3862943611198906,2.0308124797993656,4.844187086458591,4.9709256645120465,0.6931471805599453,0.5652805476505448,3.044522437723423,3.150770884614655,0.0,0.36495062607037054
3.367295829986474,2.586108547705064,0.0,0.6836293914333029,0.0,0.0,5.181783550292085,3.6967621580250993,1.3862943611198906,1.4397433084482618,4.844187086458591,4.046558928230755,0.6931471805599453,0.4562356622387713,3.044522437723423,2.2540583226462814,0.0,1.8872061916168494
3.367295829986474,3.426265021314285,0.0,0.2341479022739736,0.0,2.1321588271408025,5.181783550292085,3.908820411931693,1.3862943611198906,1.9220275263992284,4.844187086458591,3.164124140028953,0.6931471805599453,0.5658251507781298,3.044522437723423,3.6335750023596516,0.0,1.7602667670969043
3.367295829986474,2.5318959897990654,0.0,0.5417606581159946,0.0,1.2385950791162061,5.181783550292085,5.0430598040079495,1.3862943611198906,2.963742516888765,4.844187086458591,5.534364874151041,0.6931471805599453,0.5272059145992788,3.044522437723423,2.280632925645317,0.0,3.1651530176446503
3.367295829986474,3.4989435989520548,0.0,0.06805685151622837,0.0,1.8784650979186863,5.181783550292085,2.225550573818717,1.3862943611198906,1.1185902942822168,4.844187086458591,5.024680046839032,0.6931471805599453,0.08879117704637429,3.044522437723423,1.9928133568367397,0.0,0.6924964013370765
3.367295829986474,2.9715318761672953,0.0,0.5691454632019808,0.0,1.2215981259567275,5.181783550292085,5.37166345010064,1.3862943611198906,0.7347809421801483,4.844187086458591,5.253341953861659,0.6931471805599453,0.051378338314910066,3.044522437723423,1.5733581217763852,0.0,1.8942661705974122
3.367295829986474,2.7575137373896217,0.0,0.44474738492542715,0.0,1.517445732205538,5.181783550292085,2.2576987536821314,1.3862943611198906,1.4230276220788174,4.844187086458591,3.131379162996727,0.6931471805599453,0.9152952801428008,3.044522437723423,2.526861094001377,0.0,0.5365449638835958
