S1905_Actual,S1905_Simulated,DuplicatedBlocks_Actual,DuplicatedBlocks_Simulated,S1481_Actual,S1481_Simulated
0.0,0.0725638327081034,3.258096538021482,3.057278452488752,0.0,0.21901812498572973
0.0,0.0,3.258096538021482,2.776438145339358,0.0,0.052812385137993745
0.0,0.0406610232356524,3.258096538021482,2.954548044413801,0.0,0.44425888366349825
0.0,0.1070106770318025,3.258096538021482,2.8672097232716798,0.0,0.4234023113926675
0.0,0.08181706112991513,3.258096538021482,3.0940907244931974,0.0,0.0
0.0,0.1274219002696478,3.258096538021482,3.3321225438977966,0.0,0.2768797753559096
0.0,0.0,3.258096538021482,3.039122530188342,0.15415067982725825,0.0
0.0,0.06385404778211663,3.258096538021482,3.1078731181560895,0.2876820724517809,0.0
0.0,0.480565317026945,3.258096538021482,3.0214636334850997,0.4054651081081644,0.0
0.0,0.09930242447929871,3.258096538021482,3.2270323981741065,0.5108256237659906,0.0
0.0,0.0,3.258096538021482,3.4555409806374286,0.6061358035703155,0.4096114062368278
0.0,0.0,3.258096538021482,2.8188819397639997,0.6931471805599453,0.6634421914949807
